task,controller,base_slew_weight,filter,filter_kind,filter_width,filter_sigma,eval_strength,seed,final_fidelity,tail_infidelity_mean,tail_stability_range,segments,horizon_steps,beam_width,design_seconds,pulse_energy,rms_slew,max_step,total_variation,high_frequency_fraction
Z,bandwidth_filtered_beam_horizon,0.005,gaussian7,gaussian,7,1.5,0.08,58,0.9839868307932427,0.0228601768442984,0.033567763567133424,60,4,6,36.74245105590671,0.637303570982888,0.41586568708007104,2.858659210716559,11.80803351828197,0.02879622187505132
Z,bandwidth_filtered_beam_horizon,0.005,gaussian7,gaussian,7,1.5,0.08,59,0.9787309332042369,0.02734719009105953,0.03481935290643212,60,4,6,36.74245105590671,0.637303570982888,0.41586568708007104,2.858659210716559,11.80803351828197,0.02879622187505132
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,10,0.9984620366348255,0.00292995439699869,0.004481713743164417,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,11,0.994343220463421,0.004885559907027693,0.009008254002793148,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,12,0.9945621568410435,0.004852252366114947,0.009194484580380635,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,13,0.9970500805517761,0.0034908448223701562,0.0028844892366046704,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,14,0.9938945335475284,0.004398974254790761,0.0047119973177337515,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,15,0.9971742685386503,0.0032567653897309645,0.004229924470609325,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,16,0.9937198541569323,0.004491459678387002,0.0068773890758304645,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,17,0.997204542431915,0.0032106280755669005,0.0023515625236920634,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,18,0.9978381038001383,0.003273513446346683,0.004358629487032695,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,19,0.9950602691711372,0.004433510925276107,0.008760191721173594,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,20,0.9939043597772009,0.004759319831579896,0.008294167375343053,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,21,0.997804572748856,0.0033133156109429376,0.004472760358028904,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,22,0.9983009704126813,0.0030763048983244957,0.004812159162707164,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,23,0.9978194860100293,0.003338915551555359,0.003753537136297669,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,24,0.9964495882454265,0.003305434433943104,0.0022534395492920245,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,25,0.9952289329200996,0.003626148826102554,0.0038577323259586516,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,26,0.9979161240295388,0.003282713970241286,0.004229231862624028,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,27,0.9966922020350141,0.004162794618635301,0.006775324926635684,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,28,0.9973634653726653,0.002834689405856918,0.0030629892069893305,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,29,0.997931928463224,0.0027010972006578948,0.003186366171677557,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,30,0.997394512390644,0.003253694732375954,0.002493053500452813,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,31,0.9937311701003633,0.004372168074186935,0.0061301558502050435,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,32,0.997693319647724,0.003847167969666272,0.005940971097567194,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,33,0.997874094211064,0.00305838924194422,0.004022360861346552,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,34,0.9965964753241959,0.003485613922777686,0.005584700828854761,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,35,0.9940322817728497,0.0042031244132442105,0.006266430760945352,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,36,0.9978876423515366,0.0028208221553386913,0.0031602330633313525,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,37,0.9941201913191005,0.004056975309111353,0.004660343320297855,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,38,0.9977684503171783,0.0031565905334594623,0.003223926712003111,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,39,0.9948285349486603,0.004862191164130072,0.009267525255357234,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,40,0.9984392096785029,0.0030869476089401696,0.004976268159747943,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,41,0.9966196369163619,0.003058528458312414,0.0036760894307762415,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,42,0.9979628224488372,0.0031496674144627815,0.004009315864379359,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,43,0.9979186410994936,0.0034463455405828224,0.005029888680685213,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,44,0.9977735460239132,0.0031482424680257994,0.003336357142933677,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,45,0.9980764778162041,0.0032564150760923116,0.004540565981240974,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,46,0.9970803601319889,0.0037468318252202957,0.007599858707858509,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,47,0.997446926021802,0.0030748640274705064,0.005207072785034961,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,48,0.9959678292072225,0.004310427839830975,0.008635005363494597,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,49,0.9964968371302481,0.004550877073878246,0.008485466193057789,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,50,0.9978011880712486,0.0030591447796051077,0.003883738339821363,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,51,0.9980504433440701,0.0032109672080655825,0.004505861207394379,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,52,0.9968254651910364,0.0030165613355432716,0.004047082081728992,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,53,0.997647819424703,0.00318573338042194,0.004753241754042681,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,54,0.9945734067484969,0.003959204695307605,0.006587906078458605,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,55,0.9961726461578664,0.004121123575985417,0.0033627293734894703,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,56,0.9938622385313441,0.004337738786383242,0.0065723319985013795,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,57,0.9948128287545535,0.004479157892668053,0.0065944907640286266,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,58,0.9972194636604614,0.003151645277116746,0.005237386304287717,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,none,none,1,0.0,0.08,59,0.9938515247123458,0.0045786648585327125,0.007666281807800601,60,4,8,48.37845781818032,5.579166666666667,2.683496730459257,5.595865303863627,141.8330067099483,0.22425143969948177
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,10,0.9732841370611327,0.027012519865194366,0.03848657941314093,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,11,0.9341984258585848,0.04753414976216849,0.04415934088763651,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,12,0.9360486664911454,0.0462308974829874,0.04292360257041561,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,13,0.9727243907030693,0.028398289869888342,0.027547047118201662,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,14,0.9883364096488771,0.016545547107183187,0.025196223795110217,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,15,0.953004488928002,0.039592672739179546,0.05017256799338754,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,16,0.9315712937204881,0.04834659254109412,0.05258507540444912,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,17,0.9760594048748313,0.024431427867773123,0.03255808882150146,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,18,0.9564764539065058,0.03883721460667236,0.045069940759489446,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,19,0.9409017389075212,0.0421930811947967,0.042727507265732045,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,20,0.9320909743698463,0.0482702677064473,0.04816606355271924,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,21,0.9760453876080675,0.022868425875682274,0.03683558202538406,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,22,0.9764743314120419,0.025275122383869395,0.0365263810697638,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,23,0.9668439743544963,0.03071719339017107,0.03341700730136421,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,24,0.9811650041844378,0.020732770856708667,0.03163225210952314,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,25,0.98597830529669,0.01728798883491841,0.029284115659709675,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,26,0.9581685476420646,0.037846665711725895,0.0449887594614391,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,27,0.9460831405372885,0.04321635193077159,0.034762102755069524,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,28,0.9578614141212533,0.033496794470207994,0.044224984819779545,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,29,0.9638571653484376,0.02998434498746048,0.04171440388524417,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,30,0.9757018925169019,0.02451773507056085,0.03387395808759153,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,31,0.9315530492112454,0.04859639644913643,0.054570507752699116,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,32,0.95961987317326,0.03491442669637944,0.03606728554989036,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,33,0.9593410676247716,0.036348710716384174,0.03693449462123455,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,34,0.9436560321196674,0.045064601239732244,0.04941900340280181,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,35,0.9343154435647227,0.04639889132223663,0.05329886905707204,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,36,0.9614909124270182,0.033030454701217266,0.04323175319462891,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,37,0.9875822264393321,0.016509102608752328,0.026366977964116467,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,38,0.9643838067971682,0.032524683200431365,0.03044987687493672,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,39,0.9375527835275341,0.04559337918625041,0.04148539570779197,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,40,0.97341698841311,0.027629734211649323,0.037701699625795726,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,41,0.9520985116785781,0.0363907149254092,0.04744040358870616,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,42,0.961542484144014,0.03548297246573169,0.03763857799287884,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,43,0.9725444816834319,0.02528268090669398,0.03761114317168157,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,44,0.9637841554924345,0.03292001874732833,0.030233637026338855,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,45,0.9606272152292847,0.03636257083999821,0.04339066909007372,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,46,0.9570993651617992,0.03264980832991733,0.038380330231734705,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,47,0.9824817507489223,0.019154272474176004,0.034096368338718985,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,48,0.9472363459774729,0.03871908132745207,0.03834189271586674,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,49,0.9488258514326116,0.040035059505069866,0.03755871582130188,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,50,0.9567289342926673,0.037702593593250074,0.03740616118809803,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,51,0.9606814703328378,0.03604522659192162,0.04375494446282302,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,52,0.9538882025209298,0.035093432799376115,0.045495855396000096,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,53,0.9531772585141445,0.040190540184604835,0.04392590480770442,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,54,0.9352314121257524,0.04813812020037055,0.057713317950205845,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,55,0.9796138470230877,0.024437961986279875,0.026796639061689276,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,56,0.9309766048988553,0.049786571979606294,0.05579060864344443,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,57,0.9334472837439626,0.04952633133380117,0.04719405011901645,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,58,0.9834185890474748,0.0185862425452512,0.033459853668747264,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar3,boxcar,3,0.0,0.08,59,0.9325130335168506,0.04759141004212905,0.050123834798645794,60,4,8,48.37845781818032,3.178120991138635,0.8351918513997847,2.6666666666666665,42.25111686882318,0.02751374381723041
H,bandwidth_filtered_beam_horizon,0.0,boxcar7,boxcar,7,0.0,0.08,10,0.31009406872776535,0.5939562718594469,0.36969609197988607,60,4,8,48.37845781818032,2.5180550941119053,0.5651224033746083,2.4069722321635325,27.95872577856599,0.017464781438503378
H,bandwidth_filtered_beam_horizon,0.0,boxcar7,boxcar,7,0.0,0.08,11,0.10620850982550487,0.75114517749579,0.46797638552346055,60,4,8,48.37845781818032,2.5180550941119053,0.5651224033746083,2.4069722321635325,27.95872577856599,0.017464781438503378
H,bandwidth_filtered_beam_horizon,0.0,boxcar7,boxcar,7,0.0,0.08,12,0.11140084430216612,0.7439373815761936,0.4727838727107142,60,4,8,48.37845781818032,2.5180550941119053,0.5651224033746083,2.4069722321635325,27.95872577856599,0.017464781438503378
H,bandwidth_filtered_beam_horizon,0.0,boxcar7,boxcar,7,0.0,0.08,13,0.26001655011781655,0.6445673451566726,0.33606693375740204,60,4,8,48.37845781818032,2.5180550941119053,0.5651224033746083,2.4069722321635325,27.95872577856599,0.017464781438503378
H,bandwidth_filtered_beam_horizon,0.0,boxcar7,boxcar,7,0.0,0.08,14,0.40020616340319287,0.5159567536343579,0.31032999312460063,60,4,8,48.37845781818032,2.5180550941119053,0.5651224033746083,2.4069722321635325,27.95872577856599,0.017464781438503378
H,bandwidth_filtered_beam_horizon,0.0,boxcar7,boxcar,7,0.0,0.08,15,0.20919714355412314,0.6888242439486973,0.39413495616553185,60,4,8,48.37845781818032,2.5180550941119053,0.5651224033746083,2.4069722321635325,27.95872577856599,0.017464781438503378
H,bandwidth_filtered_beam_horizon,0.0,boxcar7,boxcar,7,0.0,0.08,16,0.10344308815581504,0.7632280208864052,0.4576652086510695,60,4,8,48.37845781818032,2.5180550941119053,0.5651224033746083,2.4069722321635325,27.95872577856599,0.017464781438503378
H,bandwidth_filtered_beam_horizon,0.0,boxcar7,boxcar,7,0.0,0.08,17,0.2985971209162074,0.5790420165297083,0.3891685441654329,60,4,8,48.37845781818032,2.5180550941119053,0.5651224033746083,2.4069722321635325,27.95872577856599,0.017464781438503378
