system,controller,eval_strength,noise_case,gamma_phi,gamma_relax,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,final_purity,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success,cap_label,reference_stages,leakage_cap,cap_weight,mean_leakage_weight,trust_radius
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,12,0.9861779516368505,0.004055199896762951,0.0880323262464141,0.03340153281439835,0.9880037986475598,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,13,0.9457266962332033,0.0021059923878096187,0.07411083049957423,0.07042292769827327,0.9804278604298419,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,14,0.9431656365310833,0.002476568876965235,0.07235439697749202,0.06789975188678105,0.9829608018110513,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,15,0.9775930354148893,0.003225974370691276,0.09510285304920096,0.017871758517868964,0.986979443201283,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,16,0.9835021174219223,0.003458462211493818,0.09882061176446011,0.02997787644369454,0.987200708477841,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,17,0.8908940867566838,0.0022756951889073562,0.06951515984072443,0.07484126177684444,0.9855015905394259,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,18,0.963921943141881,0.0029979422650128207,0.08326008734866153,0.02428622337550258,0.9869490836958865,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,19,0.9837428655655553,0.001997151184998547,0.07731605981196876,0.03324764767005921,0.9881269469342332,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,20,0.9575579326768522,0.0022806046927345003,0.09073874720649366,0.06087093795048809,0.9863555473996187,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,21,0.9913475968580732,0.0024390144876490494,0.0734910212456239,0.01906468831862778,0.988939078464215,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,22,0.9680485626746208,0.002211458253912002,0.0785417320927293,0.04604004750413793,0.9870328275680319,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,23,0.987247025161461,0.0027336637225909843,0.07841949596851294,0.022005012425758187,0.9877100830141909,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,24,0.9627087154633254,0.0016968389271743156,0.06532670879722713,0.02572387214834877,0.9868958842537302,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,25,0.9634575393996978,0.003621023447170746,0.07897264387459146,0.030191993984904904,0.9864193630275921,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,26,0.9884076188763414,0.0028788640345374095,0.09258644769550806,0.014521236637925372,0.98706847986908,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,27,0.944364738571873,0.0021025797753443376,0.07184710782193737,0.036956525161512835,0.9859574233718068,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,28,0.9656124796598794,0.003274865866525589,0.09735834680454025,0.05377463853205922,0.9869812072091532,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,29,0.982163224557042,0.0026979064097995,0.07613651780377961,0.027923760431261484,0.9881010204975257,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,30,0.9662172229694732,0.0027033784244524517,0.07001730627033065,0.02220011330220236,0.9863989199783073,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,31,0.9340246634060195,0.0029351526575747133,0.09718633164740464,0.0713516105283653,0.9855346673925236,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,32,0.9527918601959995,0.0028395077498591936,0.08229084425854827,0.048118309793930496,0.9869540258523559,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,33,0.965017729845703,0.002294727886200776,0.0730455106819563,0.021541131694182463,0.9855729904608418,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,34,0.988256631629664,0.0034400894898701795,0.09233972836892312,0.015845460941193604,0.9856695078252473,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,35,0.9316027629122043,0.002913722499515159,0.09326115688879688,0.07399231444003815,0.9851010043655348,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,36,0.9728157810319211,0.0026837221238281694,0.08779844364160871,0.028512248864090598,0.9879802610978359,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,37,0.7755587567548672,0.0017586880776125913,0.06538953062944142,0.15933277115112748,0.9818424553242454,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,38,0.977153705079664,0.0019391829747035239,0.06201607582979285,0.025703578325224793,0.9848737962316225,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,39,0.9747575050026736,0.003651433756460154,0.08663484217002382,0.02436692313267692,0.9871636132306132,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,40,0.9896263828681676,0.003117358173854501,0.08751505284883365,0.017399342146402912,0.988351058855917,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,41,0.9824018118814305,0.0027562678118503436,0.0867621307023192,0.03408764146575898,0.987779847255737,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,42,0.9848829453731524,0.0022437766216892863,0.08586173931488938,0.026128006707080934,0.9865740672692868,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,43,0.9472042494238583,0.0021978460853179227,0.07269216130247402,0.03877612649562915,0.9871142199139833,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,44,0.9805150765753115,0.002152423198817144,0.06401641731118857,0.03196320859342199,0.9849548974463581,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,45,0.992536634924061,0.0023744648488999154,0.0881733161786531,0.014416771036900356,0.9865582370582604,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,46,0.9754209217192189,0.002234442916717705,0.07590461892081479,0.02463652845370529,0.9889917484929897,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,47,0.9896934533492204,0.002354842418544445,0.07964736099158998,0.01632903415615976,0.9891461675368385,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,48,0.8761998447584455,0.0030976237037142473,0.08892690395637559,0.10482634479316856,0.9853431899161343,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,49,0.980315753499475,0.002719436035898415,0.08143690020529293,0.01618200908563908,0.9883839380632263,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,50,0.9535997366007607,0.002957143692130404,0.0834382847132813,0.03245184323986321,0.9859784735518864,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,51,0.9652158282247718,0.002631585681894033,0.09202834126790316,0.03338621548925333,0.9869546667826756,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,52,0.9877037252831089,0.0019742646313334333,0.07438701900101297,0.027443682028221717,0.9883510955990974,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,53,0.9294940092125933,0.0029920298365428977,0.08100313002295179,0.05680953080774898,0.9843966463300073,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,54,0.9481435298602316,0.0029250407758919517,0.08254541959442518,0.044433810939258425,0.9852401412882739,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,55,0.9771164808397546,0.0031632140903012917,0.08582685760126274,0.03699004256152936,0.9838382013149367,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,56,0.9453605838623987,0.0044658620575830366,0.07919585702330911,0.0478509197421384,0.9858625472254787,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,57,0.8566033066589009,0.006237560288958832,0.09663836206031418,0.10337747706404204,0.9828071282052334,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,58,0.9786154443157417,0.0018241103780578527,0.07248591286116646,0.018081711216273676,0.9887274183492335,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,deph_0.001,0.001,0.0,59,0.9535595001192652,0.0035663756471912,0.09609553989168806,0.04595728934268193,0.9868437060725409,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,10,0.896962889293862,0.00038167689942314453,0.07736323334220474,0.10228163778216501,0.9609381209925304,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,11,0.9095195716414708,0.0023560456051654466,0.09630405164484312,0.0888549787908287,0.9597518884249038,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,12,0.969715858175284,0.0024068778706111127,0.08692114729655454,0.047270167166737306,0.957601837743184,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,13,0.9342124221057051,0.0006608388468455351,0.07317305033057031,0.0791505802509118,0.9666649207793522,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,14,0.9306093388252297,0.0012499368388457777,0.07224589045425966,0.07733333160177151,0.9639517649627068,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,15,0.9618668669955835,0.001144389958323222,0.09379267023684967,0.03030628623324614,0.9583947506896634,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,16,0.9684559034073636,0.001560141852547936,0.0975734077148529,0.042001853753396594,0.957872666865009,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,17,0.8736702564011553,0.0009161249938546279,0.06869156525309916,0.08874624423693987,0.9608302139276129,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,18,0.9479824291551661,0.0013225311393154637,0.08213305361311551,0.03680148866784206,0.9590032776506626,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,19,0.9672433087306063,0.0004590397303728677,0.07618750544615305,0.04699314165696302,0.9574170288122802,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,20,0.9414692189624085,0.0005055998016103569,0.08943438558303185,0.07407325918784503,0.959118113214989,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,21,0.9746208215965361,0.001114399435178548,0.07253302549808704,0.032749705517504724,0.9569540689150745,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,22,0.9534032525953793,0.0006963978659564329,0.07735882171909647,0.05762780341674991,0.9587600695568634,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,23,0.9721679643180584,0.0013162208902262051,0.07733684945533992,0.03376866879331126,0.9584382417376909,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
five_level_weak_anharmonic,cap060_w60,0.03,relax_0.0005,0.0,0.0005,24,0.9464776528354556,0.0004063908419629225,0.06438217226536347,0.038496516671259244,0.9597125188381163,0.003779132088991625,120,119.88899717410095,0.22676748324764515,2580,False,"cap 0.060, weight 60","a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",0.06,60.0,0.0,0.012
