system,controller,eval_strength,noise_case,gamma_phi,gamma_relax,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,final_purity,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success,sweep_label,terminal_target_weight,leakage_weight,worst_weight,trust_radius,horizon_maxiter
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,20,0.7951692635675436,0.00397469590243793,0.04588562964429732,0.16053249028606,0.9809231182702953,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,21,0.8939254761600667,0.005603990672850889,0.03673033943688386,0.07627357168272987,0.9849979376816562,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,22,0.8956560286017987,0.003637470908811058,0.039307813836350514,0.06753055339114572,0.9862262848267065,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,23,0.9782458324543966,0.0028757713805789287,0.0397206582310663,0.012279706303104453,0.9868354993619735,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,24,0.9774306004819326,0.0034721254169481908,0.03373301674715257,0.03106089321789073,0.9843297714945852,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,25,0.9768050329249729,0.005449061589506532,0.04087245635988568,0.02698354467822693,0.9848319251921461,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,26,0.9799108933230593,0.0018576588907787128,0.04485505235237697,0.024455801103641952,0.9841858730564049,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,27,0.9464445333168376,0.0017245658343320036,0.03531780576286436,0.0673939354629695,0.9817155866273897,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,28,0.8813273472010263,0.0059870733097882045,0.0547409106241209,0.07861716758375414,0.9846031345183001,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,29,0.9378098594903245,0.0020250499936564914,0.03988271617870964,0.048774211949964015,0.9841137955136942,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,30,0.9404807841540441,0.00522660799040231,0.033757879346915876,0.07571071165301065,0.9808902646929144,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,31,0.8928585910504652,0.004770496693082715,0.04830133696575378,0.06792453148206952,0.9870365863208944,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,32,0.9361058545299251,0.004768469494581651,0.04376032856547063,0.04024549823781653,0.9879361953768884,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,33,0.9393657076196512,0.0023257409524394257,0.02935477313841295,0.08376595122586039,0.9801045718404359,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,34,0.986787020127682,0.0027465906756199976,0.04345961263338993,0.02313735689694742,0.9838558235325808,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,35,0.807329498010833,0.003997057240660462,0.04108689575375779,0.15450971229906202,0.9798786748740703,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,36,0.9671628050173967,0.00452489499388431,0.04685495477339696,0.018627696924157344,0.9876342660662394,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,37,0.742803682654379,0.003406224264576929,0.031159506155495453,0.2512271319659294,0.9751693273605152,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,38,0.9303519776083219,0.0026029898192119205,0.02571499517050513,0.0918094244097293,0.9803331736360739,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,39,0.9867277949426795,0.0037226216016786884,0.04430300947562482,0.009395463199209697,0.9868486693741282,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,40,0.9447693144428918,0.0028738288691516622,0.04596866776289088,0.04250956787366144,0.9847894234320917,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,41,0.8355286228942355,0.004945838901341371,0.04171195389577631,0.12679503307637963,0.9829965868656595,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,42,0.9860615207942329,0.0025418269721213527,0.0422875321524383,0.01295592094939987,0.984950519528672,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,43,0.9873246983727546,0.0032993792963835755,0.038232286272011695,0.01298125671199066,0.9867525857105072,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,44,0.9576002800690145,0.0018187623060369473,0.0316870183143777,0.05912448362105554,0.9811568659224289,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,45,0.9902438393712663,0.002274582392240543,0.04452659133889114,0.015276377286189878,0.9843750276462381,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,46,0.9043662472801824,0.003980660964582938,0.03842827935444326,0.07320250755019965,0.9869234223017113,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,47,0.8969573836463611,0.0071587408186278845,0.04240581275003352,0.08050610250537064,0.9840395067176793,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,48,0.8041669386635718,0.003310318259044598,0.048456636791811114,0.16102368439004644,0.9859340797355748,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,49,0.9463701048243776,0.005075755739207266,0.03809944352235639,0.043859207114120065,0.9847795771234228,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,50,0.959973650732214,0.003148858208104288,0.03747235935851223,0.05000252233676962,0.98249489825605,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,51,0.9045578826101922,0.0036075726046885803,0.04267916178236586,0.08052393210383371,0.9823115134644601,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,52,0.8621977676966956,0.0028168670779675775,0.038126191355557504,0.10541699472197262,0.9841857982899573,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,53,0.9483640757666103,0.0016342455259319433,0.04051934677966451,0.057238329353422414,0.9837213039042382,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,54,0.9755493097105066,0.0010774035077245614,0.0416432864754146,0.026160172979026425,0.9857886955233082,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,55,0.9406442211552413,0.004071404170943427,0.04017821012808498,0.06636434667331065,0.9808806727763322,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,56,0.9765097200505817,0.001002025873193646,0.038214924241243065,0.018193901792630827,0.987955248777841,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,57,0.853032004567603,0.007478211880955321,0.038873405536987704,0.13665013821707908,0.9782390829565115,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,58,0.9817490406469408,0.004113316591423888,0.03814147563063641,0.011427904394475986,0.9872225933547507,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,deph_0.001,0.001,0.0,59,0.8562618063930836,0.003103239551625059,0.04541865060110617,0.11674408056526754,0.9855661905122014,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,10,0.8767124170120727,0.0026015876145988326,0.03872921192573431,0.08206106410260317,0.9671265420988925,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,11,0.8600982659724612,0.004579645320858194,0.052455177792473995,0.09927125543219445,0.9619309418547543,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,12,0.7920923102067591,0.001206541845388709,0.04500315641965247,0.17458674207871616,0.9672703992135729,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,13,0.7991388205388256,0.0009393937306897415,0.032423422044570716,0.2011216270602999,0.9787560953719081,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,14,0.907727287330463,0.002409879508436852,0.032498338393326165,0.08806312641335316,0.9706659369533218,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,15,0.9641068143529005,0.0015794331096971037,0.04405135981459252,0.03489757056707762,0.965023950994889,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,16,0.9075974063694242,0.0027253425944031573,0.04962446386675978,0.0648659301854945,0.9626799533248618,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,17,0.8616695652060694,0.002133513886722116,0.030226169762179067,0.13191828452387597,0.9728229164719219,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,18,0.9405538813803619,0.0018314915822023048,0.03871633130304497,0.06304808620178337,0.9689140739504775,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,19,0.8066545238781541,0.0017812439094719856,0.03718955929084711,0.15462079759988015,0.9652381537377557,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,20,0.7814808876570382,0.003088886368314725,0.04534955592438927,0.1716460601634681,0.9680061272578607,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,21,0.8803290971840327,0.005000660034322091,0.036368024567367874,0.08728966065529764,0.9643550612172095,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,22,0.8843599034496379,0.0028700448935845557,0.03884867834411554,0.07683878430376054,0.9626977618176948,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,23,0.967446619524385,0.002297559279306749,0.03929884095679159,0.021128054620293723,0.9636571062166073,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,24,0.9662399577598424,0.0028497756274521446,0.0333121956183422,0.04025125650603912,0.9671962537366856,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,25,0.9661648925362005,0.004776704129216269,0.04047318920177312,0.03573692988518902,0.9664391133772334,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,26,0.9691246350887968,0.001133871639756645,0.04426411278510445,0.03322738176574936,0.9667041193958813,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,27,0.9349203540753042,0.0012002057494936436,0.03485536761104169,0.07678972188179826,0.9706858219689687,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,28,0.8703699102573549,0.005100500702150068,0.054105285073445475,0.08751488252405902,0.9648845137166009,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,29,0.9264410073460223,0.001524035183444572,0.039447469478314456,0.05805324818062543,0.9672753239237661,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,30,0.9295517351880478,0.004699784725498368,0.03347247184309288,0.08481989903438,0.9720059455384888,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,31,0.8830743720718409,0.003923077561334365,0.04784006809805175,0.0759705941376973,0.9620636802308236,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,32,0.9250423781207021,0.003998032718987465,0.04331405558862511,0.049297640058334695,0.9611998833753285,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,33,0.928927669936256,0.0017336514399908243,0.028986352909383895,0.09256872543808986,0.9725670385910365,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,34,0.9768596810510318,0.0019016920794246994,0.04277740455195256,0.031280125653637275,0.9672179983335251,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,35,0.7939767246298958,0.00312280415858468,0.04050672541664935,0.16527034775440325,0.9691653216366459,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,36,0.9555511378717504,0.003875580408921331,0.046311644504061666,0.027984994478100288,0.9623745997705606,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,37,0.7312277677867043,0.002850949980217621,0.0307770808183343,0.2608032339642738,0.9808029503650084,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,38,0.9204808972994852,0.002216720135776007,0.025435195548182077,0.10020428860539157,0.9728420739240782,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,39,0.9756535381092223,0.0029431519032143694,0.04380041880750973,0.018357034505221678,0.9631248065028439,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,40,0.9326239754965352,0.002136271821520208,0.045484218414671096,0.05231508295932318,0.9651607574671849,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,41,0.8214905718184143,0.004150268241474131,0.04128169180019925,0.1382229507635678,0.965443456381685,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,42,0.9772057153096984,0.0018352980187297252,0.041755651394869364,0.020399113999932307,0.9660037279074406,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,43,0.9758798698100085,0.002768031036980534,0.03784584345595554,0.022278379899217948,0.9641507911313504,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,44,0.9503465498656144,0.0014148370474731387,0.03128073528186359,0.06552676791707363,0.972816727202674,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,45,0.9805345644045793,0.0013779330639398513,0.043887143411238894,0.02329165342289089,0.9664641233460785,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,46,0.8899712240409867,0.0034066174483061706,0.03808301924983004,0.08490555077191825,0.9622461578969195,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,47,0.8829895451777522,0.006445774236317203,0.041982418184256076,0.09174229114943494,0.9652660684189558,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
five_level_weak_anharmonic,integrated_alpha1p0_lw1p5_trust004,0.03,relax_0.0005,0.0,0.0005,48,0.7911342165348623,0.0025580000363865096,0.047945329528930714,0.17177157886647293,0.9629505933115637,0.0019007560055287448,120,79.25700718793087,0.4147614323319102,656,False,"alpha 1.0, leak 1.5, trust 0.04",1.0,1.5,0.25,0.04,6
