task,controller,disorder_strength,seed,final_fidelity,tail_infidelity_mean,tail_stability_range,pulse_energy,segments,horizon_steps,objective_mean,horizon_iterations,successful_steps,design_seconds
H,adjoint_state_horizon,0.08,16,0.9937636078258916,0.003918805798104612,0.009133526209638698,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,17,0.9987086527798062,0.004501020063663887,0.010189643189630226,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,18,0.9989971523019535,0.0011294221205621069,0.0024913824200174517,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,19,0.9924204951325798,0.0035857075843028774,0.009026011062033934,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,20,0.9950876082378712,0.003732516346732115,0.007847285300450424,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,21,0.9986475591955672,0.001392224495345749,0.004588447157267694,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,22,0.9955547395711853,0.006678774378619284,0.01226421183209514,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,23,0.9985688948757345,0.00541630996106778,0.009472456533664575,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,24,0.9991197753912342,0.003664691039442669,0.009657735812341639,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,25,0.9994103770640893,0.003266801309644689,0.009152408957846192,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,26,0.9977786879519898,0.0020365498712575903,0.004804201588305301,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,27,0.9990655771424508,0.0056096128642990455,0.011620372369192555,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,28,0.9882448257494736,0.008652173215249461,0.013506432821977832,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,29,0.9890743975908787,0.008780332242802622,0.013932624365714519,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,30,0.9992126958918868,0.0037134279700945174,0.009195148423546295,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,31,0.9937575931329586,0.003896379831220461,0.009349174740084787,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,32,0.9991176633370378,0.004195754705126103,0.0077990562260847884,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,33,0.9990868019368717,0.003424793149314841,0.0077708025101850264,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,34,0.9998598982274016,0.00204582285098989,0.0061310586043173965,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,35,0.9916910523479605,0.004541590480278699,0.010863358452111394,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,36,0.9907985625648168,0.008237115343025531,0.012889295474445506,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,37,0.9986506977378125,0.003794415660981009,0.009563960706127417,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,38,0.997775146436104,0.006766976155935484,0.010037716284297726,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,39,0.9961293901578181,0.003389399632902583,0.00717931070971467,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,40,0.9954431390213159,0.006257092954200934,0.01134455435863202,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,41,0.9876703963394029,0.008023561663164544,0.013911489587437487,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,42,0.9993272758019809,0.002066948698404736,0.005161642925937349,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,43,0.9987832465027886,0.0011848419945,0.0031149447095154548,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,44,0.9977613851290995,0.006819258815123019,0.010225318773299574,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,45,0.9970933703965459,0.0028101454695539205,0.005952680716334591,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,46,0.9918967261781543,0.0032020682111999913,0.007903034698517719,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,47,0.9969985031296148,0.0051961620939286,0.012362926222701964,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,48,0.9930967122206511,0.0028868540284674106,0.007689318977032178,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,49,0.9978295386541314,0.0027858301532299565,0.007065172971381095,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,50,0.999107325354871,0.00406973677199981,0.008856025942809098,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,51,0.9961317304625252,0.00375468519302549,0.007437231038221803,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,52,0.9874679619894706,0.008078922785208002,0.013716716902451576,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,53,0.9998837803022593,0.0017671270165518205,0.005400139956820982,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,54,0.9953534658836476,0.003103554750994706,0.008463153622868202,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,55,0.9977134700340382,0.002547309811732388,0.006145270515656054,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,56,0.9957089314520414,0.0033110127135197454,0.008127633872436313,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,57,0.9988555525815404,0.00410678429968145,0.00965122511122396,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,58,0.9976055866039681,0.0047878459058971435,0.011859134728754994,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,59,0.9936454068279816,0.003912637514043693,0.008925249803626079,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
