task,baseline,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,basis_count,segments,refreshes,frequency_seed_path,training_objective,optimizer_success_all,optimization_seconds
H,dcrab_train8,0.05,13,0.9999819345101031,1.8065489896912368e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,14,0.9998729378068621,0.00012706219313785017,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,15,0.9999889228949386,1.1077105061430004e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,16,0.9999597454085798,4.025459142020793e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,17,0.9998316226066067,0.00016837739339325974,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,18,0.9999878313241578,1.216867584219461e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,19,0.9999060564237796,9.394357622038996e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,20,0.9999702361683016,2.9763831698392806e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,21,0.999941243724568,5.875627543194817e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,22,0.9999436340214433,5.6365978556738305e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,23,0.9998573175574423,0.00014268244255766227,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,24,0.9998204256651467,0.0001795743348532719,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,25,0.9997984840540541,0.00020151594594586264,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,26,0.9999884369297306,1.1563070269393627e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,27,0.9999473001725666,5.269982743338897e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,28,0.9999043584712475,9.564152875252141e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
