task,pulse_type,training_strength,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,training_objective
Z,nominal_open_loop,0.0,0.08,53,0.897059565112018,0.10294043488798199,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,54,0.8843041136426919,0.1156958863573081,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,55,0.9991991645423562,0.000800835457643756,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,56,0.8588305888974184,0.14116941110258163,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,57,0.8482517940259526,0.15174820597404737,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,58,0.8081357524866047,0.19186424751339526,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,59,0.9001015017281214,0.09989849827187858,0.048490952320064486,4.912469388151551e-06
Z,ensemble_open_loop,0.05,0.0,10,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,11,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,12,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
