task,step,value_depth,candidate_count,previous_terminal_phi,tail_phi,tail_phi_abs_error,terminal_outside_residual,residual_threshold,phi,current_value,best_successor_value,best_value_margin,best_fallback_norm,best_fallback_amp,best_fallback_index,state_stage_cost,expected_stage_cost,bellman_gap
H,24,1,41,0.0032559728318891437,0.0032559728318891437,0.0,1,0.001,0.0032559728318891437,0.005916187823759995,0.0036602149918708513,0.0022559728318891437,0.25,0.5,4,0.0022559728318891437,0.0022559728318891437,0.0
H,24,2,41,0.0032559728318891437,0.0032559728318891437,0.0,1,0.001,0.0032559728318891437,0.009117492441986392,0.006861519610097248,0.0022559728318891437,0.0,0.0,0,0.0022559728318891437,0.0022559728318891437,0.0
H,25,1,41,0.0031916933849076776,0.0031916933849076776,0.0,1,0.001,0.0031916933849076776,0.005727135091700559,0.0035354417067928814,0.0021916933849076775,0.25,0.5,3,0.0021916933849076775,0.0021916933849076775,0.0
H,25,2,41,0.0031916933849076776,0.0031916933849076776,0.0,1,0.001,0.0031916933849076776,0.008658644782575222,0.006466951397667544,0.0021916933849076775,1.0,1.0,11,0.0021916933849076775,0.0021916933849076775,0.0
H,26,1,41,0.0029853543632143223,0.0029853543632143223,0.0,1,0.001,0.0029853543632143223,0.005297560495280657,0.003312206132066335,0.0019853543632143223,0.0,0.0,0,0.0019853543632143223,0.0019853543632143223,0.0
H,26,2,41,0.0029853543632143223,0.0029853543632143223,0.0,1,0.001,0.0029853543632143223,0.008013068680682774,0.006027714317468452,0.0019853543632143223,0.0,0.0,0,0.0019853543632143223,0.0019853543632143223,0.0
H,27,1,41,0.0032387979720159346,0.0032387979720159346,0.0,1,0.001,0.0032387979720159346,0.005841743154331108,0.003602945182315173,0.0022387979720159346,0.0,0.0,0,0.0022387979720159346,0.0022387979720159346,0.0
H,27,2,41,0.0032387979720159346,0.0032387979720159346,0.0,1,0.001,0.0032387979720159346,0.008915237851206745,0.006676439879190811,0.0022387979720159346,0.0,0.0,0,0.0022387979720159346,0.0022387979720159346,0.0
H,28,1,41,0.003602945182315173,0.003602945182315173,0.0,1,0.001,0.003602945182315173,0.006676439879190811,0.0040734946968756375,0.002602945182315173,0.0,0.0,0,0.002602945182315173,0.002602945182315173,0.0
H,28,2,41,0.003602945182315173,0.003602945182315173,0.0,1,0.001,0.003602945182315173,0.0102986814276424,0.007695736245327226,0.002602945182315173,0.0,0.0,0,0.002602945182315173,0.002602945182315173,0.0
H,29,1,41,0.003035235779247872,0.003035235779247872,0.0,1,0.001,0.003035235779247872,0.005260436741552307,0.003225200962304435,0.0020352357792478718,0.9999999999999998,0.9999999999999999,15,0.0020352357792478718,0.0020352357792478718,0.0
H,29,2,41,0.003035235779247872,0.003035235779247872,0.0,1,0.001,0.003035235779247872,0.00779252454333894,0.005757288764091068,0.0020352357792478718,0.9999999999999998,0.9999999999999999,15,0.0020352357792478718,0.0020352357792478718,0.0
H,30,1,41,0.0028539415808631063,0.0028539415808631063,0.0,1,0.001,0.0028539415808631063,0.0048496894208381125,0.002995747839975006,0.0018539415808631063,0.0,0.0,0,0.0018539415808631063,0.0018539415808631063,0.0
H,30,2,41,0.0028539415808631063,0.0028539415808631063,0.0,1,0.001,0.0028539415808631063,0.007087254705487428,0.005233313124624322,0.0018539415808631063,0.0,0.0,0,0.0018539415808631063,0.0018539415808631063,0.0
H,31,1,41,0.0023924397454716806,0.0023924397454716806,0.0,1,0.001,0.0023924397454716806,0.0038823000853703766,0.002489860339898696,0.0013924397454716806,0.0,0.0,0,0.0013924397454716806,0.0013924397454716806,0.0
H,31,2,41,0.0023924397454716806,0.0023924397454716806,0.0,1,0.001,0.0023924397454716806,0.005542562860870405,0.004150123115398725,0.0013924397454716806,0.0,0.0,0,0.0013924397454716806,0.0013924397454716806,0.0
H,32,1,41,0.0022767663069654318,0.0022767663069654318,0.0,1,0.001,0.0022767663069654318,0.0036111601989493114,0.0023343938919838797,0.0012767663069654317,0.0,0.0,0,0.0012767663069654317,0.0012767663069654317,0.0
H,32,2,41,0.0022767663069654318,0.0022767663069654318,0.0,1,0.001,0.0022767663069654318,0.0051000867970448244,0.0038233204900793927,0.0012767663069654317,0.0,0.0,0,0.0012767663069654317,0.0012767663069654317,0.0
H,33,1,41,0.0013511430618538822,0.0013511430618538822,0.0,1,0.001,0.0013511430618538822,0.0016032482911736224,0.0012521052293197402,0.0003511430618538822,0.0,0.0,0,0.0003511430618538822,0.0003511430618538822,0.0
H,33,2,41,0.0013511430618538822,0.0013511430618538822,0.0,1,0.001,0.0013511430618538822,0.0018274869091066768,0.0014763438472527946,0.0003511430618538822,0.0,0.0,0,0.0003511430618538822,0.0003511430618538822,0.0
H,34,1,41,0.0012068767523358212,0.0012068767523358212,0.0,1,0.001,0.0012068767523358212,0.001309937919519063,0.0011030611671832419,0.00020687675233582118,1.0,1.0,10,0.00020687675233582118,0.00020687675233582118,0.0
H,34,2,41,0.0012068767523358212,0.0012068767523358212,0.0,1,0.001,0.0012068767523358212,0.0012717743637941734,0.0010648976114583522,0.00020687675233582118,9.0,3.0,26,0.00020687675233582118,0.00020687675233582118,0.0
H,35,1,41,0.0010289491708403292,0.0010289491708403292,0.0,1,0.001,0.0010289491708403292,0.0009742072672316521,0.0009452580963913229,2.89491708403292e-05,0.25,0.5,2,2.89491708403292e-05,2.89491708403292e-05,0.0
H,35,2,41,0.0010289491708403292,0.0010289491708403292,0.0,1,0.001,0.0010289491708403292,0.0009403426477375765,0.0009113934768972473,2.89491708403292e-05,0.25,0.5,2,2.89491708403292e-05,2.89491708403292e-05,0.0
H,36,1,41,0.0005383862094744951,0.0005383862094744951,0.0,0,0.001,0.0005383862094744951,0.00048468124428477366,0.00048468124428477366,0.0,0.0,0.0,0,0.0,0.0,0.0
H,36,2,41,0.0005383862094744951,0.0005383862094744951,0.0,0,0.001,0.0005383862094744951,0.0005022719315217195,0.0005022719315217195,0.0,0.24999999999999994,0.49999999999999994,8,0.0,0.0,0.0
H,37,1,41,0.00044877479604865655,0.00044877479604865655,0.0,0,0.001,0.00044877479604865655,0.00047856444822972494,0.00047856444822972494,0.0,0.0,0.0,0,0.0,0.0,0.0
H,37,2,41,0.00044877479604865655,0.00044877479604865655,0.0,0,0.001,0.00044877479604865655,0.0005706738041506496,0.0005706738041506496,0.0,0.0,0.0,0,0.0,0.0,0.0
H,38,1,41,0.00047856444822972494,0.00047856444822972494,0.0,0,0.001,0.00047856444822972494,0.0005706738041506496,0.0005706738041506496,0.0,0.0,0.0,0,0.0,0.0,0.0
H,38,2,41,0.00047856444822972494,0.00047856444822972494,0.0,0,0.001,0.00047856444822972494,0.0007163572882430413,0.0007163572882430413,0.0,0.0,0.0,0,0.0,0.0,0.0
H,39,1,41,0.0005706738041506496,0.0005706738041506496,0.0,0,0.001,0.0005706738041506496,0.0007163572882430413,0.0007163572882430413,0.0,0.24999999999999994,0.49999999999999994,5,0.0,0.0,0.0
H,39,2,41,0.0005706738041506496,0.0005706738041506496,0.0,0,0.001,0.0005706738041506496,0.0008744007998032974,0.0008744007998032974,0.0,15.999999999999996,3.9999999999999996,37,0.0,0.0,0.0
H,40,1,41,0.0007163572882430413,0.0007163572882430413,0.0,0,0.001,0.0007163572882430413,0.0009093636286839832,0.0009093636286839832,0.0,0.0,0.0,0,0.0,0.0,0.0
H,40,2,41,0.0007163572882430413,0.0007163572882430413,0.0,0,0.001,0.0007163572882430413,0.001157663583960862,0.001157663583960862,0.0,0.0,0.0,0,0.0,0.0,0.0
H,41,1,41,0.0008974842875410158,0.0008974842875410158,0.0,0,0.001,0.0008974842875410158,0.0011257338684404553,0.0011257338684404553,0.0,0.0,0.0,0,0.0,0.0,0.0
H,41,2,41,0.0008974842875410158,0.0008974842875410158,0.0,0,0.001,0.0008974842875410158,0.0015293728322558773,0.0015293728322558773,0.0,0.0,0.0,0,0.0,0.0,0.0
H,42,1,41,0.0011195083784193774,0.0011195083784193774,0.0,1,0.001,0.0011195083784193774,0.0015151932833321275,0.00139568490491275,0.00011950837841937737,0.0,0.0,0,0.00011950837841937737,0.00011950837841937737,0.0
H,42,2,41,0.0011195083784193774,0.0011195083784193774,0.0,1,0.001,0.0011195083784193774,0.0022173438269864638,0.0020978354485670864,0.00011950837841937737,0.0,0.0,0,0.00011950837841937737,0.00011950837841937737,0.0
H,43,1,41,0.00139568490491275,0.00139568490491275,0.0,1,0.001,0.00139568490491275,0.0020978354485670864,0.0017021505436543363,0.0003956849049127501,0.25,0.5,3,0.0003956849049127501,0.0003956849049127501,0.0
H,43,2,41,0.00139568490491275,0.00139568490491275,0.0,1,0.001,0.00139568490491275,0.0030272311824033563,0.0026315462774906062,0.0003956849049127501,0.0,0.0,0,0.0003956849049127501,0.0003956849049127501,0.0
H,44,1,41,0.0015827777620372602,0.0015827777620372602,0.0,1,0.001,0.0015827777620372602,0.002422891241622164,0.001840113479584904,0.0005827777620372602,4.0,2.0,19,0.0005827777620372602,0.0005827777620372602,0.0
H,44,2,41,0.0015827777620372602,0.0015827777620372602,0.0,1,0.001,0.0015827777620372602,0.003430287068541463,0.002847509306504203,0.0005827777620372602,16.0,4.0,35,0.0005827777620372602,0.0005827777620372602,0.0
H,45,1,41,0.001748641476692063,0.001748641476692063,0.0,1,0.001,0.001748641476692063,0.002708173592378801,0.001959532115686738,0.000748641476692063,0.0,0.0,0,0.000748641476692063,0.000748641476692063,0.0
H,45,2,41,0.001748641476692063,0.001748641476692063,0.0,1,0.001,0.001748641476692063,0.0038715604389992237,0.0031229189623071607,0.000748641476692063,0.25,0.5,4,0.000748641476692063,0.000748641476692063,0.0
H,46,1,41,0.0017196762139164712,0.0017196762139164712,0.0,1,0.001,0.0017196762139164712,0.002575797421845363,0.0018561212079288916,0.0007196762139164712,0.0,0.0,0,0.0007196762139164712,0.0007196762139164712,0.0
H,46,2,41,0.0017196762139164712,0.0017196762139164712,0.0,1,0.001,0.0017196762139164712,0.003668465840655057,0.0029487896267385858,0.0007196762139164712,0.0,0.0,0,0.0007196762139164712,0.0007196762139164712,0.0
H,47,1,41,0.001831625943361656,0.001831625943361656,0.0,1,0.001,0.001831625943361656,0.002897734524394937,0.002066108581033281,0.000831625943361656,0.0,0.0,0,0.000831625943361656,0.000831625943361656,0.0
H,47,2,41,0.001831625943361656,0.001831625943361656,0.0,1,0.001,0.001831625943361656,0.004238566685389267,0.003406940742027611,0.000831625943361656,0.0,0.0,0,0.000831625943361656,0.000831625943361656,0.0
H,48,1,41,0.0018010443037402013,0.0018010443037402013,0.0,1,0.001,0.0018010443037402013,0.002801041449898644,0.001999997146158443,0.0008010443037402013,0.0,0.0,0,0.0008010443037402013,0.0008010443037402013,0.0
H,48,2,41,0.0018010443037402013,0.0018010443037402013,0.0,1,0.001,0.0018010443037402013,0.004024351507612609,0.0032233072038724076,0.0008010443037402013,0.0,0.0,0,0.0008010443037402013,0.0008010443037402013,0.0
H,49,1,41,0.001999997146158443,0.001999997146158443,0.0,1,0.001,0.001999997146158443,0.0032233072038724076,0.0022233100577139647,0.0009999971461584429,15.999999999999996,3.9999999999999996,39,0.0009999971461584429,0.0009999971461584429,0.0
H,49,2,41,0.001999997146158443,0.001999997146158443,0.0,1,0.001,0.001999997146158443,0.004699608161445172,0.0036996110152867296,0.0009999971461584429,15.999999999999996,3.9999999999999996,39,0.0009999971461584429,0.0009999971461584429,0.0
H,50,1,41,0.0022233100577139647,0.0022233100577139647,0.0,1,0.001,0.0022233100577139647,0.0036996110152867296,0.002476300957572765,0.0012233100577139647,0.0,0.0,0,0.0012233100577139647,0.0012233100577139647,0.0
H,50,2,41,0.0022233100577139647,0.0022233100577139647,0.0,1,0.001,0.0022233100577139647,0.005504984323527079,0.004281674265813115,0.0012233100577139647,0.0,0.0,0,0.0012233100577139647,0.0012233100577139647,0.0
H,51,1,41,0.0023215867448687436,0.0023215867448687436,0.0,1,0.001,0.0023215867448687436,0.003937549860450821,0.0026159631155820776,0.0013215867448687435,0.0,0.0,0,0.0013215867448687435,0.0013215867448687435,0.0
H,51,2,41,0.0023215867448687436,0.0023215867448687436,0.0,1,0.001,0.0023215867448687436,0.005920580139980149,0.004598993395111405,0.0013215867448687435,0.0,0.0,0,0.0013215867448687435,0.0013215867448687435,0.0
H,52,1,41,0.0024917847762973705,0.0024917847762973705,0.0,1,0.001,0.0024917847762973705,0.004351954445250703,0.002860169668953333,0.0014917847762973705,0.0,0.0,0,0.0014917847762973705,0.0014917847762973705,0.0
H,52,2,41,0.0024917847762973705,0.0024917847762973705,0.0,1,0.001,0.0024917847762973705,0.006662759219389152,0.005170974443091781,0.0014917847762973705,0.0,0.0,0,0.0014917847762973705,0.0014917847762973705,0.0
H,53,1,41,0.0026730899493994514,0.0026730899493994514,0.0,1,0.001,0.0026730899493994514,0.004759620906720296,0.0030865309573208446,0.0016730899493994514,0.0,0.0,0,0.0016730899493994514,0.0016730899493994514,0.0
H,53,2,41,0.0026730899493994514,0.0026730899493994514,0.0,1,0.001,0.0026730899493994514,0.00722477304459679,0.005551683095197339,0.0016730899493994514,0.0,0.0,0,0.0016730899493994514,0.0016730899493994514,0.0
H,54,1,41,0.0030865309573208446,0.0030865309573208446,0.0,1,0.001,0.0030865309573208446,0.005551683095197339,0.003465152137876494,0.0020865309573208446,4.0,2.0,18,0.0020865309573208446,0.0020865309573208446,0.0
H,54,2,41,0.0030865309573208446,0.0030865309573208446,0.0,1,0.001,0.0030865309573208446,0.008303021477157219,0.006216490519836374,0.0020865309573208446,16.0,4.0,34,0.0020865309573208446,0.0020865309573208446,0.0
H,55,1,41,0.0033433668807421185,0.0033433668807421185,0.0,1,0.001,0.0033433668807421185,0.005903593721062522,0.003560226840320403,0.0023433668807421185,0.0,0.0,0,0.0023433668807421185,0.0023433668807421185,0.0
H,55,2,41,0.0033433668807421185,0.0033433668807421185,0.0,1,0.001,0.0033433668807421185,0.00878818988929664,0.006444823008554521,0.0023433668807421185,0.0,0.0,0,0.0023433668807421185,0.0023433668807421185,0.0
H,56,1,41,0.003267179317727298,0.003267179317727298,0.0,1,0.001,0.003267179317727298,0.005738501256930082,0.0034713219392027844,0.002267179317727298,0.0,0.0,0,0.002267179317727298,0.002267179317727298,0.0
H,56,2,41,0.003267179317727298,0.003267179317727298,0.0,1,0.001,0.003267179317727298,0.008513032769693523,0.006245853451966225,0.002267179317727298,0.0,0.0,0,0.002267179317727298,0.002267179317727298,0.0
H,57,1,41,0.0030231799239374274,0.0030231799239374274,0.0,1,0.001,0.0030231799239374274,0.005289664071759113,0.0032664841478216855,0.0020231799239374274,0.0,0.0,0,0.0020231799239374274,0.0020231799239374274,0.0
H,57,2,41,0.0030231799239374274,0.0030231799239374274,0.0,1,0.001,0.0030231799239374274,0.007731948314569978,0.005708768390632551,0.0020231799239374274,0.0,0.0,0,0.0020231799239374274,0.0020231799239374274,0.0
H,58,1,41,0.0029188238136924616,0.0029188238136924616,0.0,1,0.001,0.0029188238136924616,0.005040081372670404,0.0031212575589779426,0.0019188238136924616,0.24999999999999994,0.49999999999999994,5,0.0019188238136924616,0.0019188238136924616,0.0
H,58,2,41,0.0029188238136924616,0.0029188238136924616,0.0,1,0.001,0.0029188238136924616,0.007472643483780213,0.0055538196700877515,0.0019188238136924616,0.24999999999999994,0.49999999999999994,5,0.0019188238136924616,0.0019188238136924616,0.0
H,59,1,41,0.003016608787292631,0.003016608787292631,0.0,1,0.001,0.003016608787292631,0.00534264280433753,0.0033260340170448988,0.002016608787292631,0.0,0.0,0,0.002016608787292631,0.002016608787292631,0.0
H,59,2,41,0.003016608787292631,0.003016608787292631,0.0,1,0.001,0.003016608787292631,0.00797826198127439,0.005961653193981759,0.002016608787292631,3.999999999999999,1.9999999999999998,24,0.002016608787292631,0.002016608787292631,0.0
H,60,1,41,0.0031674159010478264,0.0031674159010478264,0.0,1,0.001,0.0031674159010478264,0.005492253620201893,0.003324837719154067,0.0021674159010478264,0.0,0.0,0,0.0021674159010478264,0.0021674159010478264,0.0
H,60,2,41,0.0031674159010478264,0.0031674159010478264,0.0,1,0.001,0.0031674159010478264,0.008036855649403709,0.005869439748355882,0.0021674159010478264,0.0,0.0,0,0.0021674159010478264,0.0021674159010478264,0.0
H,61,1,41,0.003086952867298799,0.003086952867298799,0.0,1,0.001,0.003086952867298799,0.00533430125370632,0.003247348386407521,0.002086952867298799,0.0,0.0,0,0.002086952867298799,0.002086952867298799,0.0
H,61,2,41,0.003086952867298799,0.003086952867298799,0.0,1,0.001,0.003086952867298799,0.007830835802538768,0.0057438829352399684,0.002086952867298799,0.0,0.0,0,0.002086952867298799,0.002086952867298799,0.0
H,62,1,41,0.0030418722714088686,0.0030418722714088686,0.0,1,0.001,0.0030418722714088686,0.005310025264849868,0.0032681529934409995,0.0020418722714088686,0.0,0.0,0,0.0020418722714088686,0.0020418722714088686,0.0
H,62,2,41,0.0030418722714088686,0.0030418722714088686,0.0,1,0.001,0.0030418722714088686,0.007868458297958405,0.005826586026549536,0.0020418722714088686,0.0,0.0,0,0.0020418722714088686,0.0020418722714088686,0.0
H,63,1,41,0.003223283299180549,0.003223283299180549,0.0,1,0.001,0.003223283299180549,0.005650069530883873,0.0034267862317033243,0.0022232832991805488,0.25,0.5,4,0.0022232832991805488,0.0022232832991805488,0.0
H,63,2,41,0.003223283299180549,0.003223283299180549,0.0,1,0.001,0.003223283299180549,0.00824079311973232,0.0060175098205517705,0.0022232832991805488,1.0,1.0,12,0.0022232832991805488,0.0022232832991805488,0.0
H,64,1,41,0.0034267862317033243,0.0034267862317033243,0.0,1,0.001,0.0034267862317033243,0.006127159979658196,0.0037003737479548715,0.0024267862317033243,9.0,3.0,28,0.0024267862317033243,0.0024267862317033243,0.0
H,64,2,41,0.0034267862317033243,0.0034267862317033243,0.0,1,0.001,0.0034267862317033243,0.00912529811662602,0.006698511884922696,0.0024267862317033243,9.0,3.0,28,0.0024267862317033243,0.0024267862317033243,0.0
H,65,1,41,0.003561732138253268,0.003561732138253268,0.0,1,0.001,0.003561732138253268,0.006405129477213182,0.003843397338959914,0.002561732138253268,0.0,0.0,0,0.002561732138253268,0.002561732138253268,0.0
H,65,2,41,0.003561732138253268,0.003561732138253268,0.0,1,0.001,0.003561732138253268,0.009628597909539975,0.0070668657712867075,0.002561732138253268,0.0,0.0,0,0.002561732138253268,0.002561732138253268,0.0
H,66,1,41,0.0037515672803088013,0.0037515672803088013,0.0,1,0.001,0.0037515672803088013,0.006853045955840236,0.004101478675531435,0.0027515672803088012,0.0,0.0,0,0.0027515672803088012,0.0027515672803088012,0.0
H,66,2,41,0.0037515672803088013,0.0037515672803088013,0.0,1,0.001,0.0037515672803088013,0.01040584519687709,0.007654277916568288,0.0027515672803088012,0.0,0.0,0,0.0027515672803088012,0.0027515672803088012,0.0
H,67,1,41,0.0039039893435419484,0.0039039893435419484,0.0,1,0.001,0.0039039893435419484,0.007222318763208954,0.004318329419667005,0.0029039893435419484,0.0,0.0,0,0.0029039893435419484,0.0029039893435419484,0.0
H,67,2,41,0.0039039893435419484,0.0039039893435419484,0.0,1,0.001,0.0039039893435419484,0.011053340926704153,0.008149351583162205,0.0029039893435419475,0.0,0.0,0,0.0029039893435419484,0.0029039893435419484,8.673617379884035e-19
H,68,1,41,0.004256569003680467,0.004256569003680467,0.0,1,0.001,0.004256569003680467,0.00803169922130123,0.004775130217620764,0.0032565690036804665,0.0,0.0,0,0.0032565690036804673,0.0032565690036804673,8.673617379884035e-19
H,68,2,41,0.004256569003680467,0.004256569003680467,0.0,1,0.001,0.004256569003680467,0.012400494531108822,0.009143925527428355,0.0032565690036804665,0.9999999999999998,0.9999999999999999,14,0.0032565690036804673,0.0032565690036804673,8.673617379884035e-19
H,69,1,41,0.004775130217620764,0.004775130217620764,0.0,1,0.001,0.004775130217620764,0.009165827080462076,0.005390696862841313,0.0037751302176207632,0.0,0.0,0,0.003775130217620764,0.003775130217620764,8.673617379884035e-19
H,69,2,41,0.004775130217620764,0.004775130217620764,0.0,1,0.001,0.004775130217620764,0.01426385180787934,0.010488721590258578,0.0037751302176207632,0.0,0.0,0,0.003775130217620764,0.003775130217620764,8.673617379884035e-19
H,70,1,41,0.005323603634182057,0.005323603634182057,0.0,1,0.001,0.005323603634182057,0.01027038752532429,0.0059467838911422335,0.004323603634182056,0.0,0.0,0,0.004323603634182057,0.004323603634182057,8.673617379884035e-19
H,70,2,41,0.005323603634182057,0.005323603634182057,0.0,1,0.001,0.005323603634182057,0.015976365801638595,0.011652762167456539,0.004323603634182056,0.0,0.0,0,0.004323603634182057,0.004323603634182057,8.673617379884035e-19
H,71,1,41,0.005504730150488142,0.005504730150488142,0.0,1,0.001,0.005504730150488142,0.010587764543877061,0.00608303439338892,0.004504730150488141,0.0,0.0,0,0.004504730150488142,0.004504730150488142,8.673617379884035e-19
H,71,2,41,0.005504730150488142,0.005504730150488142,0.0,1,0.001,0.005504730150488142,0.016339228315877037,0.011834498165388896,0.004504730150488141,0.0,0.0,0,0.004504730150488142,0.004504730150488142,8.673617379884035e-19
H,72,1,41,0.005048834765932798,0.005048834765932798,0.0,1,0.001,0.005048834765932798,0.009391829614322403,0.005342994848389605,0.0040488347659327975,0.0,0.0,0,0.004048834765932798,0.004048834765932798,8.673617379884035e-19
H,72,2,41,0.005048834765932798,0.005048834765932798,0.0,1,0.001,0.005048834765932798,0.014165848304719814,0.010117013538787016,0.0040488347659327975,0.0,0.0,0,0.004048834765932798,0.004048834765932798,8.673617379884035e-19
H,73,1,41,0.0052753345528010614,0.0052753345528010614,0.0,1,0.001,0.0052753345528010614,0.009834195852096564,0.005558861299295503,0.0042753345528010606,0.25,0.5,2,0.004275334552801061,0.004275334552801061,8.673617379884035e-19
H,73,2,41,0.0052753345528010614,0.0052753345528010614,0.0,1,0.001,0.0052753345528010614,0.014669301775485415,0.010393967222684354,0.0042753345528010606,1.0,1.0,9,0.004275334552801061,0.004275334552801061,8.673617379884035e-19
H,74,1,41,0.004621946620878899,0.004621946620878899,0.0,1,0.001,0.004621946620878899,0.008486454790442785,0.004864508169563887,0.003621946620878898,0.0,0.0,0,0.0036219466208788987,0.0036219466208788987,8.673617379884035e-19
H,74,2,41,0.004621946620878899,0.004621946620878899,0.0,1,0.001,0.004621946620878899,0.012667060813816168,0.00904511419293727,0.003621946620878898,0.0,0.0,0,0.0036219466208788987,0.0036219466208788987,8.673617379884035e-19
H,75,1,41,0.004738118172767647,0.004738118172767647,0.0,1,0.001,0.004738118172767647,0.008684266050690094,0.004946147877922448,0.003738118172767646,0.0,0.0,0,0.003738118172767647,0.003738118172767647,8.673617379884035e-19
H,75,2,41,0.004738118172767647,0.004738118172767647,0.0,1,0.001,0.004738118172767647,0.012906090370341725,0.009167972197574079,0.003738118172767646,0.0,0.0,0,0.003738118172767647,0.003738118172767647,8.673617379884035e-19
H,76,1,41,0.003920708478382599,0.003920708478382599,0.0,1,0.001,0.003920708478382599,0.006685633373135679,0.00376492489475308,0.0029207084783825993,0.0,0.0,0,0.0029207084783825993,0.0029207084783825993,0.0
H,76,2,41,0.003920708478382599,0.003920708478382599,0.0,1,0.001,0.003920708478382599,0.009284811800831601,0.006364103322449002,0.0029207084783825993,0.0,0.0,0,0.0029207084783825993,0.0029207084783825993,0.0
H,77,1,41,0.0036856991728522956,0.0036856991728522956,0.0,1,0.001,0.0036856991728522956,0.0062568152826028576,0.003571116109750562,0.0026856991728522956,0.0,0.0,0,0.0026856991728522956,0.0026856991728522956,0.0
H,77,2,41,0.0036856991728522956,0.0036856991728522956,0.0,1,0.001,0.0036856991728522956,0.008756161415935328,0.006070462243083032,0.0026856991728522956,0.0,0.0,0,0.0026856991728522956,0.0026856991728522956,0.0
H,78,1,41,0.0035120737037256863,0.0035120737037256863,0.0,1,0.001,0.0035120737037256863,0.005941881004218907,0.0034298073004932206,0.0025120737037256863,0.0,0.0,0,0.0025120737037256863,0.0025120737037256863,0.0
H,78,2,41,0.0035120737037256863,0.0035120737037256863,0.0,1,0.001,0.0035120737037256863,0.008012542134794716,0.00550046843106903,0.0025120737037256863,3.999999999999999,1.9999999999999998,21,0.0025120737037256863,0.0025120737037256863,0.0
H,79,1,41,0.003243894272273347,0.003243894272273347,0.0,1,0.001,0.003243894272273347,0.005381889019410059,0.0031379947471367117,0.002243894272273347,0.24999999999999994,0.49999999999999994,5,0.002243894272273347,0.002243894272273347,0.0
H,79,2,41,0.003243894272273347,0.003243894272273347,0.0,1,0.001,0.003243894272273347,0.007429614190751383,0.005185719918478036,0.002243894272273347,3.999999999999999,1.9999999999999998,21,0.002243894272273347,0.002243894272273347,0.0
H,80,1,41,0.0029938612704395323,0.0029938612704395323,0.0,1,0.001,0.0029938612704395323,0.004870202938451127,0.002876341668011595,0.0019938612704395323,0.0,0.0,0,0.0019938612704395323,0.0019938612704395323,0.0
H,80,2,41,0.0029938612704395323,0.0029938612704395323,0.0,1,0.001,0.0029938612704395323,0.00670322088682305,0.004709359616383518,0.0019938612704395323,0.0,0.0,0,0.0019938612704395323,0.0019938612704395323,0.0
H,81,1,41,0.002680087153700189,0.002680087153700189,0.0,1,0.001,0.002680087153700189,0.004328270905608022,0.002648183751907833,0.001680087153700189,0.0,0.0,0,0.001680087153700189,0.001680087153700189,0.0
H,81,2,41,0.002680087153700189,0.002680087153700189,0.0,1,0.001,0.002680087153700189,0.006033004678397453,0.0043529175246972635,0.001680087153700189,0.0,0.0,0,0.001680087153700189,0.001680087153700189,0.0
H,82,1,41,0.002536824947226679,0.002536824947226679,0.0,1,0.001,0.002536824947226679,0.004091092425914823,0.0025542674786881436,0.001536824947226679,0.0,0.0,0,0.001536824947226679,0.001536824947226679,0.0
H,82,2,41,0.002536824947226679,0.002536824947226679,0.0,1,0.001,0.002536824947226679,0.005771696015646298,0.004234871068419619,0.001536824947226679,0.0,0.0,0,0.001536824947226679,0.001536824947226679,0.0
H,83,1,41,0.0022410087879057225,0.0022410087879057225,0.0,1,0.001,0.0022410087879057225,0.003573991333696882,0.0023329825457911596,0.0012410087879057225,0.25,0.5,3,0.0012410087879057225,0.0012410087879057225,0.0
H,83,2,41,0.0022410087879057225,0.0022410087879057225,0.0,1,0.001,0.0022410087879057225,0.005077398479864112,0.00383638969195839,0.0012410087879057225,0.25,0.5,3,0.0012410087879057225,0.0012410087879057225,0.0
H,84,1,41,0.002051168001456105,0.002051168001456105,0.0,1,0.001,0.002051168001456105,0.0032936661085615016,0.0022424981071053965,0.001051168001456105,0.0,0.0,0,0.001051168001456105,0.001051168001456105,0.0
H,84,2,41,0.002051168001456105,0.002051168001456105,0.0,1,0.001,0.002051168001456105,0.004820205304516998,0.0037690373030608926,0.001051168001456105,0.0,0.0,0,0.001051168001456105,0.001051168001456105,0.0
H,85,1,41,0.0021830341537435877,0.0021830341537435877,0.0,1,0.001,0.0021830341537435877,0.0036268552728255183,0.0024438211190819306,0.0011830341537435876,0.0,0.0,0,0.0011830341537435876,0.0011830341537435876,0.0
H,85,2,41,0.0021830341537435877,0.0021830341537435877,0.0,1,0.001,0.0021830341537435877,0.005428861890353369,0.004245827736609782,0.0011830341537435876,0.0,0.0,0,0.0011830341537435876,0.0011830341537435876,0.0
H,86,1,41,0.002325124596837265,0.002325124596837265,0.0,1,0.001,0.002325124596837265,0.003974361405290652,0.002649236808453387,0.001325124596837265,0.0,0.0,0,0.001325124596837265,0.001325124596837265,0.0
H,86,2,41,0.002325124596837265,0.002325124596837265,0.0,1,0.001,0.002325124596837265,0.006045767022709004,0.004720642425871739,0.001325124596837265,0.0,0.0,0,0.001325124596837265,0.001325124596837265,0.0
H,87,1,41,0.002649236808453387,0.002649236808453387,0.0,1,0.001,0.002649236808453387,0.004720642425871739,0.003071405617418352,0.0016492368084533868,0.0,0.0,0,0.0016492368084533868,0.0016492368084533868,0.0
