task,step,score_mode,train_net_points,eval_net_points,train_points_per_axis,eval_points_per_axis,train_covering_radius,eval_covering_radius,beam_width,residual_threshold,train_phi,eval_phi,train_outside_residual,eval_outside_residual,train_scheduled_margin,eval_scheduled_margin,shifted_selected_fraction
H,49,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0015673254908231498,0.0015673254908231498,1,1,0.0005673254908231497,0.0005673254908231497,0.16666666666666666
H,50,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.001786792864068902,0.001786792864068902,1,1,0.0007867928640689021,0.0007867928640689021,0.16326530612244897
H,51,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0017163793556373836,0.0017163793556373836,1,1,0.0007163793556373835,0.0007163793556373835,0.16
H,52,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0018186672433751798,0.0018186672433751798,1,1,0.0008186672433751797,0.0008186672433751797,0.1568627450980392
H,53,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0019338078026448057,0.0019338078026448057,1,1,0.0009338078026448057,0.0009338078026448057,0.15384615384615385
H,54,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0021447241289409206,0.0021447241289409206,1,1,0.0011447241289409206,0.0011447241289409206,0.1509433962264151
H,55,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002352532432407791,0.002352532432407791,1,1,0.001352532432407791,0.001352532432407791,0.14814814814814814
H,56,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0023831236975652165,0.0023831236975652165,1,1,0.0013831236975652165,0.0013831236975652165,0.14545454545454545
H,57,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002468905904479842,0.002468905904479842,1,1,0.001468905904479842,0.001468905904479842,0.14285714285714285
H,58,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002642421811605,0.002642421811605,1,1,0.001642421811605,0.001642421811605,0.14035087719298245
H,59,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0023287397182186623,0.0023287397182186623,1,1,0.0013287397182186623,0.0013287397182186623,0.13793103448275862
H,60,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002465459360096297,0.002465459360096297,1,1,0.001465459360096297,0.001465459360096297,0.13559322033898305
H,61,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002252956031104503,0.002252956031104503,1,1,0.001252956031104503,0.001252956031104503,0.13333333333333333
H,62,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002269581022631921,0.002269581022631921,1,1,0.0012695810226319212,0.0012695810226319212,0.13114754098360656
H,63,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0020685903474541357,0.0020685903474541357,1,1,0.0010685903474541357,0.0010685903474541357,0.12903225806451613
H,64,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002146120505300525,0.002146120505300525,1,1,0.001146120505300525,0.001146120505300525,0.12698412698412698
H,65,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0024313523889840823,0.0024313523889840823,1,1,0.0014313523889840822,0.0014313523889840822,0.140625
H,66,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0021408368057738293,0.0021408368057738293,1,1,0.0011408368057738293,0.0011408368057738293,0.13846153846153847
H,67,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0024539047301199777,0.0024539047301199777,1,1,0.0014539047301199777,0.0014539047301199777,0.13636363636363635
H,68,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002518488109978236,0.002518488109978236,1,1,0.0015184881099782358,0.0015184881099782358,0.13432835820895522
H,69,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.001864543134659796,0.001864543134659796,1,1,0.0008645431346597961,0.0008645431346597961,0.1323529411764706
H,70,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0018290111340951778,0.0018290111340951778,1,1,0.0008290111340951778,0.0008290111340951778,0.13043478260869565
H,71,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0017557886819464159,0.0017557886819464159,1,1,0.0007557886819464159,0.0007557886819464159,0.12857142857142856
H,72,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0018583013179150724,0.0018583013179150724,1,1,0.0008583013179150724,0.0008583013179150724,0.14084507042253522
H,73,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0019058351466449156,0.0019058351466449156,1,1,0.0009058351466449156,0.0009058351466449156,0.1388888888888889
H,74,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0013439923990527958,0.0013439923990527958,1,1,0.0003439923990527958,0.0003439923990527958,0.136986301369863
H,75,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0013797717661647743,0.0013797717661647743,1,1,0.0003797717661647743,0.0003797717661647743,0.13513513513513514
H,76,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0014278726957548792,0.0014278726957548792,1,1,0.0004278726957548792,0.0004278726957548792,0.13333333333333333
H,77,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0013321019669470316,0.0013321019669470316,1,1,0.00033210196694703157,0.00033210196694703157,0.13157894736842105
H,78,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.001504576789941111,0.001504576789941111,1,1,0.0005045767899411111,0.0005045767899411111,0.14285714285714285
H,79,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0008915884520436556,0.0008915884520436556,0,0,0.0,0.0,0.14102564102564102
H,80,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.001036182374278763,0.001036182374278763,1,1,3.6182374278762985e-05,3.6182374278762985e-05,0.13924050632911392
H,81,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0011759618795928995,0.0011759618795928995,1,1,0.00017596187959289947,0.00017596187959289947,0.1375
H,82,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0013328626292084785,0.0013328626292084785,1,1,0.00033286262920847846,0.00033286262920847846,0.13580246913580246
H,83,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0015408988026610478,0.0015408988026610478,1,1,0.0005408988026610478,0.0005408988026610478,0.13414634146341464
H,84,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.001703132464794904,0.001703132464794904,1,1,0.0007031324647949039,0.0007031324647949039,0.13253012048192772
H,85,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0017793298967170499,0.0017793298967170499,1,1,0.0007793298967170498,0.0007793298967170498,0.13095238095238096
H,86,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0018151587038448386,0.0018151587038448386,1,1,0.0008151587038448386,0.0008151587038448386,0.12941176470588237
H,87,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.001851756829947489,0.001851756829947489,1,1,0.0008517568299474889,0.0008517568299474889,0.12790697674418605
H,88,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0018700278598135687,0.0018700278598135687,1,1,0.0008700278598135686,0.0008700278598135686,0.12643678160919541
H,89,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0018469727226778489,0.0018469727226778489,1,1,0.0008469727226778489,0.0008469727226778489,0.125
H,90,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.001796091499075407,0.001796091499075407,1,1,0.0007960914990754069,0.0007960914990754069,0.12359550561797752
H,91,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0018280691765683499,0.0018280691765683499,1,1,0.0008280691765683499,0.0008280691765683499,0.12222222222222222
H,92,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0021217890893509726,0.0021217890893509726,1,1,0.0011217890893509726,0.0011217890893509726,0.13186813186813187
H,93,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0024926543006084144,0.0024926543006084144,1,1,0.0014926543006084144,0.0014926543006084144,0.14130434782608695
H,94,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0027359593716489335,0.0027359593716489335,1,1,0.0017359593716489334,0.0017359593716489334,0.13978494623655913
H,95,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0026821367987619324,0.0026821367987619324,1,1,0.0016821367987619323,0.0016821367987619323,0.13829787234042554
H,96,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002993162373480773,0.002993162373480773,1,1,0.001993162373480773,0.001993162373480773,0.1368421052631579
H,97,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0029381360988254253,0.0029381360988254253,1,1,0.0019381360988254253,0.0019381360988254253,0.13541666666666666
H,98,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0033157609985431454,0.0033157609985431454,1,1,0.0023157609985431453,0.0023157609985431453,0.13402061855670103
H,99,mean_worst,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0029752196182565517,0.0029752196182565517,1,1,0.0019752196182565517,0.0019752196182565517,0.1326530612244898
