task,controller,train_noise_case,eval_noise_case,disorder_strength,gamma_phi,gamma_relax,seed,final_fidelity,final_infidelity,final_purity,pulse_energy,segments,horizon_steps,reference_objective,reference_restart_seed,reference_iterations,reference_success,reference_seconds,horizon_objective,horizon_iterations,horizon_success,horizon_seconds
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,24,0.9761725393314155,0.023827460668584544,0.9612234557556548,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,25,0.9779444218471272,0.022055578152872846,0.9614374476160217,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,26,0.9762427668421295,0.023757233157870483,0.9626271666292313,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,27,0.9786994327676644,0.021300567232335643,0.9607592297890579,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,28,0.9728266138804942,0.027173386119505816,0.9607812423279757,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,29,0.97270756155287,0.02729243844713003,0.9607287576533048,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,30,0.9748490432134327,0.025150956786567313,0.9609686439343764,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,31,0.9784299942404303,0.021570005759569688,0.9607143727689913,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,32,0.9750915227504192,0.024908477249580785,0.9605102249053508,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,33,0.9785420322022091,0.021457967797790856,0.9623590765330667,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,34,0.9787997388891905,0.021200261110809526,0.9620618093971303,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,35,0.977611278337198,0.022388721662802036,0.9605074212505853,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,36,0.9738136934951575,0.02618630650484255,0.9613800306937097,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,37,0.9795659591395489,0.020434040860451086,0.9618073454800455,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,38,0.9770451487264697,0.022954851273530252,0.9614358858491183,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,39,0.9784213002619012,0.021578699738098783,0.9597951307105588,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,40,0.9764017557029813,0.023598244297018733,0.9619550530084536,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,41,0.9732150097432887,0.026784990256711327,0.9606591244997051,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,42,0.9780963220920642,0.021903677907935792,0.9625947302741674,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,43,0.9719665290803217,0.028033470919678338,0.9602392611637403,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,44,0.9772113893193478,0.022788610680652188,0.9614695617665173,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,45,0.9759197699118334,0.02408023008816662,0.9625716250510825,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,46,0.9720152007090501,0.02798479929094988,0.9595730282563422,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,47,0.9759742099835391,0.02402579001646088,0.9610486363689533,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,48,0.9749394083230631,0.02506059167693686,0.9594724619710995,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,49,0.9757683295470719,0.024231670452928067,0.9598192832329302,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,50,0.9787844065140103,0.02121559348598967,0.9621917767006736,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,51,0.9755687388577796,0.024431261142220384,0.9624286971893066,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,52,0.9728667314560464,0.027133268543953593,0.9605116210973741,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,53,0.978362132934848,0.021637867065152028,0.9624087212109673,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,54,0.9776922832731246,0.02230771672687537,0.9615643331869984,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,55,0.9784620006057163,0.02153799939428369,0.9628296799439569,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,56,0.978743819244545,0.02125618075545499,0.9610678869062077,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,57,0.9798872961086502,0.02011270389134978,0.9609150733033527,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,58,0.9762861942660446,0.02371380573395543,0.9610838759306256,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,static_only,0.08,0.0,0.0,59,0.978651486761162,0.02134851323883802,0.9602232684468635,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,10,0.9737145954742092,0.026285404525790756,0.9563079400495027,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,11,0.9766653500883757,0.02333464991162426,0.9551168219532709,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,12,0.9761115438823236,0.023888456117676427,0.9547931072806906,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,13,0.9762108171717947,0.023789182828205302,0.9589757202108775,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,14,0.9785008742495758,0.02149912575042423,0.9581764424423586,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,15,0.9730071788504249,0.02699282114957513,0.9567666880417187,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,16,0.9762348497600828,0.02376515023991721,0.9553820133215949,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,17,0.9734553446579233,0.02654465534207673,0.9571971106718816,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,18,0.9751253072614787,0.024874692738521276,0.958220369292119,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,19,0.9740833592814524,0.0259166407185476,0.9539965990918231,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,20,0.9766887326534262,0.02331126734657385,0.9551998844212776,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,21,0.9702822819759314,0.02971771802406864,0.9554773279486203,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,22,0.9746220316557452,0.025377968344254764,0.9565939249809567,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,23,0.9734473905944518,0.026552609405548155,0.9569935976754032,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,24,0.9741837956193324,0.025816204380667562,0.9573007056204303,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,25,0.9759560523827102,0.024043947617289785,0.9575728534005166,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,26,0.9742602536412386,0.025739746358761417,0.9578096014340873,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,27,0.9764988134368442,0.023501186563155807,0.9567279667123003,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,28,0.9704653172471172,0.029534682752882846,0.9546883881337191,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,29,0.9703790266863138,0.029620973313686183,0.9547115597368294,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,30,0.9728278352325039,0.027172164767496065,0.9568834298701209,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,31,0.9760845334655445,0.02391546653445553,0.9556421203770171,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,32,0.9728856018789314,0.02711439812106864,0.9561319381644992,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,33,0.9767826415814855,0.023217358418514467,0.9587790614148246,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,34,0.9769647312227795,0.023035268777220508,0.9581822063621628,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,35,0.9751566846239047,0.0248433153760953,0.9550703008370499,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,36,0.9715360415442023,0.028463958455797744,0.9555466627810897,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,37,0.9775598548152782,0.022440145184721816,0.9580541160177769,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,38,0.9750535343947734,0.02494646560522662,0.9576945935120873,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,39,0.9758718030104074,0.024128196989592565,0.9547703104675953,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,40,0.9742096924444807,0.025790307555519254,0.9567139918043481,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,41,0.9708010524609934,0.029198947539006648,0.9545297141579158,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,42,0.9763304490508143,0.023669550949185658,0.9588119924217147,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,43,0.9698645832615533,0.030135416738446663,0.9553443140174562,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,44,0.9752275101704873,0.024772489829512745,0.9577513127970869,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,45,0.9738918583580758,0.02610814164192421,0.9575854458203483,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,46,0.9695602221465578,0.030439777853442207,0.9536526927818171,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,47,0.9738513564500431,0.02614864354995694,0.9561206622177955,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,48,0.9723425718831036,0.02765742811689642,0.9537699898882295,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,49,0.9733094282132256,0.026690571786774364,0.9548493117932475,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,50,0.9770083201248829,0.022991679875117077,0.9586670359360911,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,51,0.9734905266717147,0.02650947332828535,0.9572638479155196,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,52,0.9704459157903553,0.02955408420964467,0.9543441804324453,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,53,0.9765753832750803,0.02342461672491969,0.9585786396237759,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,54,0.9755480546562575,0.02445194534374251,0.9566818758047091,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,55,0.976573287584138,0.023426712415862028,0.958827389233183,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,56,0.9765494283211724,0.02345057167882758,0.956349469634615,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,57,0.9777858519190896,0.02221414808091038,0.9568673512291537,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,58,0.974183311656214,0.02581668834378603,0.9562718163194002,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,deph_0.005,0.08,0.005,0.0,59,0.9761791007712788,0.023820899228721215,0.9550524920694734,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,10,0.9761322709216792,0.0238677290783208,0.9619106720643561,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,11,0.9793244686965734,0.020675531303426586,0.9603006339762181,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,12,0.9788340676423823,0.021165932357617656,0.9601451941564814,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,13,0.9781316764415058,0.021868323558494218,0.9629382810475229,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,14,0.9806775674209403,0.019322432579059745,0.9623005093309974,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,15,0.9753438118643534,0.02465618813564663,0.9623700081776494,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,16,0.9788197140983363,0.021180285901663654,0.9607649696324132,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,17,0.97562323346738,0.024376766532619998,0.9614635324162144,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,18,0.9771839110880278,0.022816088911972177,0.9628981091752714,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,19,0.9769149671556503,0.023085032844349707,0.9599198919590612,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,20,0.9793187831443545,0.0206812168556455,0.9604609125566347,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,21,0.972557833546069,0.02744216645393105,0.9606661818374838,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,22,0.977015001917642,0.022984998082357988,0.9620116495643122,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,23,0.9756781298859116,0.024321870114088373,0.961330784423749,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,24,0.9763306970990222,0.023669302900977796,0.9615297840816374,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,25,0.9780930396581254,0.02190696034187456,0.9617305876368969,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,26,0.9764178869013032,0.023582113098696844,0.9628553234126931,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,27,0.9788505140678092,0.021149485932190792,0.9610715060118841,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,28,0.9730569705860059,0.02694302941399407,0.9610202450920896,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,29,0.9729373599864735,0.02706264001352654,0.9609706891210874,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,30,0.9750178056186206,0.024982194381379386,0.9612832216854593,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,31,0.9786142166777263,0.0213857833222737,0.9609959352336209,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,32,0.9752652613119915,0.024734738688008462,0.9608314869356025,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,33,0.9786843746698759,0.0213156253301241,0.9626257314621076,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,34,0.9789519234801146,0.021048076519885384,0.9623289436058576,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,35,0.9778061812126042,0.02219381878739579,0.9607848306828345,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,36,0.9740293032004549,0.025970696799545112,0.9616066339271139,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
Z,adjoint_open_horizon,combined,relax_0.002,0.08,0.0,0.002,37,0.9797015379744125,0.020298462025587494,0.9620864675303524,0.6002259876224547,40,4,0.005128298185613343,17,100,False,31.53718181909062,0.12298445903589439,317,False,2.311556139960885
