task,design_label,step,score_mode,worst_weight,train_net_points,base_train_points,hard_points_requested,hard_points_used,eval_net_points,train_points_per_axis,eval_points_per_axis,train_covering_radius,eval_covering_radius,beam_width,residual_threshold,train_phi,eval_phi,train_outside_residual,eval_outside_residual,train_scheduled_margin,eval_scheduled_margin,shifted_selected_fraction
H,coarse,57,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004609643067765732,0.00455607507463443,1,1,0.0036096430677657323,0.0035560750746344303,0.17857142857142858
H,coarse,58,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004610386300443421,0.004555741833870611,1,1,0.003610386300443421,0.003555741833870611,0.17543859649122806
H,coarse,59,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00492020096997847,0.004864109506878997,1,1,0.00392020096997847,0.0038641095068789972,0.1724137931034483
H,coarse,60,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005332344053553115,0.005281656965818711,1,1,0.004332344053553115,0.004281656965818711,0.1694915254237288
H,coarse,61,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0051553528021573754,0.0050915824682563615,1,1,0.004155352802157375,0.0040915824682563615,0.16666666666666666
H,coarse,62,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004619756328677591,0.004561230356981851,1,1,0.0036197563286775912,0.0035612303569818506,0.16393442622950818
H,coarse,63,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004012469928043237,0.003981362020569016,1,1,0.003012469928043237,0.0029813620205690157,0.16129032258064516
H,coarse,64,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003607390771725846,0.003569585665654981,1,1,0.0026073907717258458,0.002569585665654981,0.15873015873015872
H,coarse,65,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003766267047826008,0.0037159829547432303,1,1,0.002766267047826008,0.0027159829547432303,0.171875
H,coarse,66,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0032347471412088303,0.0032047763894586735,1,1,0.0022347471412088303,0.0022047763894586735,0.16923076923076924
H,coarse,67,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0034941990891532186,0.0034424301115961566,1,1,0.0024941990891532186,0.0024424301115961566,0.18181818181818182
H,coarse,68,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003873058394875519,0.003804476084528938,1,1,0.002873058394875519,0.002804476084528938,0.19402985074626866
H,coarse,69,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004344451590332799,0.00426403510097586,1,1,0.003344451590332799,0.00326403510097586,0.19117647058823528
H,coarse,70,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004787031156998774,0.004693146391478546,1,1,0.003787031156998774,0.003693146391478546,0.18840579710144928
H,coarse,71,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005508305924474587,0.005403786343390674,1,1,0.004508305924474587,0.004403786343390674,0.18571428571428572
H,coarse,72,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00639768525343996,0.00629907134094302,1,1,0.00539768525343996,0.00529907134094302,0.18309859154929578
H,coarse,73,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007039764324706594,0.006953839529097397,1,1,0.006039764324706594,0.005953839529097397,0.18055555555555555
H,coarse,74,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0059455899399219435,0.005833514091456148,1,1,0.0049455899399219435,0.004833514091456148,0.1780821917808219
H,coarse,75,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0060602451787363015,0.0059461139834325084,1,1,0.0050602451787363015,0.004946113983432508,0.17567567567567569
H,coarse,76,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005952810558121304,0.005842583049891719,1,1,0.004952810558121304,0.004842583049891719,0.17333333333333334
H,coarse,77,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005565134564181144,0.005464243544422102,1,1,0.004565134564181144,0.004464243544422102,0.17105263157894737
H,coarse,78,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005633109224323064,0.005541238551470555,1,1,0.004633109224323064,0.004541238551470555,0.16883116883116883
H,coarse,79,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004470952607015392,0.004402857074550903,1,1,0.003470952607015392,0.0034028570745509032,0.16666666666666666
H,coarse,80,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003680077806314141,0.003618867977170863,1,1,0.0026800778063141408,0.002618867977170863,0.16455696202531644
H,coarse,81,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003678550505089844,0.003621710576884541,1,1,0.002678550505089844,0.002621710576884541,0.1625
H,coarse,82,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0032184817259146726,0.0031729741961466335,1,1,0.0022184817259146726,0.0021729741961466335,0.16049382716049382
H,coarse,83,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003048665889656261,0.0030228675531257885,1,1,0.002048665889656261,0.0020228675531257885,0.15853658536585366
H,coarse,84,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0027192442174883468,0.002695071445317442,1,1,0.0017192442174883468,0.001695071445317442,0.1566265060240964
H,coarse,85,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0028968057394276477,0.002861955369399783,1,1,0.0018968057394276477,0.001861955369399783,0.15476190476190477
H,coarse,86,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003137530812630085,0.0031121327934533014,1,1,0.002137530812630085,0.0021121327934533014,0.15294117647058825
H,coarse,87,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003515160346069861,0.0034775614650982773,1,1,0.002515160346069861,0.0024775614650982773,0.1511627906976744
H,coarse,88,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00408700599909411,0.004034221136713649,1,1,0.00308700599909411,0.0030342211367136492,0.14942528735632185
H,coarse,89,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004179353028872217,0.004134999457147568,1,1,0.0031793530288722173,0.0031349994571475684,0.14772727272727273
H,coarse,90,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003965206138879261,0.003918520023526245,1,1,0.002965206138879261,0.002918520023526245,0.14606741573033707
H,coarse,91,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004310642893767277,0.004254261624143073,1,1,0.003310642893767277,0.0032542616241430728,0.15555555555555556
H,coarse,92,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004739510069302812,0.004687508303035468,1,1,0.0037395100693028123,0.003687508303035468,0.16483516483516483
H,coarse,93,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0052590226136350945,0.005215419640102136,1,1,0.0042590226136350945,0.004215419640102136,0.17391304347826086
H,coarse,94,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0056376488706206375,0.005584640454139766,1,1,0.0046376488706206375,0.004584640454139766,0.17204301075268819
H,coarse,95,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005326285822180027,0.005305457905809628,1,1,0.004326285822180027,0.004305457905809628,0.1702127659574468
H,coarse,96,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005573356939890601,0.005540715737051191,1,1,0.004573356939890601,0.004540715737051191,0.16842105263157894
H,coarse,97,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005864647165537175,0.005886289486388368,1,1,0.004864647165537175,0.004886289486388368,0.16666666666666666
H,coarse,98,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005757289327346931,0.005735426035256327,1,1,0.004757289327346931,0.0047354260352563265,0.16494845360824742
H,coarse,99,mean_worst,0.5,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006318335614257652,0.006228758067744408,1,1,0.005318335614257652,0.005228758067744408,0.16326530612244897
H,hard_augmented,1,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0020022219225942816,0.0018597043390108513,1,1,0.0010022219225942815,0.0008597043390108513,0.0
H,hard_augmented,2,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002394796527348902,0.0022417122108074347,1,1,0.0013947965273489022,0.0012417122108074347,0.0
H,hard_augmented,3,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0028597705366795977,0.002686205659284101,1,1,0.0018597705366795976,0.001686205659284101,0.5
H,hard_augmented,4,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003381684268415468,0.0031905668836363452,1,1,0.002381684268415468,0.002190566883636345,0.6666666666666666
H,hard_augmented,5,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003939057869190922,0.003745706280770436,1,1,0.0029390578691909216,0.002745706280770436,0.5
H,hard_augmented,6,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004528516968747721,0.004306651520455833,1,1,0.0035285169687477207,0.003306651520455833,0.4
H,hard_augmented,7,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004633207223255835,0.004457695368063352,1,1,0.003633207223255835,0.0034576953680633517,0.3333333333333333
H,hard_augmented,8,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00489542194798135,0.004748712611751072,1,1,0.00389542194798135,0.003748712611751072,0.2857142857142857
H,hard_augmented,9,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004559772126866231,0.00458198865951008,1,1,0.003559772126866231,0.0035819886595100797,0.25
H,hard_augmented,10,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004501334524574141,0.004563919597531096,1,1,0.003501334524574141,0.0035639195975310962,0.2222222222222222
H,hard_augmented,11,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004935830108739137,0.005035435567152947,1,1,0.003935830108739137,0.004035435567152947,0.2
H,hard_augmented,12,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0052810554327446906,0.005415803579749759,1,1,0.0042810554327446905,0.004415803579749759,0.18181818181818182
H,hard_augmented,13,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005612430358598897,0.005858775261270072,1,1,0.004612430358598897,0.004858775261270072,0.16666666666666666
H,hard_augmented,14,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005639799238441232,0.0059497904094967646,1,1,0.004639799238441232,0.0049497904094967645,0.15384615384615385
H,hard_augmented,15,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005083602564864028,0.005365881838390771,1,1,0.004083602564864028,0.004365881838390771,0.14285714285714285
H,hard_augmented,16,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005442720324452945,0.0057404783314080705,1,1,0.004442720324452945,0.0047404783314080705,0.13333333333333333
H,hard_augmented,17,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005153934388588735,0.005500192690670523,1,1,0.004153934388588735,0.004500192690670523,0.125
H,hard_augmented,18,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004219125497280743,0.004502170792787471,1,1,0.0032191254972807433,0.003502170792787471,0.11764705882352941
H,hard_augmented,19,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004408184860249705,0.004721281387770497,1,1,0.0034081848602497047,0.003721281387770497,0.1111111111111111
H,hard_augmented,20,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004284657464744842,0.0045848301671916145,1,1,0.0032846574647448423,0.0035848301671916145,0.10526315789473684
H,hard_augmented,21,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004629723146276237,0.004726604491648927,1,1,0.0036297231462762373,0.003726604491648927,0.15
H,hard_augmented,22,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0044533440331299134,0.004528266399602679,1,1,0.0034533440331299134,0.0035282663996026786,0.14285714285714285
H,hard_augmented,23,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004965163780185535,0.0049950851960696915,1,1,0.003965163780185535,0.0039950851960696915,0.18181818181818182
H,hard_augmented,24,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005525383672942476,0.005612695442478395,1,1,0.004525383672942476,0.004612695442478395,0.17391304347826086
H,hard_augmented,25,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005369210710856267,0.005457274554061137,1,1,0.004369210710856267,0.004457274554061137,0.16666666666666666
H,hard_augmented,26,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0053018456632000135,0.00524605138168447,1,1,0.0043018456632000135,0.00424605138168447,0.16
H,hard_augmented,27,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005937847442622057,0.005626806782049172,1,1,0.004937847442622057,0.004626806782049172,0.15384615384615385
H,hard_augmented,28,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0066781329767752985,0.006285294193891367,1,1,0.0056781329767752985,0.005285294193891367,0.14814814814814814
H,hard_augmented,29,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00757641021255599,0.007102905296496157,1,1,0.00657641021255599,0.006102905296496157,0.14285714285714285
H,hard_augmented,30,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006930823832589172,0.006526636817182848,1,1,0.005930823832589172,0.005526636817182848,0.13793103448275862
H,hard_augmented,31,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005980815056370259,0.005676271131481226,1,1,0.004980815056370259,0.004676271131481226,0.13333333333333333
H,hard_augmented,32,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005158534398809145,0.004879134106530639,1,1,0.004158534398809145,0.0038791341065306387,0.12903225806451613
H,hard_augmented,33,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005341045787639805,0.005057482862854942,1,1,0.004341045787639805,0.004057482862854942,0.15625
H,hard_augmented,34,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00443127328082691,0.004283495045953999,1,1,0.0034312732808269098,0.0032834950459539993,0.15151515151515152
H,hard_augmented,35,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004488499888374119,0.004532965155076885,1,1,0.003488499888374119,0.0035329651550768853,0.14705882352941177
H,hard_augmented,36,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0027632464378422768,0.002647078834141066,1,1,0.0017632464378422768,0.0016470788341410659,0.14285714285714285
H,hard_augmented,37,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0019959188628165423,0.0019776280952607675,1,1,0.0009959188628165423,0.0009776280952607675,0.1388888888888889
H,hard_augmented,38,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0016949983825098455,0.0017175243910079428,1,1,0.0006949983825098455,0.0007175243910079428,0.16216216216216217
H,hard_augmented,39,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0015446907491398405,0.001595919848693001,1,1,0.0005446907491398405,0.000595919848693001,0.18421052631578946
H,hard_augmented,40,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0015987169849938808,0.001650240043135885,1,1,0.0005987169849938807,0.0006502400431358849,0.1794871794871795
H,hard_augmented,41,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0016905760085166614,0.0017071197528916557,1,1,0.0006905760085166614,0.0007071197528916557,0.175
H,hard_augmented,42,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0019676316325360965,0.001998921494607428,1,1,0.0009676316325360965,0.0009989214946074278,0.1951219512195122
H,hard_augmented,43,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0023921485673983026,0.002375380811687289,1,1,0.0013921485673983026,0.0013753808116872888,0.19047619047619047
H,hard_augmented,44,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002879645725289768,0.002680004402508336,1,1,0.001879645725289768,0.0016800044025083358,0.18604651162790697
H,hard_augmented,45,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003522218454115864,0.0033243503055574077,1,1,0.002522218454115864,0.0023243503055574077,0.18181818181818182
H,hard_augmented,46,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0037977484873679343,0.003407617690416196,1,1,0.0027977484873679343,0.002407617690416196,0.17777777777777778
H,hard_augmented,47,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004325222196812863,0.0038505446055636366,1,1,0.003325222196812863,0.0028505446055636366,0.1956521739130435
H,hard_augmented,48,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0048537466520275786,0.004407648897996232,1,1,0.0038537466520275785,0.003407648897996232,0.19148936170212766
H,hard_augmented,49,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00540140586906359,0.004874593214590286,1,1,0.00440140586906359,0.0038745932145902856,0.1875
H,hard_augmented,50,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005807875766599666,0.005254099882881237,1,1,0.004807875766599666,0.004254099882881237,0.1836734693877551
H,hard_augmented,51,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005780408423640989,0.004927111833144076,1,1,0.004780408423640989,0.003927111833144076,0.18
H,hard_augmented,52,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005707351264442412,0.004983630415846362,1,1,0.004707351264442412,0.003983630415846362,0.17647058823529413
H,hard_augmented,53,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005527125983452171,0.004977898261758924,1,1,0.004527125983452171,0.003977898261758924,0.17307692307692307
H,hard_augmented,54,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005481548107707246,0.0049756946739279335,1,1,0.004481548107707246,0.0039756946739279335,0.16981132075471697
H,hard_augmented,55,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00562235660507527,0.004898199181229327,1,1,0.00462235660507527,0.0038981991812293273,0.16666666666666666
H,hard_augmented,56,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005165772257690816,0.004521721264896306,1,1,0.004165772257690816,0.0035217212648963056,0.16363636363636364
H,hard_augmented,57,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005097207225989721,0.004540850680536688,1,1,0.004097207225989721,0.0035408506805366877,0.16071428571428573
H,hard_augmented,58,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004226423600229027,0.003813426858141348,1,1,0.003226423600229027,0.002813426858141348,0.15789473684210525
H,hard_augmented,59,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004261723380222988,0.0041462879460811815,1,1,0.003261723380222988,0.0031462879460811815,0.15517241379310345
H,hard_augmented,60,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00413294459498959,0.003890205416602674,1,1,0.00313294459498959,0.002890205416602674,0.15254237288135594
H,hard_augmented,61,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0033372506922396215,0.003228297870395443,1,1,0.0023372506922396214,0.002228297870395443,0.15
H,hard_augmented,62,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0031992512055771284,0.003136688830788417,1,1,0.0021992512055771284,0.002136688830788417,0.14754098360655737
H,hard_augmented,63,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0028721384014791596,0.002953290183079986,1,1,0.0018721384014791596,0.001953290183079986,0.14516129032258066
H,hard_augmented,64,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002950459090303641,0.003062545841289891,1,1,0.0019504590903036412,0.002062545841289891,0.14285714285714285
H,hard_augmented,65,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003273168084071093,0.0033981027996788865,1,1,0.002273168084071093,0.0023981027996788865,0.15625
H,hard_augmented,66,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002671450532466567,0.0028518250851768253,1,1,0.001671450532466567,0.0018518250851768253,0.15384615384615385
H,hard_augmented,67,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0029063517108280715,0.0031549847082208613,1,1,0.0019063517108280715,0.0021549847082208613,0.15151515151515152
H,hard_augmented,68,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0025874232837475933,0.0027791235879289977,1,1,0.0015874232837475933,0.0017791235879289977,0.14925373134328357
H,hard_augmented,69,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002515306015528366,0.0026026687520242543,1,1,0.001515306015528366,0.0016026687520242543,0.14705882352941177
H,hard_augmented,70,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002993657909464557,0.003050793980451828,1,1,0.001993657909464557,0.0020507939804518278,0.14492753623188406
H,hard_augmented,71,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0033786182701128686,0.003402170022843923,1,1,0.0023786182701128686,0.002402170022843923,0.14285714285714285
H,hard_augmented,72,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004020914734677524,0.003961406831783818,1,1,0.003020914734677524,0.002961406831783818,0.14084507042253522
H,hard_augmented,73,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004750031978974918,0.0046813755010797365,1,1,0.0037500319789749176,0.0036813755010797365,0.1388888888888889
H,hard_augmented,74,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004127501568768264,0.003980975191773149,1,1,0.003127501568768264,0.002980975191773149,0.136986301369863
H,hard_augmented,75,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004406984144503535,0.004146735608546765,1,1,0.003406984144503535,0.0031467356085467654,0.13513513513513514
H,hard_augmented,76,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0038898348818387947,0.003828205476933525,1,1,0.0028898348818387947,0.002828205476933525,0.13333333333333333
H,hard_augmented,77,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004104327319995331,0.004042199751096825,1,1,0.003104327319995331,0.003042199751096825,0.14473684210526316
H,hard_augmented,78,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003893339911674809,0.003690499059956315,1,1,0.002893339911674809,0.002690499059956315,0.14285714285714285
H,hard_augmented,79,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004164872831195806,0.004173411661461131,1,1,0.0031648728311958058,0.0031734116614611308,0.14102564102564102
H,hard_augmented,80,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002629807812624354,0.0026418004181278827,1,1,0.0016298078126243541,0.0016418004181278827,0.13924050632911392
H,hard_augmented,81,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0022198880955713388,0.0023254995095013777,1,1,0.0012198880955713387,0.0013254995095013777,0.1375
H,hard_augmented,82,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0018855721155890603,0.0019443063096937821,1,1,0.0008855721155890603,0.0009443063096937821,0.13580246913580246
H,hard_augmented,83,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0017793303980969408,0.001883743851943477,1,1,0.0007793303980969408,0.0008837438519434769,0.13414634146341464
H,hard_augmented,84,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0019240775030587574,0.002030772650348997,1,1,0.0009240775030587573,0.001030772650348997,0.13253012048192772
