task,baseline,train_noise_case,eval_noise_case,disorder_strength,gamma_phi,gamma_relax,seed,final_fidelity,final_infidelity,final_purity,pulse_energy,segments,training_objective,best_restart_seed,optimizer_iterations,optimizer_success,optimization_seconds
H,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,52,0.9914796125121376,0.008520387487862435,0.9898892697956008,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,53,0.9954055893649091,0.0045944106350909175,0.9921251614666308,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,54,0.9946008439741276,0.005399156025872376,0.9913468981923177,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,55,0.9948311793399544,0.005168820660045648,0.9917543817687327,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,56,0.9952285131636692,0.004771486836330774,0.9918137646487,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,57,0.9962269812078182,0.003773018792181837,0.9927399895831346,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,58,0.9931975936008826,0.006802406399117444,0.9907570929015662,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,59,0.9952576395664194,0.004742360433580561,0.991668438476486,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,10,0.9804070490364089,0.01959295096359115,0.9688043501421527,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,11,0.9839860100670206,0.016013989932979422,0.9689508684091448,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,12,0.9839074515030228,0.016092548496977166,0.9690082895208287,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,13,0.9830003939786237,0.01699960602137629,0.968325299232622,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,14,0.9839398464396771,0.016060153560322865,0.9684995484537506,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,15,0.9809548686743979,0.01904513132560215,0.9687538446452617,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,16,0.9833750627532691,0.016624937246730864,0.9689155183432221,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,17,0.9809301893968954,0.019069810603104642,0.9687625488199889,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,18,0.9823104040157001,0.017689595984299866,0.9684610869719416,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,19,0.9831840433680279,0.016815956631972107,0.9691543984799983,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,20,0.9837643007955783,0.016235699204421694,0.9689348747633533,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,21,0.9796624204076297,0.02033757959237026,0.9690824051826661,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,22,0.980898693894992,0.019101306105008042,0.9687477098354638,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,23,0.981545452757596,0.01845454724240403,0.9687779400979988,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,24,0.9811281811981372,0.01887181880186284,0.9687472625052911,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,25,0.9822559752302897,0.017744024769710265,0.9686800002297576,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,26,0.9816099790182131,0.01839002098178688,0.968551901591145,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,27,0.9838172859751956,0.016182714024804423,0.968739794457518,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,28,0.979899779009383,0.020100220990617035,0.9691072178079222,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,29,0.979655783574051,0.02034421642594897,0.9691049457271912,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,30,0.9805607788228334,0.019439221177166566,0.968825757758554,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,31,0.9832254028080127,0.01677459719198726,0.9688786393942896,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,32,0.9817044349069433,0.018295565093056743,0.9689104021086103,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,33,0.9833719635667784,0.016628036433221638,0.9683547959945948,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,34,0.9833914810753881,0.016608518924611904,0.9684462736170522,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,35,0.9829523860739611,0.01704761392603893,0.9689851947362219,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,36,0.9797727847962887,0.02022721520371129,0.968959033323779,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,37,0.9832957360482317,0.016704263951768272,0.9685584819605061,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,38,0.9826693099644808,0.017330690035519236,0.968625811192362,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,39,0.983899038622929,0.016100961377070955,0.9690175272048793,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,40,0.980582847950257,0.019417152049743036,0.9687305007526918,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,41,0.9804749161709884,0.019525083829011636,0.9691306110719804,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,42,0.9830749584575221,0.01692504154247787,0.9683419499797209,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,43,0.9795521798724394,0.020447820127560634,0.9690986112188797,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,44,0.9827882612411931,0.017211738758806883,0.968611797874926,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,45,0.9811787906611338,0.01882120933886622,0.9685981794844754,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,46,0.9809308934732142,0.01906910652678584,0.969279039593732,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,47,0.9814774348473321,0.018522565152667925,0.9689090864291117,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,48,0.9825663335944219,0.017433666405578085,0.969214255812583,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,49,0.9827529346870002,0.0172470653129998,0.9690643960407193,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,50,0.9835049113114177,0.016495088688582293,0.9683794692734207,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,51,0.9808382722295116,0.019161727770488413,0.968659738674792,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,52,0.9803551507719181,0.01964484922808185,0.9691607788327693,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,53,0.9832062878856376,0.016793712114362425,0.9683797045242621,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,54,0.9828506849038764,0.017149315096123607,0.968722324632519,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,55,0.9827779237228278,0.017222076277172205,0.968351084280773,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,56,0.9833090181690585,0.01669098183094153,0.9687569302815324,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,57,0.9839162483505586,0.016083751649441425,0.9686640909831328,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,58,0.9816812388284751,0.018318761171524867,0.9688867455669964,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,59,0.9834989661254393,0.0165010338745607,0.9689663134852682,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,10,0.9768619258684764,0.02313807413152358,0.9611090437707276,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,11,0.9808340925540132,0.019165907445986785,0.9627318695571847,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,12,0.9806800611240913,0.01931993887590866,0.9626153330049456,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,13,0.9801604707148925,0.01983952928510746,0.9626996314882355,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,14,0.9808277006102288,0.019172299389771164,0.9625007683575704,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,15,0.9774697677230436,0.022530232276956386,0.9613099630079306,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,16,0.9801267610701418,0.01987323892985815,0.962339625652241,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,17,0.9780836800739267,0.021916319926073347,0.9629257046715124,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,18,0.9791459247651229,0.020854075234877145,0.9619825849293737,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,19,0.9797107525362755,0.020289247463724513,0.9620733807647123,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,20,0.9805850702432869,0.019414929756713106,0.9625905807093449,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,21,0.976439387633544,0.023560612366456013,0.9620057353710156,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,22,0.9773918778090862,0.022608122190913793,0.9612286139700608,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,23,0.978705416742512,0.02129458325748801,0.9630580986240408,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,24,0.9782327000812625,0.021767299918737493,0.9628065180357503,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,25,0.9792611774755303,0.02073882252446968,0.9626698488527201,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,26,0.978310441628267,0.02168955837173303,0.96165297930326,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,27,0.9809710684536609,0.019028931546339112,0.9632687631011986,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,28,0.9761864854823188,0.02381351451768121,0.9609213029860548,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,29,0.9759514550009913,0.02404854499900866,0.9608908814032251,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,30,0.9776738784513048,0.022326121548695177,0.9628201937377707,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,31,0.9799704870865085,0.02002951291349153,0.962266071488876,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,32,0.9787398908264571,0.02126010917354293,0.9629155669647989,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,33,0.980605588449003,0.01939441155099697,0.9629211258656063,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,34,0.9805022175779183,0.019497782422081666,0.9627271409859612,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,35,0.97955009709938,0.020449902900619987,0.9619932605398918,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,36,0.9761324984900457,0.023867501509954314,0.9609335039808902,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,37,0.9802844957302417,0.01971550426975832,0.9627010961839337,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,38,0.9799162365402262,0.020083763459773807,0.9632449133005029,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,39,0.9806729376146832,0.019327062385316784,0.9626425322752739,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,40,0.977092192556142,0.022907807443858008,0.9612004633102462,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,41,0.9767613380160942,0.023238661983905784,0.9610388936823955,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,42,0.9801954024057554,0.019804597594244577,0.9626139515860797,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,43,0.9763702164545631,0.023629783545436878,0.9621317642403788,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,44,0.9800427653722266,0.019957234627773435,0.9632589301892494,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,45,0.9778234168028923,0.02217658319710769,0.9614974812946515,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,46,0.9773387379336365,0.02266126206636354,0.9615667859160749,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,47,0.97801484210017,0.02198515789983002,0.961546067034971,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,48,0.9790573226082591,0.020942677391740938,0.9619798390136665,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,49,0.9795414516708135,0.020458548329186477,0.9626181678212798,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,50,0.9807805349235927,0.01921946507640726,0.9630582217333246,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,51,0.9774229928233232,0.022577007176676767,0.9613612238893425,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,52,0.9766284928748232,0.02337150712517677,0.9610168037999464,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,53,0.980308596080069,0.01969140391993096,0.9626250570814177,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,54,0.9795900749074555,0.020409925092544468,0.9620708092182677,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,55,0.9797733043422632,0.020226695657736826,0.9623355396585083,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,56,0.9801758245838872,0.01982417541611281,0.9624412744319604,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,57,0.9810910780250255,0.018908921974974513,0.9631519375101627,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,58,0.9782527381579076,0.021747261842092414,0.9616429762606632,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
H,open_system_grape,combined,combined,0.08,0.005,0.002,59,0.9802283361502657,0.019771663849734278,0.9623631735452745,0.32667855229428266,40,0.023514349344387786,17,100,False,34.809535461012274
