task,design_label,disorder_strength,seed,score_mode,worst_weight,train_points_per_axis,train_net_points,base_train_points,hard_points_requested,hard_points_used,eval_points_per_axis,eval_net_points,final_fidelity,pulse_energy,shifted_selected_fraction,design_seconds
Z,hard_augmented,0.08,52,mean_worst,0.5,7,549,335,256,214,13,2145,0.9986937066018794,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,53,mean_worst,0.5,7,549,335,256,214,13,2145,0.9981841450810768,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,54,mean_worst,0.5,7,549,335,256,214,13,2145,0.9984092362321152,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,55,mean_worst,0.5,7,549,335,256,214,13,2145,0.9950331379354732,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,56,mean_worst,0.5,7,549,335,256,214,13,2145,0.9975591374100299,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,57,mean_worst,0.5,7,549,335,256,214,13,2145,0.9941950266465778,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,58,mean_worst,0.5,7,549,335,256,214,13,2145,0.9977596993829232,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,59,mean_worst,0.5,7,549,335,256,214,13,2145,0.9951567850601504,4.775,0.09090909090909091,32.34700458613224
H,coarse,0.0,10,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,11,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,12,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,13,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,14,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,15,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,16,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,17,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,18,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,19,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,20,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,21,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,22,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,23,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,24,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,25,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,26,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,27,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,28,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,29,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,30,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,31,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,32,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,33,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,34,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,35,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,36,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,37,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,38,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,39,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,40,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,41,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,42,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,43,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,44,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,45,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,46,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,47,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,48,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,49,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,50,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,51,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,52,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,53,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,54,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,55,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,56,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,57,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,58,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.0,59,mean_worst,0.5,7,335,335,256,0,13,2145,0.999008178853455,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,10,mean_worst,0.5,7,335,335,256,0,13,2145,0.9989710925446582,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,11,mean_worst,0.5,7,335,335,256,0,13,2145,0.9986219965656279,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,12,mean_worst,0.5,7,335,335,256,0,13,2145,0.9987010851650073,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,13,mean_worst,0.5,7,335,335,256,0,13,2145,0.9989003325206067,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,14,mean_worst,0.5,7,335,335,256,0,13,2145,0.9994645362376742,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,15,mean_worst,0.5,7,335,335,256,0,13,2145,0.9982583646393464,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,16,mean_worst,0.5,7,335,335,256,0,13,2145,0.9981781345027645,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,17,mean_worst,0.5,7,335,335,256,0,13,2145,0.9994820704799041,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,18,mean_worst,0.5,7,335,335,256,0,13,2145,0.9982599576432485,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,19,mean_worst,0.5,7,335,335,256,0,13,2145,0.9987161796904516,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,20,mean_worst,0.5,7,335,335,256,0,13,2145,0.9984074344636826,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,21,mean_worst,0.5,7,335,335,256,0,13,2145,0.9994644974702298,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,22,mean_worst,0.5,7,335,335,256,0,13,2145,0.9990546259143993,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,23,mean_worst,0.5,7,335,335,256,0,13,2145,0.9993949654361822,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,24,mean_worst,0.5,7,335,335,256,0,13,2145,0.9995132363483344,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,25,mean_worst,0.5,7,335,335,256,0,13,2145,0.9995241390870286,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,26,mean_worst,0.5,7,335,335,256,0,13,2145,0.9983183515616856,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,27,mean_worst,0.5,7,335,335,256,0,13,2145,0.9989934847723472,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,28,mean_worst,0.5,7,335,335,256,0,13,2145,0.9986732905940188,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,29,mean_worst,0.5,7,335,335,256,0,13,2145,0.998869015808745,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,30,mean_worst,0.5,7,335,335,256,0,13,2145,0.9994906115462028,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,31,mean_worst,0.5,7,335,335,256,0,13,2145,0.9980744814935181,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,32,mean_worst,0.5,7,335,335,256,0,13,2145,0.9993510260532391,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,33,mean_worst,0.5,7,335,335,256,0,13,2145,0.9985866927505139,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,34,mean_worst,0.5,7,335,335,256,0,13,2145,0.9981047638905736,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,35,mean_worst,0.5,7,335,335,256,0,13,2145,0.9981665638393644,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,36,mean_worst,0.5,7,335,335,256,0,13,2145,0.9986625141579042,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,37,mean_worst,0.5,7,335,335,256,0,13,2145,0.9995059606742018,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,38,mean_worst,0.5,7,335,335,256,0,13,2145,0.9992577341465776,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,39,mean_worst,0.5,7,335,335,256,0,13,2145,0.9987901468273899,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,40,mean_worst,0.5,7,335,335,256,0,13,2145,0.9989261995182444,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,41,mean_worst,0.5,7,335,335,256,0,13,2145,0.9985315038125429,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,42,mean_worst,0.5,7,335,335,256,0,13,2145,0.9985128050862662,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,43,mean_worst,0.5,7,335,335,256,0,13,2145,0.9994543721954947,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,44,mean_worst,0.5,7,335,335,256,0,13,2145,0.9992334200741356,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,45,mean_worst,0.5,7,335,335,256,0,13,2145,0.9984092446704127,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,46,mean_worst,0.5,7,335,335,256,0,13,2145,0.9990990852621753,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,47,mean_worst,0.5,7,335,335,256,0,13,2145,0.9993983004025292,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,48,mean_worst,0.5,7,335,335,256,0,13,2145,0.9989555430218182,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,49,mean_worst,0.5,7,335,335,256,0,13,2145,0.999175888328127,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,50,mean_worst,0.5,7,335,335,256,0,13,2145,0.9986018263735617,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,51,mean_worst,0.5,7,335,335,256,0,13,2145,0.9984400972042085,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,52,mean_worst,0.5,7,335,335,256,0,13,2145,0.9986184270078973,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,53,mean_worst,0.5,7,335,335,256,0,13,2145,0.9982857832583345,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,54,mean_worst,0.5,7,335,335,256,0,13,2145,0.9978879636888458,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,55,mean_worst,0.5,7,335,335,256,0,13,2145,0.9990448799659393,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,56,mean_worst,0.5,7,335,335,256,0,13,2145,0.9979761658923763,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,57,mean_worst,0.5,7,335,335,256,0,13,2145,0.9983722072963757,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,58,mean_worst,0.5,7,335,335,256,0,13,2145,0.9994218087665063,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.02,59,mean_worst,0.5,7,335,335,256,0,13,2145,0.9983107361370351,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,10,mean_worst,0.5,7,335,335,256,0,13,2145,0.9988736256110778,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,11,mean_worst,0.5,7,335,335,256,0,13,2145,0.9978662786894756,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,12,mean_worst,0.5,7,335,335,256,0,13,2145,0.9981281715245175,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,13,mean_worst,0.5,7,335,335,256,0,13,2145,0.9986715645916096,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,14,mean_worst,0.5,7,335,335,256,0,13,2145,0.9995386287322445,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,15,mean_worst,0.5,7,335,335,256,0,13,2145,0.9964577347126551,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,16,mean_worst,0.5,7,335,335,256,0,13,2145,0.9962055937990231,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,17,mean_worst,0.5,7,335,335,256,0,13,2145,0.9994159606287538,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,18,mean_worst,0.5,7,335,335,256,0,13,2145,0.9965685585956336,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,19,mean_worst,0.5,7,335,335,256,0,13,2145,0.998147406396353,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,20,mean_worst,0.5,7,335,335,256,0,13,2145,0.9971008834622552,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,21,mean_worst,0.5,7,335,335,256,0,13,2145,0.9992992123468427,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,22,mean_worst,0.5,7,335,335,256,0,13,2145,0.9991022769717766,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,23,mean_worst,0.5,7,335,335,256,0,13,2145,0.9995553626817901,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,24,mean_worst,0.5,7,335,335,256,0,13,2145,0.9992739316788779,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,25,mean_worst,0.5,7,335,335,256,0,13,2145,0.9992381847002999,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,26,mean_worst,0.5,7,335,335,256,0,13,2145,0.9967627034748863,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,27,mean_worst,0.5,7,335,335,256,0,13,2145,0.9989342269728063,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,28,mean_worst,0.5,7,335,335,256,0,13,2145,0.9978856066573036,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,29,mean_worst,0.5,7,335,335,256,0,13,2145,0.9985268284878915,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,30,mean_worst,0.5,7,335,335,256,0,13,2145,0.9993530299249567,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,31,mean_worst,0.5,7,335,335,256,0,13,2145,0.9957866548598364,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,32,mean_worst,0.5,7,335,335,256,0,13,2145,0.9995403527210239,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,33,mean_worst,0.5,7,335,335,256,0,13,2145,0.9976758025637456,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,34,mean_worst,0.5,7,335,335,256,0,13,2145,0.9959518838372803,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,35,mean_worst,0.5,7,335,335,256,0,13,2145,0.9961206687816396,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,36,mean_worst,0.5,7,335,335,256,0,13,2145,0.9978709101445171,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,37,mean_worst,0.5,7,335,335,256,0,13,2145,0.999395160214975,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,38,mean_worst,0.5,7,335,335,256,0,13,2145,0.9994626717727045,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,39,mean_worst,0.5,7,335,335,256,0,13,2145,0.9984094169809576,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,40,mean_worst,0.5,7,335,335,256,0,13,2145,0.9987593000464525,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,41,mean_worst,0.5,7,335,335,256,0,13,2145,0.9973882453489238,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,42,mean_worst,0.5,7,335,335,256,0,13,2145,0.9974586263375038,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,43,mean_worst,0.5,7,335,335,256,0,13,2145,0.9993252787412152,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,44,mean_worst,0.5,7,335,335,256,0,13,2145,0.9994242027828528,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,45,mean_worst,0.5,7,335,335,256,0,13,2145,0.9970821275417139,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,46,mean_worst,0.5,7,335,335,256,0,13,2145,0.9991486003980034,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,47,mean_worst,0.5,7,335,335,256,0,13,2145,0.9995470056586861,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,48,mean_worst,0.5,7,335,335,256,0,13,2145,0.9988462991433471,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,49,mean_worst,0.5,7,335,335,256,0,13,2145,0.9993531127624333,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,50,mean_worst,0.5,7,335,335,256,0,13,2145,0.99771267439154,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,51,mean_worst,0.5,7,335,335,256,0,13,2145,0.9971726287273338,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,52,mean_worst,0.5,7,335,335,256,0,13,2145,0.9976967639685146,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,53,mean_worst,0.5,7,335,335,256,0,13,2145,0.9966471061445565,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,54,mean_worst,0.5,7,335,335,256,0,13,2145,0.9950312022927572,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,55,mean_worst,0.5,7,335,335,256,0,13,2145,0.999086816747867,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,56,mean_worst,0.5,7,335,335,256,0,13,2145,0.9954109200621628,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,57,mean_worst,0.5,7,335,335,256,0,13,2145,0.9969500620117192,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,58,mean_worst,0.5,7,335,335,256,0,13,2145,0.9995286666536438,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.05,59,mean_worst,0.5,7,335,335,256,0,13,2145,0.9967230033683376,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,10,mean_worst,0.5,7,335,335,256,0,13,2145,0.9987050524663641,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,11,mean_worst,0.5,7,335,335,256,0,13,2145,0.9968737670163815,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,12,mean_worst,0.5,7,335,335,256,0,13,2145,0.9974031041943325,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,13,mean_worst,0.5,7,335,335,256,0,13,2145,0.9983685496571819,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,14,mean_worst,0.5,7,335,335,256,0,13,2145,0.9988771773264435,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,15,mean_worst,0.5,7,335,335,256,0,13,2145,0.9937697912710208,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,16,mean_worst,0.5,7,335,335,256,0,13,2145,0.9932783380097492,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,17,mean_worst,0.5,7,335,335,256,0,13,2145,0.9985541171755008,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,18,mean_worst,0.5,7,335,335,256,0,13,2145,0.9942773425663576,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,19,mean_worst,0.5,7,335,335,256,0,13,2145,0.9973893899526509,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,20,mean_worst,0.5,7,335,335,256,0,13,2145,0.9952624824330616,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,21,mean_worst,0.5,7,335,335,256,0,13,2145,0.9980711260260505,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,22,mean_worst,0.5,7,335,335,256,0,13,2145,0.9991139269949476,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,23,mean_worst,0.5,7,335,335,256,0,13,2145,0.9993320797267774,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,24,mean_worst,0.5,7,335,335,256,0,13,2145,0.9979404534576722,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,25,mean_worst,0.5,7,335,335,256,0,13,2145,0.9977252063150515,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,26,mean_worst,0.5,7,335,335,256,0,13,2145,0.9946211933522129,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,27,mean_worst,0.5,7,335,335,256,0,13,2145,0.9988109634005373,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,28,mean_worst,0.5,7,335,335,256,0,13,2145,0.9966311172589541,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,29,mean_worst,0.5,7,335,335,256,0,13,2145,0.9979657257906047,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,30,mean_worst,0.5,7,335,335,256,0,13,2145,0.9982869323072334,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,31,mean_worst,0.5,7,335,335,256,0,13,2145,0.9923410321764221,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,32,mean_worst,0.5,7,335,335,256,0,13,2145,0.9993995023084902,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,33,mean_worst,0.5,7,335,335,256,0,13,2145,0.9964239472018108,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,34,mean_worst,0.5,7,335,335,256,0,13,2145,0.992879929526037,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,35,mean_worst,0.5,7,335,335,256,0,13,2145,0.9930126953550462,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,36,mean_worst,0.5,7,335,335,256,0,13,2145,0.996646955082688,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,37,mean_worst,0.5,7,335,335,256,0,13,2145,0.998296576269727,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,38,mean_worst,0.5,7,335,335,256,0,13,2145,0.9995401790762244,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,39,mean_worst,0.5,7,335,335,256,0,13,2145,0.9979528340098707,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,40,mean_worst,0.5,7,335,335,256,0,13,2145,0.9985153873929647,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,41,mean_worst,0.5,7,335,335,256,0,13,2145,0.995566481486384,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,42,mean_worst,0.5,7,335,335,256,0,13,2145,0.9960759169826144,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,43,mean_worst,0.5,7,335,335,256,0,13,2145,0.9981968876961876,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,44,mean_worst,0.5,7,335,335,256,0,13,2145,0.9995028324944131,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,45,mean_worst,0.5,7,335,335,256,0,13,2145,0.9952517629927216,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,46,mean_worst,0.5,7,335,335,256,0,13,2145,0.9990750020307022,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,47,mean_worst,0.5,7,335,335,256,0,13,2145,0.9991984250189652,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,48,mean_worst,0.5,7,335,335,256,0,13,2145,0.9986858975895545,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,49,mean_worst,0.5,7,335,335,256,0,13,2145,0.9994414712431949,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,50,mean_worst,0.5,7,335,335,256,0,13,2145,0.9964581268467119,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,51,mean_worst,0.5,7,335,335,256,0,13,2145,0.9953858887924076,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,52,mean_worst,0.5,7,335,335,256,0,13,2145,0.9962277038519238,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,53,mean_worst,0.5,7,335,335,256,0,13,2145,0.9944013553928706,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,54,mean_worst,0.5,7,335,335,256,0,13,2145,0.9907013796781382,5.4275,0.16161616161616163,24.711040056077763
H,coarse,0.08,55,mean_worst,0.5,7,335,335,256,0,13,2145,0.9991249312959687,5.4275,0.16161616161616163,24.711040056077763
