task,design_label,disorder_strength,seed,score_mode,worst_weight,train_points_per_axis,train_net_points,base_train_points,hard_points_requested,hard_points_used,eval_points_per_axis,eval_net_points,final_fidelity,pulse_energy,shifted_selected_fraction,design_seconds
H,hard_augmented,0.08,47,max_net,0.25,7,549,335,256,214,13,2145,0.9934186250696759,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,48,max_net,0.25,7,549,335,256,214,13,2145,0.9947025703372667,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,49,max_net,0.25,7,549,335,256,214,13,2145,0.9945909101035592,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,50,max_net,0.25,7,549,335,256,214,13,2145,0.9984627612199016,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,51,max_net,0.25,7,549,335,256,214,13,2145,0.9940521622108953,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,52,max_net,0.25,7,549,335,256,214,13,2145,0.9993884864261711,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,53,max_net,0.25,7,549,335,256,214,13,2145,0.9983775432249657,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,54,max_net,0.25,7,549,335,256,214,13,2145,0.9992387403502494,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,55,max_net,0.25,7,549,335,256,214,13,2145,0.9884333347177666,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,56,max_net,0.25,7,549,335,256,214,13,2145,0.9972630865691348,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,57,max_net,0.25,7,549,335,256,214,13,2145,0.9952164786820386,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,58,max_net,0.25,7,549,335,256,214,13,2145,0.9931761048799859,4.865,0.08080808080808081,39.12879464495927
H,hard_augmented,0.08,59,max_net,0.25,7,549,335,256,214,13,2145,0.994528514077863,4.865,0.08080808080808081,39.12879464495927
Z,coarse,0.0,10,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,11,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,12,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,13,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,14,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,15,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,16,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,17,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,18,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,19,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,20,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,21,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,22,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,23,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,24,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,25,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,26,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,27,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,28,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,29,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,30,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,31,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,32,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,33,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,34,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,35,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,36,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,37,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,38,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,39,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,40,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,41,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,42,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,43,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,44,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,45,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,46,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,47,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,48,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,49,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,50,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,51,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,52,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,53,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,54,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,55,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,56,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,57,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,58,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.0,59,mean_worst,0.25,7,335,335,256,0,13,2145,0.998844078756361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,10,mean_worst,0.25,7,335,335,256,0,13,2145,0.9991667438534619,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,11,mean_worst,0.25,7,335,335,256,0,13,2145,0.9979304172889644,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,12,mean_worst,0.25,7,335,335,256,0,13,2145,0.9980644387884003,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,13,mean_worst,0.25,7,335,335,256,0,13,2145,0.998577615717795,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,14,mean_worst,0.25,7,335,335,256,0,13,2145,0.9987760067377673,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,15,mean_worst,0.25,7,335,335,256,0,13,2145,0.9986960796495166,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,16,mean_worst,0.25,7,335,335,256,0,13,2145,0.9977389876008228,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,17,mean_worst,0.25,7,335,335,256,0,13,2145,0.9987165428780618,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,18,mean_worst,0.25,7,335,335,256,0,13,2145,0.9984444452436838,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,19,mean_worst,0.25,7,335,335,256,0,13,2145,0.9983455949254292,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,20,mean_worst,0.25,7,335,335,256,0,13,2145,0.9977921084210631,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,21,mean_worst,0.25,7,335,335,256,0,13,2145,0.9989910122316508,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,22,mean_worst,0.25,7,335,335,256,0,13,2145,0.9991572592315663,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,23,mean_worst,0.25,7,335,335,256,0,13,2145,0.9986406198441629,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,24,mean_worst,0.25,7,335,335,256,0,13,2145,0.9987283972180745,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,25,mean_worst,0.25,7,335,335,256,0,13,2145,0.9987169575568979,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,26,mean_worst,0.25,7,335,335,256,0,13,2145,0.9986551107081019,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,27,mean_worst,0.25,7,335,335,256,0,13,2145,0.9981481212999712,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,28,mean_worst,0.25,7,335,335,256,0,13,2145,0.9989952493079237,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,29,mean_worst,0.25,7,335,335,256,0,13,2145,0.9991193172688901,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,30,mean_worst,0.25,7,335,335,256,0,13,2145,0.9987568990134492,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,31,mean_worst,0.25,7,335,335,256,0,13,2145,0.9977152307897139,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,32,mean_worst,0.25,7,335,335,256,0,13,2145,0.9986608238022521,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,33,mean_worst,0.25,7,335,335,256,0,13,2145,0.998166572616251,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,34,mean_worst,0.25,7,335,335,256,0,13,2145,0.9977627221371967,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,35,mean_worst,0.25,7,335,335,256,0,13,2145,0.9979357317474395,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,36,mean_worst,0.25,7,335,335,256,0,13,2145,0.9990546841656879,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,37,mean_worst,0.25,7,335,335,256,0,13,2145,0.9987071128659321,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,38,mean_worst,0.25,7,335,335,256,0,13,2145,0.9984674208460108,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,39,mean_worst,0.25,7,335,335,256,0,13,2145,0.998146345712134,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,40,mean_worst,0.25,7,335,335,256,0,13,2145,0.9991461927290779,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,41,mean_worst,0.25,7,335,335,256,0,13,2145,0.9988220107580508,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,42,mean_worst,0.25,7,335,335,256,0,13,2145,0.9983113722110428,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,43,mean_worst,0.25,7,335,335,256,0,13,2145,0.9989785965290647,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,44,mean_worst,0.25,7,335,335,256,0,13,2145,0.9984427743673834,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,45,mean_worst,0.25,7,335,335,256,0,13,2145,0.9987930104514893,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,46,mean_worst,0.25,7,335,335,256,0,13,2145,0.9989483537997962,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,47,mean_worst,0.25,7,335,335,256,0,13,2145,0.9990373774098531,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,48,mean_worst,0.25,7,335,335,256,0,13,2145,0.9986302636607418,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,49,mean_worst,0.25,7,335,335,256,0,13,2145,0.9985907462278569,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,50,mean_worst,0.25,7,335,335,256,0,13,2145,0.9980749895474774,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,51,mean_worst,0.25,7,335,335,256,0,13,2145,0.9988589278754785,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,52,mean_worst,0.25,7,335,335,256,0,13,2145,0.9988818872611187,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,53,mean_worst,0.25,7,335,335,256,0,13,2145,0.9980698194458474,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,54,mean_worst,0.25,7,335,335,256,0,13,2145,0.9978150694599881,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,55,mean_worst,0.25,7,335,335,256,0,13,2145,0.9988408084311983,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,56,mean_worst,0.25,7,335,335,256,0,13,2145,0.9975774093194504,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,57,mean_worst,0.25,7,335,335,256,0,13,2145,0.9975562349961211,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,58,mean_worst,0.25,7,335,335,256,0,13,2145,0.9990045921480097,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.02,59,mean_worst,0.25,7,335,335,256,0,13,2145,0.9978261705410727,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,10,mean_worst,0.25,7,335,335,256,0,13,2145,0.999095512863724,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,11,mean_worst,0.25,7,335,335,256,0,13,2145,0.9949717394697857,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,12,mean_worst,0.25,7,335,335,256,0,13,2145,0.9955693118645708,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,13,mean_worst,0.25,7,335,335,256,0,13,2145,0.9979448324098361,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,14,mean_worst,0.25,7,335,335,256,0,13,2145,0.9964787181766775,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,15,mean_worst,0.25,7,335,335,256,0,13,2145,0.9979384456448728,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,16,mean_worst,0.25,7,335,335,256,0,13,2145,0.9937689904885405,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,17,mean_worst,0.25,7,335,335,256,0,13,2145,0.997460025143492,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,18,mean_worst,0.25,7,335,335,256,0,13,2145,0.997258152476076,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,19,mean_worst,0.25,7,335,335,256,0,13,2145,0.9966212955131104,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,20,mean_worst,0.25,7,335,335,256,0,13,2145,0.9941836833372617,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,21,mean_worst,0.25,7,335,335,256,0,13,2145,0.9980255365410433,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,22,mean_worst,0.25,7,335,335,256,0,13,2145,0.9989082196735042,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,23,mean_worst,0.25,7,335,335,256,0,13,2145,0.9978817506146223,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,24,mean_worst,0.25,7,335,335,256,0,13,2145,0.9968914107494642,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,25,mean_worst,0.25,7,335,335,256,0,13,2145,0.996179559270504,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,26,mean_worst,0.25,7,335,335,256,0,13,2145,0.9980051072735017,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,27,mean_worst,0.25,7,335,335,256,0,13,2145,0.9963469073787872,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,28,mean_worst,0.25,7,335,335,256,0,13,2145,0.9988169368986518,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,29,mean_worst,0.25,7,335,335,256,0,13,2145,0.9991190964934147,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,30,mean_worst,0.25,7,335,335,256,0,13,2145,0.9975376363690648,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,31,mean_worst,0.25,7,335,335,256,0,13,2145,0.9936181189824126,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,32,mean_worst,0.25,7,335,335,256,0,13,2145,0.9981751483320398,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,33,mean_worst,0.25,7,335,335,256,0,13,2145,0.9963949054122453,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,34,mean_worst,0.25,7,335,335,256,0,13,2145,0.9943414416087963,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,35,mean_worst,0.25,7,335,335,256,0,13,2145,0.9945555793068221,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,36,mean_worst,0.25,7,335,335,256,0,13,2145,0.9990425552103498,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,37,mean_worst,0.25,7,335,335,256,0,13,2145,0.996175204662806,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,38,mean_worst,0.25,7,335,335,256,0,13,2145,0.9974892668564135,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,39,mean_worst,0.25,7,335,335,256,0,13,2145,0.9959924603964424,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,40,mean_worst,0.25,7,335,335,256,0,13,2145,0.999166081035764,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,41,mean_worst,0.25,7,335,335,256,0,13,2145,0.9982135826006377,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,42,mean_worst,0.25,7,335,335,256,0,13,2145,0.9969433530077304,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,43,mean_worst,0.25,7,335,335,256,0,13,2145,0.9983574945297773,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,44,mean_worst,0.25,7,335,335,256,0,13,2145,0.9974242717275458,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,45,mean_worst,0.25,7,335,335,256,0,13,2145,0.9984887321171994,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,46,mean_worst,0.25,7,335,335,256,0,13,2145,0.9989440602229807,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,47,mean_worst,0.25,7,335,335,256,0,13,2145,0.9974268228452476,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,48,mean_worst,0.25,7,335,335,256,0,13,2145,0.9978976572951568,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,49,mean_worst,0.25,7,335,335,256,0,13,2145,0.9980193560133304,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,50,mean_worst,0.25,7,335,335,256,0,13,2145,0.9960200598487592,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,51,mean_worst,0.25,7,335,335,256,0,13,2145,0.9986656077141418,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,52,mean_worst,0.25,7,335,335,256,0,13,2145,0.9984389279031987,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,53,mean_worst,0.25,7,335,335,256,0,13,2145,0.9958309288542506,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,54,mean_worst,0.25,7,335,335,256,0,13,2145,0.9940961476554349,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,55,mean_worst,0.25,7,335,335,256,0,13,2145,0.9985570161409716,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,56,mean_worst,0.25,7,335,335,256,0,13,2145,0.9930602780116096,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,57,mean_worst,0.25,7,335,335,256,0,13,2145,0.9933956427664067,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,58,mean_worst,0.25,7,335,335,256,0,13,2145,0.9971992237030867,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.05,59,mean_worst,0.25,7,335,335,256,0,13,2145,0.9942157358568017,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,10,mean_worst,0.25,7,335,335,256,0,13,2145,0.9984428249394215,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,11,mean_worst,0.25,7,335,335,256,0,13,2145,0.9899760797565764,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,12,mean_worst,0.25,7,335,335,256,0,13,2145,0.9913442347185126,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,13,mean_worst,0.25,7,335,335,256,0,13,2145,0.9969984603952114,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,14,mean_worst,0.25,7,335,335,256,0,13,2145,0.991669253246378,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,15,mean_worst,0.25,7,335,335,256,0,13,2145,0.9964530410156038,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,16,mean_worst,0.25,7,335,335,256,0,13,2145,0.986958518138789,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,17,mean_worst,0.25,7,335,335,256,0,13,2145,0.9949222147916068,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,18,mean_worst,0.25,7,335,335,256,0,13,2145,0.9952891578798178,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,19,mean_worst,0.25,7,335,335,256,0,13,2145,0.9936078472181549,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,20,mean_worst,0.25,7,335,335,256,0,13,2145,0.9880361625431715,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,21,mean_worst,0.25,7,335,335,256,0,13,2145,0.9957270105216738,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,22,mean_worst,0.25,7,335,335,256,0,13,2145,0.9978946655903234,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,23,mean_worst,0.25,7,335,335,256,0,13,2145,0.9965677331269299,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,24,mean_worst,0.25,7,335,335,256,0,13,2145,0.9930675581046662,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,25,mean_worst,0.25,7,335,335,256,0,13,2145,0.9908645368939673,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,26,mean_worst,0.25,7,335,335,256,0,13,2145,0.9968384174984894,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,27,mean_worst,0.25,7,335,335,256,0,13,2145,0.9935471240693582,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,28,mean_worst,0.25,7,335,335,256,0,13,2145,0.9981791265961807,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,29,mean_worst,0.25,7,335,335,256,0,13,2145,0.998684989215563,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,30,mean_worst,0.25,7,335,335,256,0,13,2145,0.9950300645658179,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,31,mean_worst,0.25,7,335,335,256,0,13,2145,0.9865882594471393,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,32,mean_worst,0.25,7,335,335,256,0,13,2145,0.9974319036980093,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,33,mean_worst,0.25,7,335,335,256,0,13,2145,0.9936466730500586,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,34,mean_worst,0.25,7,335,335,256,0,13,2145,0.9887544189427038,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,35,mean_worst,0.25,7,335,335,256,0,13,2145,0.9886787400871493,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,36,mean_worst,0.25,7,335,335,256,0,13,2145,0.9986609660542798,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,37,mean_worst,0.25,7,335,335,256,0,13,2145,0.990918102152879,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,38,mean_worst,0.25,7,335,335,256,0,13,2145,0.995987329672852,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,39,mean_worst,0.25,7,335,335,256,0,13,2145,0.9923691438816049,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,40,mean_worst,0.25,7,335,335,256,0,13,2145,0.9987480097090314,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,41,mean_worst,0.25,7,335,335,256,0,13,2145,0.9969030109851319,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,42,mean_worst,0.25,7,335,335,256,0,13,2145,0.9948177694622189,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,43,mean_worst,0.25,7,335,335,256,0,13,2145,0.9968478682617192,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,44,mean_worst,0.25,7,335,335,256,0,13,2145,0.9958759312644354,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,45,mean_worst,0.25,7,335,335,256,0,13,2145,0.9978516435972976,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,46,mean_worst,0.25,7,335,335,256,0,13,2145,0.9987413071049062,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,47,mean_worst,0.25,7,335,335,256,0,13,2145,0.9935659259663553,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,48,mean_worst,0.25,7,335,335,256,0,13,2145,0.9965857370669032,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,49,mean_worst,0.25,7,335,335,256,0,13,2145,0.9971531889626771,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,50,mean_worst,0.25,7,335,335,256,0,13,2145,0.9928188862455578,3.63,0.24242424242424243,20.776997446082532
Z,coarse,0.08,51,mean_worst,0.25,7,335,335,256,0,13,2145,0.9981637065036013,3.63,0.24242424242424243,20.776997446082532
