task,controller,step,value_depth,stage_discount,terminal_weight,control_stage_weight,audit_stride,candidate_count,beam_width,residual_threshold,terminal_outside_residual,tail_phi,phi,current_value,best_fixed_successor_value,best_fixed_depth_margin,best_fallback_norm,best_fallback_amp,best_fallback_index,scheduled_stage_margin
H,terminal_value_shifted,20,2,0.0,1.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.0014796918965811765,0.001665734579231728,-0.00018604268265055152,0.9999999999999998,0.9999999999999999,13,0.0014796918965813083
H,terminal_value_shifted,20,2,0.25,0.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.0018961255413891085,0.0021481684943779186,-0.0002520429529888101,0.9999999999999998,0.9999999999999999,13,0.0014796918965813083
H,terminal_value_shifted,20,2,0.25,1.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.0020792340201756564,0.002351421914773319,-0.00027218789459766256,0.9999999999999998,0.9999999999999999,13,0.0014796918965813083
H,terminal_value_shifted,20,2,0.5,0.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.0023125591861970405,0.0026306024095241096,-0.00031804322332706914,0.9999999999999998,0.9999999999999999,13,0.0014796918965813083
H,terminal_value_shifted,20,2,0.5,1.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.0030449931013432313,0.0034283801263118407,-0.00038338702496860944,3.999999999999999,1.9999999999999998,21,0.0014796918965813083
H,terminal_value_shifted,20,2,0.75,0.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.0027289928310049727,0.0031044873267499305,-0.00037549449574495776,3.999999999999999,1.9999999999999998,21,0.0014796918965813083
H,terminal_value_shifted,20,2,0.75,1.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.004370557391643624,0.004892641448935446,-0.0005220840572918214,3.999999999999999,1.9999999999999998,21,0.0014796918965813083
H,terminal_value_shifted,20,2,0.9,0.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.0029788530178897314,0.003386992746262255,-0.0004081397283725234,3.999999999999999,1.9999999999999998,21,0.0014796918965813083
H,terminal_value_shifted,20,2,0.9,1.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.005337985368217207,0.005961934682209398,-0.0006239493139921911,3.999999999999999,1.9999999999999998,21,0.0014796918965813083
H,terminal_value_shifted,20,2,1.0,0.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.0031454264758129045,0.0035753296926038045,-0.00042990321679090004,3.999999999999999,1.9999999999999998,21,0.0014796918965813083
H,terminal_value_shifted,20,2,1.0,1.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.006055021589184981,0.006754270354266944,-0.0006992487650819626,3.999999999999999,1.9999999999999998,21,0.0014796918965813083
H,terminal_value_shifted,30,2,0.0,0.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.00185394158086303,0.0019957478399748327,-0.00014180625911180272,0.0,0.0,0,0.0018539415808631063
H,terminal_value_shifted,30,2,0.0,1.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.00185394158086303,0.0019957478399748327,-0.00014180625911180272,0.0,0.0,0,0.0018539415808631063
H,terminal_value_shifted,30,2,0.25,0.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.002352878540856738,0.002555139161137125,-0.00020226062028038706,0.0,0.0,0,0.0018539415808631063
H,terminal_value_shifted,30,2,0.25,1.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.0025552263711473115,0.0027780047324465276,-0.0002227783612992161,0.0,0.0,0,0.0018539415808631063
H,terminal_value_shifted,30,2,0.5,0.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.0028518155008504464,0.0031145304822994178,-0.0002627149814489714,0.0,0.0,0,0.0018539415808631063
H,terminal_value_shifted,30,2,0.5,1.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.003661206822012739,0.004005992767537027,-0.000344785945524288,0.0,0.0,0,0.0018539415808631063
H,terminal_value_shifted,30,2,0.75,0.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.0033507524608441547,0.0036739218034617105,-0.00032316934261755574,0.0,0.0,0,0.0018539415808631063
H,terminal_value_shifted,30,2,0.75,1.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.0051718829334593125,0.00565920784756866,-0.00048732491410934716,0.24999999999999994,0.49999999999999994,7,0.0018539415808631063
H,terminal_value_shifted,30,2,0.9,0.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.0036501146368403794,0.004009556596159086,-0.00035944195931870634,0.0,0.0,0,0.0018539415808631063
H,terminal_value_shifted,30,2,0.9,1.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.006272542517406208,0.00684518697903166,-0.000572644461625452,0.24999999999999994,0.49999999999999994,7,0.0018539415808631063
H,terminal_value_shifted,30,2,1.0,0.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.0038496894208378627,0.004233313124624003,-0.0003836237037861401,0.0,0.0,0,0.0018539415808631063
H,terminal_value_shifted,30,2,1.0,1.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.007087254705487033,0.007722110317970593,-0.0006348556124835605,0.24999999999999994,0.49999999999999994,7,0.0018539415808631063
H,terminal_value_shifted,40,2,0.0,0.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0,0.0,0.0,0.0,0.0,0,0.0
H,terminal_value_shifted,40,2,0.0,1.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0,0.0,0.0,0.0,0.0,0,0.0
H,terminal_value_shifted,40,2,0.25,0.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0,1.5230029746767524e-05,-1.5230029746767524e-05,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,40,2,0.25,1.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,6.630750743669188e-05,9.687353291320372e-05,-3.056602547651184e-05,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,40,2,0.5,0.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0,3.0460059493535047e-05,-3.0460059493535047e-05,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,40,2,0.5,1.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.00026523002974676753,0.00035703407215927985,-9.180404241251232e-05,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,40,2,0.75,0.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0,4.569008924030257e-05,-4.569008924030257e-05,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,40,2,0.75,1.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0005967675669302269,0.0007804816177382284,-0.00018371405080800144,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,40,2,0.9,0.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0,5.4828107088363084e-05,-5.4828107088363084e-05,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,40,2,0.9,1.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0008593452963795269,0.0011129279081253764,-0.00025358261174584953,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,40,2,1.0,0.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0,6.0920118987070095e-05,-6.0920118987070095e-05,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,40,2,1.0,1.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0010609201189870701,0.0013672161696500493,-0.0003062960506629792,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,50,2,0.0,0.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.0012172414973929827,0.0014592397425430914,-0.00024199824515010876,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,2,0.0,1.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.0012172414973929827,0.0014592397425430914,-0.00024199824515010876,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,2,0.25,0.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.0015820514330287555,0.0019046357340450498,-0.00032258430101629425,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,2,0.25,1.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.0017559004309042451,0.002103683389425938,-0.00034778295852169283,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,2,0.5,0.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.0019468613686645284,0.002350031725547008,-0.00040317035688247974,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,2,0.5,1.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.0026422573601664868,0.00314622234707056,-0.0005039649869040732,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,2,0.75,0.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.0023116713043003015,0.0027954277170489667,-0.0004837564127486652,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,2,0.75,1.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.003876312285179708,0.004586856615476958,-0.0007105443302972501,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,2,0.9,0.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.002530557265681765,0.0030626653119501415,-0.0005321080462683766,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,2,0.9,1.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.004783640278148111,0.00564232292568645,-0.0008586826475383393,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,2,1.0,0.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.002676481239936074,0.003240823708550925,-0.0005643424686148507,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,2,1.0,1.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.0054580652059439076,0.006425586194645132,-0.0009675209887012245,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,60,2,0.0,0.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.0024109404019824554,0.0026024744634725533,-0.00019153406149009788,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,60,2,0.0,1.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.0024109404019824554,0.0026024744634725533,-0.00019153406149009788,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,60,2,0.25,0.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.0030615590178505936,0.003315163671385583,-0.0002536046535349893,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,60,2,0.25,1.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.003302231319828851,0.0035744989512464798,-0.00027226763141762877,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,60,2,0.5,0.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.003712177633718732,0.004027852879298613,-0.00031567524557988115,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,60,2,0.5,1.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.004674866841631762,0.005065193998742201,-0.0003903271571104386,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,60,2,0.75,0.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.004362796249586871,0.004740542087211643,-0.00037774583762477214,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,60,2,0.75,1.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.006528846967391188,0.007074559605959715,-0.0005457126385685273,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,60,2,0.9,0.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.004753167419107754,0.00516815561195946,-0.00041498819285170664,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,60,2,0.9,1.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.007872280452745972,0.008529140838956685,-0.0006568603862107131,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,60,2,1.0,0.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.005013414865455009,0.005453231295124672,-0.00043981642966966356,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,60,2,1.0,1.0,0.0,10,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.008864171697107128,0.009602595772899023,-0.000738424075791895,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,70,2,0.0,0.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.003969528306359994,0.004535979106166766,-0.0005664507998067725,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,70,2,0.0,1.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.003969528306359994,0.004535979106166766,-0.0005664507998067725,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,70,2,0.25,0.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.005103523082901685,0.005832941433055113,-0.0007294183501534279,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,70,2,0.25,1.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.005490263664623772,0.006265517683617276,-0.0007752540189935033,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,70,2,0.5,0.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.006237517859443377,0.0071299037599434605,-0.0008923859005000832,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,70,2,0.5,1.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.007784480186331724,0.00886020876219211,-0.0010757285758603852,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,70,2,0.75,0.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.007371512635985069,0.008426866086831807,-0.0010553534508467386,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,70,2,0.75,1.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.01085217787148385,0.012320052341891267,-0.001467874470407417,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,70,2,0.9,0.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.008051909501910082,0.009205043482964815,-0.0011531339810547329,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,70,2,0.9,1.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.013064067441028327,0.014811231690250438,-0.0017471642492221107,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,70,2,1.0,0.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.00850550741252676,0.009723828413720154,-0.001218321001193394,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,70,2,1.0,1.0,0.0,10,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.014693356720080146,0.016645048422714748,-0.0019516917026346017,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,80,2,0.0,0.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.00034805941111509895,0.00037123332058398937,-2.317390946889042e-05,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,80,2,0.0,1.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.00034805941111509895,0.00037123332058398937,-2.317390946889042e-05,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,80,2,0.25,0.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.0004408677412610963,0.0004991183645904958,-5.825062332939952e-05,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,80,2,0.25,1.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.0005353390022627229,0.0006061110935867673,-7.077209132404444e-05,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,80,2,0.5,0.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.0005336760714070936,0.0006270034085970023,-9.332733718990863e-05,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,80,2,0.5,1.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.0009115611154136001,0.0010549743245820884,-0.0001434132091684883,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,80,2,0.75,0.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.000626484401553091,0.0007548884526035087,-0.00012840405105041773,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,80,2,0.75,1.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.0014767257505677305,0.0017178230135699525,-0.000241097263002222,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,80,2,0.9,0.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.0006821693996406894,0.0008316194790074125,-0.00014945007936672313,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,80,2,0.9,1.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.0019065169422217705,0.002218245246799092,-0.00031172830457732175,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,80,2,1.0,0.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.0007192927316990883,0.0008827734966100152,-0.00016348076491092683,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,80,2,1.0,1.0,0.0,10,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.002230832907725114,0.0025946571605503597,-0.00036382425282524555,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,90,2,0.0,0.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.0016305139244078984,0.0018998589155340912,-0.00026934499112619276,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,90,2,0.0,1.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.0016305139244078984,0.0018998589155340912,-0.00026934499112619276,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,90,2,0.25,0.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.002105478653291421,0.002473677946710661,-0.0003681992934192399,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,90,2,0.25,1.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.002311433411085564,0.00270890877818321,-0.0003974753670976461,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,90,2,0.5,0.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.002580443382174944,0.003047496977887231,-0.00046705359571228705,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,90,2,0.5,1.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.003404262413351514,0.003988420303777426,-0.0005841578904259123,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,90,2,0.75,0.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.003055408111058467,0.003621316009063801,-0.0005659078980053342,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,90,2,0.75,1.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.004909000931205749,0.005738393492316739,-0.0008293925611109901,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,90,2,0.9,0.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.0033403869483885802,0.003965607427769743,-0.0006252204793811625,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,90,2,0.9,1.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.006009560609400667,0.007014199003653974,-0.0010046383942533075,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,90,2,1.0,0.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.0035303728399419896,0.004195135040240371,-0.0006647622002983813,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,90,2,1.0,1.0,0.0,10,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.006825648964648269,0.007956486178477962,-0.0011308372138296927,0.24999999999999994,0.49999999999999994,7,0.0016305139244080233
