task,step,score_mode,value_depth,net_points,ball_radius,points_per_axis,grid_spacing,covering_radius,beam_width,shifted_tail_length,residual_threshold,terminal_outside_residual,phi,best_value_margin,state_stage_cost,bellman_gap,mean_infidelity,worst_infidelity,mean_fidelity,worst_fidelity,shifted_selected_fraction,margin_source
Z,53,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.008307909467883401,0.007307909467883401,0.007307909467883401,0.0,0.002801448896028693,0.008307909467883401,0.9971985511039713,0.9916920905321166,0.17307692307692307,bellman_identity
Z,54,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005026790723168171,0.004026790723168171,0.004026790723168171,0.0,0.0028572891725102997,0.008678006202631483,0.9971427108274897,0.9913219937973685,0.16981132075471697,bellman_identity
Z,54,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.008678006202631483,0.007678006202631483,0.007678006202631483,0.0,0.0028572891725102997,0.008678006202631483,0.9971427108274897,0.9913219937973685,0.16981132075471697,bellman_identity
Z,55,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004480472140155088,0.003480472140155088,0.003480472140155088,0.0,0.00264580390974805,0.007338672921628153,0.997354196090252,0.9926613270783718,0.16666666666666666,bellman_identity
Z,55,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.007338672921628153,0.006338672921628153,0.006338672921628153,0.0,0.00264580390974805,0.007338672921628153,0.997354196090252,0.9926613270783718,0.16666666666666666,bellman_identity
Z,56,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004526851462861834,0.003526851462861834,0.003526851462861834,0.0,0.0026634660511430128,0.0074535416468752835,0.997336533948857,0.9925464583531247,0.16363636363636364,bellman_identity
Z,56,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0074535416468752835,0.0064535416468752835,0.0064535416468752835,0.0,0.0026634660511430128,0.0074535416468752835,0.997336533948857,0.9925464583531247,0.16363636363636364,bellman_identity
Z,57,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004463853369728328,0.003463853369728328,0.003463853369728328,0.0,0.002662223288903788,0.00720652032329816,0.9973377767110962,0.9927934796767018,0.17857142857142858,bellman_identity
Z,57,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00720652032329816,0.00620652032329816,0.00620652032329816,0.0,0.002662223288903788,0.00720652032329816,0.9973377767110962,0.9927934796767018,0.17857142857142858,bellman_identity
Z,58,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00453321936293048,0.0035332193629304797,0.0035332193629304797,0.0,0.0027351441999065697,0.00719230065209564,0.9972648558000934,0.9928076993479044,0.17543859649122806,bellman_identity
Z,58,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00719230065209564,0.00619230065209564,0.00619230065209564,0.0,0.0027351441999065697,0.00719230065209564,0.9972648558000934,0.9928076993479044,0.17543859649122806,bellman_identity
Z,59,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004502889193918849,0.003502889193918849,0.003502889193918849,0.0,0.002806664792720473,0.006784897604793505,0.9971933352072795,0.9932151023952065,0.1724137931034483,bellman_identity
Z,59,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.006784897604793505,0.005784897604793505,0.005784897604793505,0.0,0.002806664792720473,0.006784897604793505,0.9971933352072795,0.9932151023952065,0.1724137931034483,bellman_identity
Z,60,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004983357809614116,0.003983357809614116,0.003983357809614116,0.0,0.003051049198340035,0.007729234445096322,0.99694895080166,0.9922707655549037,0.1694915254237288,bellman_identity
Z,60,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.007729234445096322,0.006729234445096322,0.006729234445096322,0.0,0.003051049198340035,0.007729234445096322,0.99694895080166,0.9922707655549037,0.1694915254237288,bellman_identity
Z,61,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005294019752771918,0.004294019752771918,0.004294019752771918,0.0,0.0032384375825047287,0.008222328681068758,0.9967615624174953,0.9917776713189312,0.16666666666666666,bellman_identity
Z,61,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.008222328681068758,0.007222328681068758,0.007222328681068758,0.0,0.0032384375825047287,0.008222328681068758,0.9967615624174953,0.9917776713189312,0.16666666666666666,bellman_identity
Z,62,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005307243055843669,0.004307243055843669,0.004307243055843669,0.0,0.0032958622905835287,0.00804552306104056,0.9967041377094165,0.9919544769389594,0.16393442622950818,bellman_identity
Z,62,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00804552306104056,0.00704552306104056,0.00704552306104056,0.0,0.0032958622905835287,0.00804552306104056,0.9967041377094165,0.9919544769389594,0.16393442622950818,bellman_identity
Z,63,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005649475511136917,0.004649475511136917,0.004649475511136917,0.0,0.00351451569869026,0.00853983924978663,0.9964854843013098,0.9914601607502134,0.16129032258064516,bellman_identity
Z,63,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00853983924978663,0.007539839249786629,0.007539839249786629,0.0,0.00351451569869026,0.00853983924978663,0.9964854843013098,0.9914601607502134,0.16129032258064516,bellman_identity
Z,64,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004899018763217566,0.003899018763217566,0.003899018763217566,0.0,0.0031465444030712606,0.007009897440585222,0.9968534555969287,0.9929901025594148,0.15873015873015872,bellman_identity
Z,64,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.007009897440585222,0.006009897440585222,0.006009897440585222,0.0,0.0031465444030712606,0.007009897440585222,0.9968534555969287,0.9929901025594148,0.15873015873015872,bellman_identity
Z,65,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005093446759532187,0.004093446759532187,0.004093446759532187,0.0,0.0032528296952004632,0.007362468257326893,0.9967471703047995,0.9926375317426731,0.15625,bellman_identity
Z,65,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.007362468257326893,0.006362468257326893,0.006362468257326893,0.0,0.0032528296952004632,0.007362468257326893,0.9967471703047995,0.9926375317426731,0.15625,bellman_identity
Z,66,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005048604073534343,0.004048604073534343,0.004048604073534343,0.0,0.0031805759436649836,0.007472112519477436,0.9968194240563351,0.9925278874805226,0.15384615384615385,bellman_identity
Z,66,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.007472112519477436,0.006472112519477436,0.006472112519477436,0.0,0.0031805759436649836,0.007472112519477436,0.9968194240563351,0.9925278874805226,0.15384615384615385,bellman_identity
Z,67,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004232878511087099,0.0032328785110870987,0.0032328785110870987,0.0,0.0027219493366157227,0.006043716697885504,0.9972780506633843,0.9939562833021145,0.15151515151515152,bellman_identity
Z,67,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.006043716697885504,0.005043716697885504,0.005043716697885504,0.0,0.0027219493366157227,0.006043716697885504,0.9972780506633843,0.9939562833021145,0.15151515151515152,bellman_identity
Z,68,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0038680199586304215,0.0028680199586304214,0.0028680199586304214,0.0,0.0024408201539073654,0.005708799218892224,0.9975591798460927,0.9942912007811078,0.14925373134328357,bellman_identity
Z,68,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005708799218892224,0.004708799218892224,0.004708799218892224,0.0,0.0024408201539073654,0.005708799218892224,0.9975591798460927,0.9942912007811078,0.14925373134328357,bellman_identity
Z,69,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0026564299208732788,0.0016564299208732787,0.0016564299208732787,0.0,0.0017761618482610676,0.0035210722904488456,0.998223838151739,0.9964789277095512,0.14705882352941177,bellman_identity
Z,69,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0035210722904488456,0.0025210722904488456,0.0025210722904488456,0.0,0.0017761618482610676,0.0035210722904488456,0.998223838151739,0.9964789277095512,0.14705882352941177,bellman_identity
Z,70,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0024169342554812945,0.0014169342554812944,0.0014169342554812944,0.0,0.0016219319604162774,0.0031800091802600683,0.9983780680395837,0.9968199908197399,0.14492753623188406,bellman_identity
Z,70,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0031800091802600683,0.0021800091802600683,0.0021800091802600683,0.0,0.0016219319604162774,0.0031800091802600683,0.9983780680395837,0.9968199908197399,0.14492753623188406,bellman_identity
Z,71,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0020435530663023577,0.0010435530663023577,0.0010435530663023577,0.0,0.0014006564833784782,0.002571586331695519,0.9985993435166215,0.9974284136683045,0.14285714285714285,bellman_identity
Z,71,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.002571586331695519,0.001571586331695519,0.001571586331695519,0.0,0.0014006564833784782,0.002571586331695519,0.9985993435166215,0.9974284136683045,0.14285714285714285,bellman_identity
Z,72,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.001707202028975509,0.0007072020289755089,0.0007072020289755089,0.0,0.001177141040928366,0.002120243952188572,0.9988228589590716,0.9978797560478114,0.14084507042253522,bellman_identity
Z,72,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.002120243952188572,0.0011202439521885718,0.0011202439521885718,0.0,0.001177141040928366,0.002120243952188572,0.9988228589590716,0.9978797560478114,0.14084507042253522,bellman_identity
Z,73,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0015491416976567284,0.0005491416976567283,0.0005491416976567283,0.0,0.0010950980883276816,0.001816174437316187,0.9989049019116724,0.9981838255626838,0.1388888888888889,bellman_identity
Z,73,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.001816174437316187,0.000816174437316187,0.000816174437316187,0.0,0.0010950980883276816,0.001816174437316187,0.9989049019116724,0.9981838255626838,0.1388888888888889,bellman_identity
Z,74,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0014725074630633035,0.00047250746306330346,0.00047250746306330346,0.0,0.0010274616246448804,0.0017801833536736922,0.9989725383753552,0.9982198166463263,0.136986301369863,bellman_identity
Z,74,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0017801833536736922,0.0007801833536736922,0.0007801833536736922,0.0,0.0010274616246448804,0.0017801833536736922,0.9989725383753552,0.9982198166463263,0.136986301369863,bellman_identity
Z,75,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0016386823565295936,0.0006386823565295936,0.0006386823565295936,0.0,0.0011105883757998112,0.0021123759229191297,0.9988894116242002,0.9978876240770809,0.13513513513513514,bellman_identity
Z,75,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0021123759229191297,0.0011123759229191297,0.0011123759229191297,0.0,0.0011105883757998112,0.0021123759229191297,0.9988894116242002,0.9978876240770809,0.13513513513513514,bellman_identity
Z,76,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0018038894916852254,0.0008038894916852254,0.0008038894916852254,0.0,0.001219074684438467,0.002339259228987034,0.9987809253155615,0.997660740771013,0.13333333333333333,bellman_identity
Z,76,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.002339259228987034,0.001339259228987034,0.001339259228987034,0.0,0.001219074684438467,0.002339259228987034,0.9987809253155615,0.997660740771013,0.13333333333333333,bellman_identity
Z,77,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0020656980852726955,0.0010656980852726955,0.0010656980852726955,0.0,0.001378656554727144,0.002748166122182205,0.9986213434452729,0.9972518338778178,0.13157894736842105,bellman_identity
Z,77,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.002748166122182205,0.001748166122182205,0.001748166122182205,0.0,0.001378656554727144,0.002748166122182205,0.9986213434452729,0.9972518338778178,0.13157894736842105,bellman_identity
Z,78,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0024814607972508573,0.0014814607972508573,0.0014814607972508573,0.0,0.0016160035916186932,0.0034618288225286564,0.9983839964083813,0.9965381711774713,0.12987012987012986,bellman_identity
Z,78,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0034618288225286564,0.0024618288225286564,0.0024618288225286564,0.0,0.0016160035916186932,0.0034618288225286564,0.9983839964083813,0.9965381711774713,0.12987012987012986,bellman_identity
Z,79,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00277709569268173,0.00177709569268173,0.00177709569268173,0.0,0.0018286954772037452,0.003793600861911939,0.9981713045227962,0.9962063991380881,0.1282051282051282,bellman_identity
Z,79,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.003793600861911939,0.0027936008619119388,0.0027936008619119388,0.0,0.0018286954772037452,0.003793600861911939,0.9981713045227962,0.9962063991380881,0.1282051282051282,bellman_identity
Z,80,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0033449790730949174,0.0023449790730949173,0.0023449790730949173,0.0,0.002152231342127498,0.004770990923869678,0.9978477686578725,0.9952290090761303,0.12658227848101267,bellman_identity
Z,80,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004770990923869678,0.003770990923869678,0.003770990923869678,0.0,0.002152231342127498,0.004770990923869678,0.9978477686578725,0.9952290090761303,0.12658227848101267,bellman_identity
Z,81,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0035987253694807603,0.0025987253694807603,0.0025987253694807603,0.0,0.002318956894557895,0.005119073899691462,0.9976810431054421,0.9948809261003085,0.125,bellman_identity
Z,81,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005119073899691462,0.004119073899691462,0.004119073899691462,0.0,0.002318956894557895,0.005119073899691462,0.9976810431054421,0.9948809261003085,0.125,bellman_identity
Z,82,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004120000832624088,0.003120000832624088,0.003120000832624088,0.0,0.002635656013617755,0.005937379276025334,0.9973643439863823,0.9940626207239747,0.12345679012345678,bellman_identity
Z,82,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005937379276025334,0.004937379276025334,0.004937379276025334,0.0,0.002635656013617755,0.005937379276025334,0.9973643439863823,0.9940626207239747,0.12345679012345678,bellman_identity
Z,83,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004341643405048367,0.0033416434050483673,0.0033416434050483673,0.0,0.0027625506161257974,0.006316371155690281,0.9972374493838742,0.9936836288443097,0.12195121951219512,bellman_identity
Z,83,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.006316371155690281,0.005316371155690281,0.005316371155690281,0.0,0.0027625506161257974,0.006316371155690281,0.9972374493838742,0.9936836288443097,0.12195121951219512,bellman_identity
Z,84,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00417700439996772,0.00317700439996772,0.00317700439996772,0.0,0.002684281923923292,0.005970889904177712,0.9973157180760767,0.9940291100958223,0.12048192771084337,bellman_identity
Z,84,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005970889904177712,0.004970889904177712,0.004970889904177712,0.0,0.002684281923923292,0.005970889904177712,0.9973157180760767,0.9940291100958223,0.12048192771084337,bellman_identity
Z,85,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004384558257030413,0.0033845582570304128,0.0033845582570304128,0.0,0.0027919635739117933,0.00637037873247448,0.9972080364260882,0.9936296212675255,0.11904761904761904,bellman_identity
Z,85,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00637037873247448,0.00537037873247448,0.00537037873247448,0.0,0.0027919635739117933,0.00637037873247448,0.9972080364260882,0.9936296212675255,0.11904761904761904,bellman_identity
Z,86,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004397299196063133,0.003397299196063133,0.003397299196063133,0.0,0.0027793322500839785,0.006471867783916618,0.997220667749916,0.9935281322160834,0.11764705882352941,bellman_identity
Z,86,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.006471867783916618,0.005471867783916618,0.005471867783916618,0.0,0.0027793322500839785,0.006471867783916618,0.997220667749916,0.9935281322160834,0.11764705882352941,bellman_identity
Z,87,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004547419311816818,0.0035474193118168176,0.0035474193118168176,0.0,0.0028235095898675715,0.006895638887796984,0.9971764904101325,0.993104361112203,0.11627906976744186,bellman_identity
Z,87,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.006895638887796984,0.005895638887796984,0.005895638887796984,0.0,0.0028235095898675715,0.006895638887796984,0.9971764904101325,0.993104361112203,0.11627906976744186,bellman_identity
Z,88,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004741946370194159,0.0037419463701941586,0.0037419463701941586,0.0,0.0029054259181933244,0.007346081808003335,0.9970945740818067,0.9926539181919967,0.11494252873563218,bellman_identity
Z,88,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.007346081808003335,0.006346081808003335,0.006346081808003335,0.0,0.0029054259181933244,0.007346081808003335,0.9970945740818067,0.9926539181919967,0.11494252873563218,bellman_identity
Z,89,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004080383748349345,0.003080383748349345,0.003080383748349345,0.0,0.0025480461487222524,0.006129350398508371,0.9974519538512777,0.9938706496014916,0.11363636363636363,bellman_identity
Z,89,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.006129350398508371,0.005129350398508371,0.005129350398508371,0.0,0.0025480461487222524,0.006129350398508371,0.9974519538512777,0.9938706496014916,0.11363636363636363,bellman_identity
Z,90,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0043756395959074455,0.0033756395959074455,0.0033756395959074455,0.0,0.002659768246222657,0.006863485398739155,0.9973402317537774,0.9931365146012608,0.11235955056179775,bellman_identity
Z,90,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.006863485398739155,0.005863485398739155,0.005863485398739155,0.0,0.002659768246222657,0.006863485398739155,0.9973402317537774,0.9931365146012608,0.11235955056179775,bellman_identity
Z,91,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00469852440501612,0.0036985244050161204,0.0036985244050161204,0.0,0.00273080920419156,0.00787086080329824,0.9972691907958084,0.9921291391967018,0.1111111111111111,bellman_identity
Z,91,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00787086080329824,0.006870860803298241,0.006870860803298241,0.0,0.00273080920419156,0.00787086080329824,0.9972691907958084,0.9921291391967018,0.1111111111111111,bellman_identity
Z,92,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004816833734914922,0.003816833734914922,0.003816833734914922,0.0,0.0027961611368731098,0.008082690392167247,0.9972038388631269,0.9919173096078328,0.10989010989010989,bellman_identity
Z,92,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.008082690392167247,0.007082690392167247,0.007082690392167247,0.0,0.0027961611368731098,0.008082690392167247,0.9972038388631269,0.9919173096078328,0.10989010989010989,bellman_identity
Z,93,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005268622003430369,0.004268622003430369,0.004268622003430369,0.0,0.003004317020531446,0.009057219931595695,0.9969956829794685,0.9909427800684043,0.10869565217391304,bellman_identity
Z,93,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.009057219931595695,0.008057219931595694,0.008057219931595694,0.0,0.003004317020531446,0.009057219931595695,0.9969956829794685,0.9909427800684043,0.10869565217391304,bellman_identity
Z,94,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004629772425380113,0.003629772425380113,0.003629772425380113,0.0,0.002726294061418294,0.0076139134558472765,0.9972737059385817,0.9923860865441527,0.10752688172043011,bellman_identity
Z,94,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.0076139134558472765,0.0066139134558472765,0.0066139134558472765,0.0,0.002726294061418294,0.0076139134558472765,0.9972737059385817,0.9923860865441527,0.10752688172043011,bellman_identity
Z,95,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.004994062149837688,0.003994062149837688,0.003994062149837688,0.0,0.0028380207179703157,0.00862416572746949,0.9971619792820297,0.9913758342725305,0.11702127659574468,bellman_identity
Z,95,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00862416572746949,0.0076241657274694905,0.0076241657274694905,0.0,0.0028380207179703157,0.00862416572746949,0.9971619792820297,0.9913758342725305,0.11702127659574468,bellman_identity
Z,96,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00530667962212821,0.00430667962212821,0.00430667962212821,0.0,0.0030141837840000816,0.009169983352512512,0.9969858162159999,0.9908300166474875,0.12631578947368421,bellman_identity
Z,96,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.009169983352512512,0.008169983352512511,0.008169983352512511,0.0,0.0030141837840000816,0.009169983352512512,0.9969858162159999,0.9908300166474875,0.12631578947368421,bellman_identity
Z,97,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005664876236836557,0.004664876236836557,0.004664876236836557,0.0,0.003220708879146738,0.009776669430759277,0.9967792911208533,0.9902233305692407,0.125,bellman_identity
Z,97,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.009776669430759277,0.008776669430759276,0.008776669430759276,0.0,0.003220708879146738,0.009776669430759277,0.9967792911208533,0.9902233305692407,0.125,bellman_identity
Z,98,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.00543422893075896,0.00443422893075896,0.00443422893075896,0.0,0.0031910393625440613,0.008972758272859593,0.9968089606374559,0.9910272417271404,0.12371134020618557,bellman_identity
Z,98,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.008972758272859593,0.007972758272859592,0.007972758272859592,0.0,0.0031910393625440613,0.008972758272859593,0.9968089606374559,0.9910272417271404,0.12371134020618557,bellman_identity
Z,99,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.005595590774131941,0.004595590774131941,0.004595590774131941,0.0,0.0031226220089316846,0.009891875060801025,0.9968773779910683,0.990108124939199,0.12244897959183673,bellman_identity
Z,99,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,6,5,0.001,1,0.009891875060801025,0.008891875060801024,0.008891875060801024,0.0,0.0031226220089316846,0.009891875060801025,0.9968773779910683,0.990108124939199,0.12244897959183673,bellman_identity
H,1,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0014448789325697026,0.00044487893256970256,0.00044487893256970256,0.0,0.0009957800002558565,0.0017963957292553845,0.9990042199997441,0.9982036042707446,0.0,bellman_identity
H,1,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0017963957292553845,0.0007963957292553845,0.0007963957292553845,0.0,0.0009957800002558565,0.0017963957292553845,0.9990042199997441,0.9982036042707446,0.0,bellman_identity
H,2,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0016942494294150728,0.0006942494294150728,0.0006942494294150728,0.0,0.0011448688323978157,0.0021975223880690287,0.9988551311676022,0.997802477611931,0.0,bellman_identity
H,2,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0021975223880690287,0.0011975223880690286,0.0011975223880690286,0.0,0.0011448688323978157,0.0021975223880690287,0.9988551311676022,0.997802477611931,0.0,bellman_identity
H,3,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0020157639599036373,0.0010157639599036373,0.0010157639599036373,0.0,0.0013641955350907667,0.0026062736992514823,0.9986358044649092,0.9973937263007485,0.5,bellman_identity
H,3,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0026062736992514823,0.0016062736992514823,0.0016062736992514823,0.0,0.0013641955350907667,0.0026062736992514823,0.9986358044649092,0.9973937263007485,0.5,bellman_identity
H,4,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.002373772785336933,0.0013737727853369332,0.0013737727853369332,0.0,0.0015920355979927882,0.003126948749376579,0.9984079644020072,0.9968730512506234,0.3333333333333333,bellman_identity
H,4,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003126948749376579,0.002126948749376579,0.002126948749376579,0.0,0.0015920355979927882,0.003126948749376579,0.9984079644020072,0.9968730512506234,0.3333333333333333,bellman_identity
H,5,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0027691244459223012,0.0017691244459223012,0.0017691244459223012,0.0,0.0018730669110182026,0.0035842301396163956,0.9981269330889818,0.9964157698603836,0.25,bellman_identity
H,5,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0035842301396163956,0.0025842301396163956,0.0025842301396163956,0.0,0.0018730669110182026,0.0035842301396163956,0.9981269330889818,0.9964157698603836,0.25,bellman_identity
H,6,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0031538749760906233,0.0021538749760906233,0.0021538749760906233,0.0,0.002136218843576035,0.004070624530058353,0.9978637811564239,0.9959293754699416,0.2,bellman_identity
