task,controller,train_noise_case,eval_noise_case,disorder_strength,gamma_phi,gamma_relax,seed,final_fidelity,final_infidelity,final_purity,pulse_energy,segments,horizon_steps,reference_objective,reference_restart_seed,reference_iterations,reference_success,reference_seconds,horizon_objective,horizon_iterations,horizon_success,horizon_seconds
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,15,0.9532483930431935,0.04675160695680647,0.9122566453732659,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,16,0.9532797494815506,0.04672025051844941,0.9138188629144872,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,17,0.9533034715557297,0.0466965284442703,0.9140840973149886,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,18,0.9532590381614039,0.04674096183859611,0.9116500775144186,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,19,0.9547372884892228,0.04526271151077721,0.9146987094611541,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,20,0.953662675564197,0.04633732443580296,0.9140309588905126,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,21,0.9516391328820892,0.048360867117910766,0.9148572965268834,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,22,0.9507967424859151,0.04920325751408494,0.9116640868177213,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,23,0.9545241938962677,0.04547580610373225,0.9140896172128337,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,24,0.9518989848008065,0.04810101519919352,0.9139664793071567,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,25,0.9498515335833917,0.050148466416608306,0.9134103002410845,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,26,0.9534043368847211,0.04659566311527885,0.9116858480946114,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,27,0.954307485988369,0.04569251401163099,0.9136989575917728,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,28,0.9524510679850526,0.047548932014947365,0.9133884465777427,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,29,0.9517751953385124,0.0482248046614876,0.9133324002849588,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,30,0.9532130182018113,0.04678698179818874,0.9143454042484772,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,31,0.9530411390635417,0.04695886093645829,0.9136438418516653,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,32,0.9550877142485693,0.04491228575143069,0.9145652325774305,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,33,0.9529266017220516,0.04707339827794843,0.9117355615357081,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,34,0.9520622239846399,0.04793777601536009,0.9121677613641977,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,35,0.9535093533116861,0.04649064668831393,0.9138861560382139,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,36,0.9523167943047115,0.0476832056952885,0.9126163532535163,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,37,0.9496248324239415,0.05037516757605853,0.912663953552307,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,38,0.9543209165173137,0.045679083482686345,0.9133209731966097,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,39,0.9546870617937806,0.0453129382062194,0.9144795078340142,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,40,0.9516121948814271,0.04838780511857288,0.91159245014767,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,41,0.9529733103425939,0.047026689657406084,0.9136533556552952,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,42,0.9530825334889875,0.04691746651101247,0.9114990810828514,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,43,0.9528087367743993,0.047191263225600744,0.9150698901961724,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,44,0.9542802341848622,0.045719765815137814,0.9132433702724824,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,45,0.9533693560095309,0.04663064399046912,0.9116555099318346,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,46,0.9541436832154389,0.045856316784561146,0.9150903629337617,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,47,0.9483202979472458,0.051679702052754184,0.9130469418824552,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,48,0.9550080297360841,0.04499197026391588,0.9150107730297824,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,49,0.9554219804574255,0.044578019542574454,0.9149018558966138,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,50,0.9528355320176387,0.04716446798236129,0.9119234084881581,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,51,0.9532629212229657,0.04673707877703426,0.9117592717412905,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,52,0.9528885608272789,0.04711143917272109,0.913778176013629,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,53,0.9526433149493934,0.04735668505060664,0.9117653949205184,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,54,0.9526011872814963,0.04739881271850366,0.9129614823305559,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,55,0.9528125693630856,0.04718743063691444,0.9110012083020154,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,56,0.9524583483528837,0.04754165164711632,0.9132859471737659,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,57,0.9524282926291514,0.04757170737084859,0.9132129937983607,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,58,0.9481279124829356,0.0518720875170644,0.9130535225214059,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,59,0.9536469792550663,0.04635302074493375,0.9140293783557807,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,10,0.9825303037250109,0.017469696274989066,0.9711048474015209,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,11,0.9862885972451283,0.013711402754871704,0.9752761340853936,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,12,0.9866231131635662,0.013376886836433788,0.9753716819748905,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,13,0.9854908889915078,0.01450911100849217,0.971687124236053,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,14,0.9804325673498538,0.019567432650146155,0.9711088738580078,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,15,0.9853008042198983,0.014699195780101704,0.9724389727352948,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,16,0.9857137373631468,0.014286262636853175,0.9752493640171281,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,17,0.9847596011528723,0.01524039884712769,0.9729503543877962,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,18,0.9855276139712806,0.014472386028719364,0.9721627410887639,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,19,0.9869354241665805,0.013064575833419467,0.9755760097632403,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,20,0.9859687360763394,0.014031263923660608,0.9753432546274672,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,21,0.9829787736813431,0.01702122631865688,0.9736060779605524,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,22,0.9820676008984137,0.017932399101586283,0.9708506274710461,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,23,0.9861021305184943,0.013897869481505731,0.9732953600843929,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,24,0.9832597561285993,0.016740243871400717,0.9726904002636447,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,25,0.9811053473784797,0.018894652621520347,0.9721407537181467,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,26,0.9855170835032981,0.014482916496701859,0.9719436636474319,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,27,0.9861755019100873,0.013824498089912707,0.9739679470581384,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,28,0.984263012858964,0.015736987141035996,0.9732361515357348,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,29,0.9833917582022629,0.016608241797737122,0.9728642979281215,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,30,0.9846322597012193,0.015367740298780741,0.9731361669133556,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,31,0.9855145835216945,0.01448541647830548,0.9750796890200494,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,32,0.9866944660379126,0.013305533962087446,0.9739477959874787,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,33,0.9852197088160382,0.014780291183961847,0.9724028714057246,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,34,0.9845014008675139,0.01549859913248608,0.9732315176282277,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,35,0.9859560001212297,0.014043999878770252,0.9751985792702736,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,36,0.9839904338066673,0.016009566193332714,0.9722499390604985,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,37,0.9809321862993216,0.01906781370067845,0.9716425005767764,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,38,0.9860718673425197,0.013928132657480274,0.9729486602901383,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,39,0.9867731119758675,0.013226888024132522,0.9753180139762101,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,40,0.9830077213090638,0.016992278690936224,0.9709253712390488,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,41,0.9849858104507156,0.015014189549284351,0.9738577987485486,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,42,0.9853998495408263,0.014600150459173733,0.9721405488759085,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,43,0.9842265362209319,0.015773463779068075,0.973923611310582,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,44,0.9860550879333077,0.01394491206669235,0.9729322081367837,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,45,0.9853556853296767,0.014644314670323344,0.9717288319210124,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,46,0.9860223720618311,0.013977627938168924,0.9750309907750212,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,47,0.9793928042243923,0.020607195775607656,0.9717941709235979,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,48,0.9870494533849015,0.012950546615098535,0.9754609871529741,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,49,0.9872246634372526,0.01277533656274743,0.9749085403687776,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,50,0.9851002839396665,0.014899716060333468,0.972602752055543,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,51,0.9851723462312418,0.014827653768758164,0.9717221393401247,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,52,0.9848547792958131,0.01514522070418689,0.9738995795589738,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,53,0.9850356015225683,0.014964398477431695,0.9725931601601799,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,54,0.985097609452593,0.014902390547407052,0.9741649113799135,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,55,0.9847154921866894,0.015284507813310588,0.971065980899237,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,56,0.9849495670569391,0.015050432943060854,0.9747364125064786,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,57,0.9846631481601107,0.01533685183988931,0.9744054524405793,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,58,0.9791864056412118,0.020813594358788157,0.9717748491560549,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,relax_0.002,0.08,0.0,0.002,59,0.9860261537606089,0.01397384623939113,0.9753946108894206,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,10,0.9473165523741771,0.05268344762582289,0.904898832531284,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,11,0.9504738927684083,0.049526107231591676,0.9076423733249994,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,12,0.9508082250368358,0.04919177496316418,0.9077946663471759,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,13,0.9493166341845538,0.05068336581544619,0.9040301929687755,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,14,0.9447592833899108,0.055240716610089224,0.9039149126960533,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,15,0.949681019314103,0.05031898068589702,0.9058510304931557,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,16,0.9498247881873699,0.05017521181263007,0.9076097409986839,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,17,0.9488771050988851,0.05112289490111488,0.9059651379820939,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,18,0.949616633317302,0.05038336668269805,0.9050717605397858,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,19,0.9510989028545942,0.0489010971454058,0.9081594331055127,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,20,0.9501175882645209,0.04988241173547914,0.9076571009613215,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,21,0.9473959264930804,0.052604073506919646,0.9070771399900825,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,22,0.9468582448013099,0.05314175519869013,0.9045743292114387,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,23,0.9502151949603217,0.049784805039678304,0.9062180312645773,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,24,0.9474331342511574,0.05256686574884262,0.9057547961249416,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,25,0.9453863445611576,0.054613655438842446,0.9051894022194305,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,26,0.9497562357728305,0.050243764227169474,0.9051202221259371,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,27,0.9503592472527472,0.04964075274725277,0.9065363673517878,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,28,0.9488129416877781,0.05118705831222192,0.9068399166303316,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,29,0.948044199087515,0.05195580091248497,0.9066028268864509,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,30,0.9487974940856494,0.051202505914350604,0.906244662368284,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,31,0.9496161786526818,0.050383821347318225,0.9074856242930216,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,32,0.9508835417256047,0.04911645827439526,0.9069103402463509,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,33,0.9490952805062371,0.05090471949376285,0.9047602427872822,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,combined,0.08,0.005,0.002,34,0.9485005777394023,0.05149942226059767,0.9056937135049705,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
