system,controller,eval_strength,noise_case,gamma_phi,gamma_relax,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,final_purity,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success,training_set_label,train_seeds,eval_seeds,stage_description
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,88,0.8722864956033833,0.043826112148384166,0.048631749842076744,0.2251757191959377,0.9783531395392419,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,89,0.8832639892790849,0.04074282597205947,0.04874112519677254,0.1383174560783822,0.979714823334097,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,90,0.6801672950303118,0.02912772604571079,0.030999467542587866,0.3398293455270853,0.9761588377153008,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,91,0.8422756556506108,0.04159203061103245,0.04890378498777992,0.08121471151333033,0.9845254447257327,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,92,0.8370590208689704,0.043110183203779684,0.04932992102550138,0.08565679732683383,0.9845580483796669,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,93,0.7141577487585274,0.035325099439392105,0.035325099439392105,0.3226754660657183,0.9763949433775653,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,94,0.9010268771732477,0.03140578660852633,0.03645972721136359,0.11023501955454088,0.9826891187643051,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,95,0.8746975872738427,0.04250258023508868,0.042693686176380696,0.15708615586189845,0.9802531407576633,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,96,0.8123606358029074,0.03974941823042377,0.044571353573461425,0.09291041460534903,0.9845875334207347,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,97,0.8800091073234966,0.03628488397104046,0.04355054777157685,0.06703987061998984,0.9842364836856429,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,98,0.9125713074571011,0.055975091244796604,0.055975091244796604,0.12478891734535374,0.9811096908148129,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,99,0.858216802250532,0.03963296053732979,0.041844439638159314,0.1643304844056753,0.9802686935774945,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,100,0.7966666422997086,0.040690557994059406,0.045098411925839854,0.10932484716412634,0.9840246657072166,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,101,0.8417898142188645,0.04769719609725831,0.04769719609725831,0.21452080160748604,0.9783517906403105,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,102,0.7414454836179172,0.030186716838849548,0.03862500936560387,0.1538477989381186,0.9837551465476694,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,103,0.7751015297304154,0.042015271135530385,0.042015271135530385,0.29804632537471076,0.9783015901528344,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,104,0.7071605186475447,0.029175076951913903,0.041254800948288595,0.2163653707402749,0.9806269404103323,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,105,0.7914616172303881,0.039890556948609324,0.04216038303714198,0.13884774221270424,0.9828583617823314,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,106,0.8576765105540799,0.03538371219688918,0.053845511848566896,0.123855511822751,0.9820881805215507,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,107,0.7878962532689162,0.03701056405880088,0.03701056405880088,0.26390470266426513,0.9777038449505927,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,108,0.7071107510441739,0.02799966952012145,0.02808083705287423,0.3652771026609482,0.978033082482946,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,109,0.9155042451692293,0.04090495450686793,0.04439689091934229,0.1087120905285457,0.9820289719195331,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
