task,design_label,step,score_mode,worst_weight,train_net_points,base_train_points,hard_points_requested,hard_points_used,eval_net_points,train_points_per_axis,eval_points_per_axis,train_covering_radius,eval_covering_radius,beam_width,residual_threshold,train_phi,eval_phi,train_outside_residual,eval_outside_residual,train_scheduled_margin,eval_scheduled_margin,shifted_selected_fraction
Z,hard_augmented,33,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.014219967798722921,0.014419590949380279,1,1,0.01321996779872292,0.013419590949380278,0.125
Z,hard_augmented,34,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.014628415947163242,0.014741878055938962,1,1,0.013628415947163242,0.01374187805593896,0.12121212121212122
Z,hard_augmented,35,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.015271523110644614,0.015370658113017077,1,1,0.014271523110644613,0.014370658113017076,0.11764705882352941
Z,hard_augmented,36,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.01452182419300585,0.01460862119518902,1,1,0.01352182419300585,0.013608621195189019,0.11428571428571428
Z,hard_augmented,37,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.014313040977591562,0.014313040977591562,1,1,0.013313040977591561,0.013313040977591561,0.1111111111111111
Z,hard_augmented,38,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.014747765979388427,0.01480090333441364,1,1,0.013747765979388427,0.013800903334413639,0.10810810810810811
Z,hard_augmented,39,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.014843025271048305,0.01497370634794426,1,1,0.013843025271048304,0.01397370634794426,0.10526315789473684
Z,hard_augmented,40,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.015106955897735252,0.015132885515779071,1,1,0.014106955897735252,0.01413288551577907,0.10256410256410256
Z,hard_augmented,41,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.014659151112416446,0.01466732726172637,1,1,0.013659151112416446,0.01366732726172637,0.1
Z,hard_augmented,42,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.01491541008693087,0.01493409520602429,1,1,0.013915410086930868,0.013934095206024288,0.0975609756097561
Z,hard_augmented,43,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.014716963086541579,0.014855536269024694,1,1,0.013716963086541578,0.013855536269024693,0.09523809523809523
Z,hard_augmented,44,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.014679295653041269,0.014786440633741682,1,1,0.013679295653041268,0.013786440633741681,0.09302325581395349
Z,hard_augmented,45,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.013771693872805413,0.013771693872805413,1,1,0.012771693872805412,0.012771693872805412,0.09090909090909091
Z,hard_augmented,46,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.012588720439830503,0.012588720439830503,1,1,0.011588720439830502,0.011588720439830502,0.08888888888888889
Z,hard_augmented,47,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.01241625441631844,0.012429094332360613,1,1,0.011416254416318439,0.011429094332360612,0.10869565217391304
Z,hard_augmented,48,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.012220454158237248,0.012328834126589028,1,1,0.011220454158237247,0.011328834126589027,0.10638297872340426
Z,hard_augmented,49,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.012402024885171059,0.012440700320339282,1,1,0.011402024885171058,0.011440700320339281,0.10416666666666667
Z,hard_augmented,50,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.01264469133722157,0.012688354726834605,1,1,0.011644691337221569,0.011688354726834604,0.10204081632653061
Z,hard_augmented,51,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.010919553578566887,0.010919553578566887,1,1,0.009919553578566886,0.009919553578566886,0.1
Z,hard_augmented,52,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.009525528573066211,0.009596972235890844,1,1,0.00852552857306621,0.008596972235890843,0.09803921568627451
Z,hard_augmented,53,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.009065892525820796,0.009117479716412635,1,1,0.008065892525820795,0.008117479716412634,0.09615384615384616
Z,hard_augmented,54,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.009027988206821602,0.009083349059784696,1,1,0.008027988206821601,0.008083349059784695,0.09433962264150944
Z,hard_augmented,55,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.00882495818305129,0.00892443481105476,1,1,0.00782495818305129,0.007924434811054759,0.09259259259259259
Z,hard_augmented,56,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.007940395233460906,0.007976495155193719,1,1,0.006940395233460906,0.006976495155193719,0.09090909090909091
Z,hard_augmented,57,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.00784431340361802,0.007890159773104921,1,1,0.0068443134036180195,0.006890159773104921,0.08928571428571429
Z,hard_augmented,58,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.007935657420960918,0.008051586941413058,1,1,0.006935657420960918,0.007051586941413058,0.10526315789473684
Z,hard_augmented,59,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008403275198597182,0.008431316910952447,1,1,0.007403275198597182,0.007431316910952447,0.10344827586206896
Z,hard_augmented,60,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008410575052628988,0.008511094726771251,1,1,0.007410575052628988,0.007511094726771251,0.1016949152542373
Z,hard_augmented,61,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008356726010973814,0.008362643414955295,1,1,0.007356726010973814,0.007362643414955295,0.1
Z,hard_augmented,62,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008219464304876078,0.008219464304876078,1,1,0.0072194643048760785,0.0072194643048760785,0.09836065573770492
Z,hard_augmented,63,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008679200434777323,0.008679200434777323,1,1,0.007679200434777323,0.007679200434777323,0.0967741935483871
Z,hard_augmented,64,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.009498299625482765,0.009498299625482765,1,1,0.008498299625482764,0.008498299625482764,0.1111111111111111
Z,hard_augmented,65,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.009695895916880248,0.009734854648674407,1,1,0.008695895916880247,0.008734854648674406,0.125
Z,hard_augmented,66,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.009491962742621096,0.009491962742621096,1,1,0.008491962742621095,0.008491962742621095,0.12307692307692308
Z,hard_augmented,67,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008278418330536885,0.008396638132316725,1,1,0.007278418330536885,0.007396638132316725,0.12121212121212122
Z,hard_augmented,68,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.00880946829785001,0.008860526254705459,1,1,0.007809468297850009,0.007860526254705458,0.13432835820895522
Z,hard_augmented,69,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.007973957887549288,0.007997471379967869,1,1,0.006973957887549288,0.006997471379967869,0.1323529411764706
Z,hard_augmented,70,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008228113189462927,0.008242312916184158,1,1,0.007228113189462927,0.007242312916184158,0.13043478260869565
Z,hard_augmented,71,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.007602184347768159,0.007602184347768159,1,1,0.006602184347768159,0.006602184347768159,0.12857142857142856
Z,hard_augmented,72,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.006659959754954703,0.006659959754954703,1,1,0.005659959754954703,0.005659959754954703,0.1267605633802817
Z,hard_augmented,73,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.006588894751985652,0.006588894751985652,1,1,0.005588894751985652,0.005588894751985652,0.1388888888888889
Z,hard_augmented,74,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0044729538758556675,0.0044729538758556675,1,1,0.0034729538758556675,0.0034729538758556675,0.136986301369863
Z,hard_augmented,75,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.004305999684059203,0.004305999684059203,1,1,0.003305999684059203,0.003305999684059203,0.13513513513513514
Z,hard_augmented,76,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.003773510346791409,0.003773510346791409,1,1,0.002773510346791409,0.002773510346791409,0.13333333333333333
Z,hard_augmented,77,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.00301530571642894,0.00301530571642894,1,1,0.00201530571642894,0.00201530571642894,0.13157894736842105
Z,hard_augmented,78,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0018157496854401822,0.0018286787309498287,1,1,0.0008157496854401822,0.0008286787309498287,0.12987012987012986
Z,hard_augmented,79,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0014695305822303162,0.0014798957448662886,1,1,0.00046953058223031616,0.0004798957448662886,0.1282051282051282
Z,hard_augmented,80,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0011912876875173062,0.001193884419062985,1,1,0.00019128768751730616,0.0001938844190629849,0.12658227848101267
Z,hard_augmented,81,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0010312675124056758,0.0010312675124056758,1,1,3.12675124056758e-05,3.12675124056758e-05,0.125
Z,hard_augmented,82,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.001109261020303065,0.001109261020303065,1,1,0.00010926102030306504,0.00010926102030306504,0.12345679012345678
Z,hard_augmented,83,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0012406800837087006,0.0012447677856306516,1,1,0.00024068008370870062,0.0002447677856306516,0.12195121951219512
Z,hard_augmented,84,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0014279606009801604,0.0014302642400222387,1,1,0.0004279606009801604,0.0004302642400222387,0.12048192771084337
Z,hard_augmented,85,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0016457369201809957,0.0016535199115839117,1,1,0.0006457369201809957,0.0006535199115839116,0.11904761904761904
Z,hard_augmented,86,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.001896110689838082,0.0019169496874693603,1,1,0.0008961106898380819,0.0009169496874693603,0.11764705882352941
Z,hard_augmented,87,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.002249694001837832,0.002257464809545029,1,1,0.001249694001837832,0.001257464809545029,0.12790697674418605
Z,hard_augmented,88,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0026493289783854346,0.0026750862509387074,1,1,0.0016493289783854346,0.0016750862509387074,0.12643678160919541
Z,hard_augmented,89,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.002966076689724151,0.002966076689724151,1,1,0.001966076689724151,0.001966076689724151,0.125
Z,hard_augmented,90,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.003247770299975472,0.003247770299975472,1,1,0.002247770299975472,0.002247770299975472,0.12359550561797752
Z,hard_augmented,91,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.003717521123611567,0.0037241710903084257,1,1,0.002717521123611567,0.0027241710903084257,0.12222222222222222
Z,hard_augmented,92,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.004047543204516835,0.004047543204516835,1,1,0.0030475432045168347,0.0030475432045168347,0.12087912087912088
Z,hard_augmented,93,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.004506259121390022,0.004517089527925511,1,1,0.0035062591213900216,0.0035170895279255108,0.11956521739130435
Z,hard_augmented,94,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.005055405148548742,0.005062089367611322,1,1,0.004055405148548742,0.004062089367611322,0.11827956989247312
Z,hard_augmented,95,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0058025593446136,0.0058025593446136,1,1,0.0048025593446136,0.0048025593446136,0.11702127659574468
Z,hard_augmented,96,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.006662508406136913,0.006662508406136913,1,1,0.005662508406136913,0.005662508406136913,0.11578947368421053
Z,hard_augmented,97,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.007446501030892283,0.007446501030892283,1,1,0.006446501030892283,0.006446501030892283,0.11458333333333333
Z,hard_augmented,98,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008184064209903807,0.008184064209903807,1,1,0.007184064209903807,0.007184064209903807,0.1134020618556701
Z,hard_augmented,99,max_net,0.25,545,335,256,210,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.009217000220543059,0.009217000220543059,1,1,0.008217000220543058,0.008217000220543058,0.11224489795918367
H,coarse,1,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0017167745734371076,0.0017346119879828592,1,1,0.0007167745734371076,0.0007346119879828592,0.0
H,coarse,2,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0021246344239294057,0.00213801664496871,1,1,0.0011246344239294057,0.0011380166449687099,0.0
H,coarse,3,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0025910836150842,0.0025915529558262484,1,1,0.0015910836150841998,0.0015915529558262484,0.0
H,coarse,4,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0030997888355939196,0.0031040781925131267,1,1,0.0020997888355939196,0.0021040781925131266,0.3333333333333333
H,coarse,5,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0036797424066072892,0.003686272244258104,1,1,0.0026797424066072892,0.002686272244258104,0.25
H,coarse,6,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004338774173265003,0.004352440687003911,1,1,0.003338774173265003,0.003352440687003911,0.2
H,coarse,7,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004527416174033405,0.004561527298658108,1,1,0.003527416174033405,0.003561527298658108,0.16666666666666666
H,coarse,8,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005112214584656272,0.005174647804566002,1,1,0.004112214584656272,0.004174647804566002,0.14285714285714285
H,coarse,9,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005876355817927337,0.00593979259021582,1,1,0.004876355817927337,0.00493979259021582,0.125
H,coarse,10,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006642139199479646,0.006653937684716449,1,1,0.005642139199479646,0.005653937684716449,0.1111111111111111
H,coarse,11,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0069416142059267605,0.006946342151853968,1,1,0.0059416142059267605,0.005946342151853968,0.1
H,coarse,12,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0073841145979546274,0.007387492889738612,1,1,0.006384114597954627,0.006387492889738612,0.09090909090909091
H,coarse,13,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008077526623033515,0.008098052088570507,1,1,0.007077526623033515,0.0070980520885705065,0.08333333333333333
H,coarse,14,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008792758474893692,0.008792758474893692,1,1,0.0077927584748936915,0.0077927584748936915,0.07692307692307693
H,coarse,15,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006564404446832928,0.006655326483240298,1,1,0.005564404446832928,0.005655326483240298,0.07142857142857142
H,coarse,16,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007172280741846726,0.007299971322348275,1,1,0.006172280741846726,0.006299971322348275,0.13333333333333333
H,coarse,17,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007134622669446644,0.007245988798547542,1,1,0.006134622669446644,0.006245988798547542,0.125
H,coarse,18,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006018766588493207,0.0061068658481897575,1,1,0.005018766588493207,0.0051068658481897575,0.11764705882352941
H,coarse,19,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00658076739094815,0.00658076739094815,1,1,0.00558076739094815,0.00558076739094815,0.1111111111111111
H,coarse,20,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005496298704768421,0.0055619304135161585,1,1,0.004496298704768421,0.0045619304135161584,0.10526315789473684
H,coarse,21,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005731560794568713,0.00582328729556747,1,1,0.004731560794568713,0.00482328729556747,0.1
H,coarse,22,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006037604268054331,0.006082606391998313,1,1,0.005037604268054331,0.005082606391998313,0.09523809523809523
H,coarse,23,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00637677395767744,0.006426567796375959,1,1,0.00537677395767744,0.005426567796375959,0.09090909090909091
H,coarse,24,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007121607535012897,0.007147087446371714,1,1,0.006121607535012897,0.006147087446371714,0.13043478260869565
H,coarse,25,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0079351518440951,0.00801981198030366,1,1,0.006935151844095101,0.007019811980303659,0.125
H,coarse,26,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008131838850315098,0.008258490075056635,1,1,0.0071318388503150984,0.007258490075056635,0.12
H,coarse,27,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008563973664463598,0.008591155391842853,1,1,0.007563973664463598,0.007591155391842853,0.11538461538461539
H,coarse,28,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009109360492639218,0.009109360492639218,1,1,0.008109360492639217,0.008109360492639217,0.1111111111111111
H,coarse,29,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.010003189162708925,0.010003189162708925,1,1,0.009003189162708924,0.009003189162708924,0.10714285714285714
H,coarse,30,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009962579454725895,0.009962579454725895,1,1,0.008962579454725894,0.008962579454725894,0.10344827586206896
H,coarse,31,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.01001082634706485,0.010126338486049824,1,1,0.009010826347064849,0.009126338486049823,0.1
H,coarse,32,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009866963940165951,0.009867036579094712,1,1,0.00886696394016595,0.008867036579094711,0.0967741935483871
H,coarse,33,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.010617543213919278,0.01065271836093229,1,1,0.009617543213919277,0.009652718360932289,0.09375
H,coarse,34,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.010674388120652578,0.01070490853009054,1,1,0.009674388120652577,0.009704908530090539,0.09090909090909091
H,coarse,35,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.011331582188603306,0.011334073733017203,1,1,0.010331582188603305,0.010334073733017202,0.08823529411764706
H,coarse,36,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008788237629590911,0.008866439906253687,1,1,0.0077882376295909115,0.007866439906253686,0.08571428571428572
H,coarse,37,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008160687816510137,0.008237092432983761,1,1,0.007160687816510137,0.007237092432983761,0.1111111111111111
H,coarse,38,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0066821207976437424,0.0066821207976437424,1,1,0.005682120797643742,0.005682120797643742,0.10810810810810811
H,coarse,39,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004972932338095815,0.004991096533414674,1,1,0.0039729323380958146,0.003991096533414674,0.10526315789473684
H,coarse,40,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004379037867689783,0.004381669078134198,1,1,0.0033790378676897834,0.0033816690781341982,0.10256410256410256
H,coarse,41,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0038915893834055026,0.0038993573636223466,1,1,0.0028915893834055026,0.0028993573636223466,0.1
H,coarse,42,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0034972009027417483,0.003500939895799249,1,1,0.0024972009027417483,0.0025009398957992488,0.0975609756097561
H,coarse,43,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004019621825677944,0.004019621825677944,1,1,0.0030196218256779437,0.0030196218256779437,0.09523809523809523
H,coarse,44,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004656989380177667,0.004656989380177667,1,1,0.0036569893801776674,0.0036569893801776674,0.11627906976744186
H,coarse,45,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005191251430621602,0.005231744785426429,1,1,0.004191251430621602,0.004231744785426429,0.11363636363636363
H,coarse,46,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0059900083676270865,0.0060883250553454005,1,1,0.0049900083676270865,0.0050883250553454005,0.1111111111111111
H,coarse,47,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006983675537033385,0.007049550709219421,1,1,0.005983675537033385,0.006049550709219421,0.10869565217391304
H,coarse,48,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007926746246180172,0.00804842897579272,1,1,0.006926746246180172,0.007048428975792721,0.10638297872340426
H,coarse,49,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008562800588027164,0.008562800588027164,1,1,0.007562800588027164,0.007562800588027164,0.10416666666666667
H,coarse,50,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009380412198608079,0.009428786508879572,1,1,0.008380412198608078,0.008428786508879571,0.10204081632653061
H,coarse,51,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009026157169521154,0.009047293273833024,1,1,0.008026157169521153,0.008047293273833023,0.1
H,coarse,52,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00915335985687249,0.009259046837869489,1,1,0.008153359856872489,0.008259046837869488,0.09803921568627451
H,coarse,53,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009714991074746271,0.009733883951204003,1,1,0.00871499107474627,0.008733883951204002,0.09615384615384616
H,coarse,54,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.010292605664973808,0.010336317932476802,1,1,0.009292605664973808,0.0093363179324768,0.09433962264150944
H,coarse,55,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.011416362970546823,0.011416362970546823,1,1,0.010416362970546822,0.010416362970546822,0.1111111111111111
H,coarse,56,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009912977835021097,0.009923563699008042,1,1,0.008912977835021096,0.008923563699008041,0.10909090909090909
H,coarse,57,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009800210473764115,0.00993429521973277,1,1,0.008800210473764114,0.008934295219732769,0.10714285714285714
H,coarse,58,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008661944622897488,0.008694782912044619,1,1,0.007661944622897488,0.0076947829120446185,0.10526315789473684
H,coarse,59,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00885825259699724,0.00885825259699724,1,1,0.00785825259699724,0.00785825259699724,0.10344827586206896
H,coarse,60,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009125528559864926,0.009177877621069364,1,1,0.008125528559864925,0.008177877621069363,0.1016949152542373
H,coarse,61,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007663895457147074,0.007665697121461923,1,1,0.006663895457147074,0.006665697121461923,0.1
H,coarse,62,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007497737371801039,0.007497737371801039,1,1,0.006497737371801039,0.006497737371801039,0.09836065573770492
H,coarse,63,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0073575502390226255,0.007419787277409218,1,1,0.0063575502390226255,0.006419787277409218,0.0967741935483871
