task,method,net_index,coeff_x,coeff_y,coeff_z,coeff_norm,ball_radius,points_per_axis,grid_spacing,covering_radius,final_fidelity,final_infidelity,grad_x,grad_y,grad_z,gradient_norm,pulse_energy,design_seconds,time_horizon,score_mode,worst_weight,train_net_points,base_train_points,hard_points_requested,hard_points_used,design_points_per_axis,certificate_points_per_axis
H,selected_full2145_max_net,924,-0.06,-0.02,-0.04,0.07483314773547883,0.08,25,0.006666666666666668,0.005773502691896259,0.9994649474499413,0.0005350525500587011,-0.004676510479174278,-0.005610088050152229,-0.007139695873117385,0.010213623027745693,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,925,-0.06,-0.02,-0.03333333333333,0.0714920352984225,0.08,25,0.006666666666666668,0.005773502691896259,0.9995096299625237,0.0004903700374763176,-0.004174492803021512,-0.004794552707152816,-0.006268303389751567,0.00892780786140225,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,926,-0.06,-0.02,-0.02666666666667,0.06863753427324797,0.08,25,0.006666666666666668,0.005773502691896259,0.9995485641069711,0.0004514358930288731,-0.003680754170017453,-0.004000572922803897,-0.005414589219803229,0.007672699094189861,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,927,-0.06,-0.02,-0.02,0.066332495807108,0.08,25,0.006666666666666668,0.005773502691896259,0.9995818559081642,0.0004181440918358259,-0.003195432830594702,-0.003225595283619126,-0.004575017664541381,0.00644562196684029,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,928,-0.06,-0.02,-0.01333333333333,0.06463573143221704,0.08,25,0.006666666666666668,0.005773502691896259,0.9996095880690208,0.00039041193097921756,-0.002718702229868142,-0.002467110751984164,-0.0037461248330780406,0.0052451337964107125,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,929,-0.06,-0.02,-0.00666666666667,0.06359594676113006,0.08,25,0.006666666666666668,0.005773502691896259,0.9996318203887957,0.0003681796112042779,-0.0022507696143569123,-0.0017226592754862324,-0.00292450045925724,0.0040726185400215085,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,930,-0.06,-0.02,0.0,0.06324555320336758,0.08,25,0.006666666666666668,0.005773502691896259,0.9996485900590827,0.00035140994091731326,-0.0017918746518333917,-0.0009898341846982517,-0.0021067694049131946,0.002937526818015214,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,931,-0.06,-0.02,0.00666666666667,0.06359594676113006,0.08,25,0.006666666666666668,0.005773502691896259,0.9996599118356533,0.00034008816434671907,-0.0013422880716251195,-0.0002662864016102495,-0.0012895729235365694,0.0018803308326005486,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,932,-0.06,-0.02,0.01333333333333,0.06463573143221704,0.08,25,0.006666666666666668,0.005773502691896259,0.9996657780848033,0.0003342219151967196,-0.0009023103320696391,0.0004502715199623253,-0.0004695497584182584,0.001112378241732303,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,933,-0.06,-0.02,0.02,0.066332495807108,0.08,25,0.006666666666666668,0.005773502691896259,0.9996661587033363,0.000333841296663695,-0.0004722703212201862,0.001162061501587236,0.00035668285035045377,0.0013040892781979016,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,934,-0.06,-0.02,0.02666666666667,0.06863753427324797,0.08,25,0.006666666666666668,0.005773502691896259,0.9996610009118352,0.0003389990881648153,-5.2524096261163944e-05,0.0018712361756876017,0.001192548175166619,0.002219561838738278,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,935,-0.06,-0.02,0.03333333333333,0.0714920352984225,0.08,25,0.006666666666666668,0.005773502691896259,0.9996502289213544,0.0003497710786456443,0.0003565463335754304,0.0025798752311511353,0.002041528950962185,0.003309187506610945,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,936,-0.06,-0.02,0.04,0.07483314773547883,0.08,25,0.006666666666666668,0.005773502691896259,0.9996337434741948,0.00036625652580524193,0.0007545341764489677,0.0032899818521748003,0.0029071861895493684,0.00445477653219279,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,937,-0.06,-0.02,0.04666666666667,0.07859884081701261,0.08,25,0.006666666666666668,0.005773502691896259,0.9996114212599123,0.0003885787400876861,0.0011410089762343145,0.0040034792348311865,0.003793177780687551,0.005631868707939978,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,938,-0.06,-0.01333333333333,-0.04666666666667,0.07717224601860294,0.08,25,0.006666666666666668,0.005773502691896259,0.9994435750949712,0.0005564249050288295,-0.005979107716405335,-0.0022871220833945716,-0.007201386219530981,0.009635383749056373,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,939,-0.06,-0.01333333333333,-0.04,0.07333333333333272,0.08,25,0.006666666666666668,0.005773502691896259,0.9994886818294435,0.0005113181705564962,-0.005458269531536913,-0.0014904079398749825,-0.006334051192911375,0.00849318707085677,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,940,-0.06,-0.01333333333333,-0.03333333333333,0.06992058987800788,0.08,25,0.006666666666666668,0.005773502691896259,0.9995280706009704,0.0004719293990296247,-0.004945175930218287,-0.0007176426093266075,-0.0054853904489375604,0.007420194355461777,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,941,-0.06,-0.01333333333333,-0.02666666666667,0.06699917080747327,0.08,25,0.006666666666666668,0.005773502691896259,0.9995618538858906,0.00043814611410941673,-0.004439953673572028,3.380338464203936e-05,-0.004651815566200479,0.0064306857608053035,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,942,-0.06,-0.01333333333333,-0.02,0.06463573143221704,0.08,25,0.006666666666666668,0.005773502691896259,0.999590120562851,0.00040987943714898556,-0.003942765733558007,0.0007665203022763356,-0.0038298326850680076,0.005549826429640502,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,943,-0.06,-0.01333333333333,-0.01333333333333,0.06289320754704261,0.08,25,0.006666666666666668,0.005773502691896259,0.9996129364833055,0.0003870635166944858,-0.0034538099065853645,0.0014830543603613355,-0.0030160244686626425,0.0048191966863976145,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,944,-0.06,-0.01333333333333,-0.00666666666667,0.06182412330330433,0.08,25,0.006666666666666668,0.005773502691896259,0.9996303449205048,0.00036965507949515697,-0.002973317433974332,0.0021859031346654623,-0.002207031699288625,0.00429997418585052,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,945,-0.06,-0.01333333333333,0.0,0.06146362971528519,0.08,25,0.006666666666666668,0.005773502691896259,0.9996423668947839,0.00035763310521608194,-0.002501551637130034,0.0028775111691185518,-0.0013995345838532791,0.004061591827477416,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,946,-0.06,-0.01333333333333,0.00666666666667,0.06182412330330433,0.08,25,0.006666666666666668,0.005773502691896259,0.9996490013734548,0.00035099862654519587,-0.002038806574688856,0.0035602657693779016,-0.0005902338415515185,0.0041449488037020666,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,947,-0.06,-0.01333333333333,0.01333333333333,0.06289320754704261,0.08,25,0.006666666666666668,0.005773502691896259,0.9996502253440867,0.00034977465591334855,-0.0015854057282809475,0.004236492959336174,0.00022416835300623217,0.004528977298271713,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,948,-0.06,-0.01333333333333,0.02,0.06463573143221704,0.08,25,0.006666666666666668,0.005773502691896259,0.9996459937604734,0.00035400623952663857,-0.0011417007229405363,0.004908453580020927,0.0010469874978694393,0.005147094317056771,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,949,-0.06,-0.01333333333333,0.02666666666667,0.06699917080747327,0.08,25,0.006666666666666668,0.005773502691896259,0.9996362393610385,0.0003637606389614856,-0.0007080700875639057,0.005578339511428859,0.0018815758892775647,0.0059295499644392725,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,950,-0.06,-0.01333333333333,0.03333333333333,0.06992058987800788,0.08,25,0.006666666666666668,0.005773502691896259,0.9996208723599562,0.00037912764004377486,-0.0002849180601293966,0.006248269999030498,0.0027313416703625693,0.0068251215082247045,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,951,-0.06,-0.01333333333333,0.04,0.07333333333333272,0.08,25,0.006666666666666668,0.005773502691896259,0.9995997800117419,0.00040021998825812144,0.00012732655824684858,0.006920288067948921,0.003599767727874764,0.007801597701143006,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,952,-0.06,-0.01333333333333,0.04666666666667,0.07717224601860294,0.08,25,0.006666666666666668,0.005773502691896259,0.9995728260505892,0.00042717394941083064,0.0005282114970206059,0.0075963570091754085,0.004490430360787723,0.008840113801389509,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,953,-0.06,-0.00666666666667,-0.04666666666667,0.0763034876150663,0.08,25,0.006666666666666668,0.005773502691896259,0.9994446221326894,0.0005553778673106358,-0.0067839479319271034,0.0019923003997992517,-0.0064128396941388055,0.009545455639667525,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,954,-0.06,-0.00666666666667,-0.04,0.07241853660800175,0.08,25,0.006666666666666668,0.005773502691896259,0.9994845574149788,0.0005154425850212307,-0.006252441648935292,0.0027472275302498628,-0.0055707151111652475,0.008813237346518489,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,955,-0.06,-0.00666666666667,-0.03333333333333,0.06896053621858939,0.08,25,0.006666666666666668,0.005773502691896259,0.9995189339015014,0.00048106609849862814,-0.005728251885303043,0.0034783425475820584,-0.004744599740686972,0.008211148716173906,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,956,-0.06,-0.00666666666667,-0.02666666666667,0.06599663291074612,0.08,25,0.006666666666666668,0.005773502691896259,0.9995478464204164,0.000452153579583614,-0.005211530202550885,0.004188310232475373,-0.003930941691750983,0.007755919819048161,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,957,-0.06,-0.00666666666667,-0.02,0.06359594676113006,0.08,25,0.006666666666666668,0.005773502691896259,0.9995713664623421,0.00042863353765787426,-0.004702463988171757,0.004879756548322373,-0.003126288579585801,0.00746316767959798,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,958,-0.06,-0.00666666666667,-0.01333333333333,0.061824123303304335,0.08,25,0.006666666666666668,0.005773502691896259,0.999589542783015,0.00041045721698496074,-0.004201275082314604,0.005555263821554968,-0.002327269247196423,0.007343558442151958,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,959,-0.06,-0.00666666666667,-0.00666666666667,0.060736223860962724,0.08,25,0.006666666666666668,0.005773502691896259,0.999602401882911,0.00039759811708894865,-0.0037082184129259566,0.006217366147594466,-0.0015305751458084271,0.007399269280691387,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,960,-0.06,-0.00666666666667,0.0,0.06036923425424981,0.08,25,0.006666666666666668,0.005773502691896259,0.9996099483618057,0.00039005163819427757,-0.0032235806471425377,0.006868544999258208,-0.0007329414470599316,0.007622701998654096,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,961,-0.06,-0.00666666666667,0.00666666666667,0.060736223860962724,0.08,25,0.006666666666666668,0.005773502691896259,0.9996121651467167,0.0003878348532833087,-0.0027476788661511264,0.007511225015180839,6.88720405545018e-05,0.00799831130540329,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,962,-0.06,-0.00666666666667,0.01333333333333,0.061824123303304335,0.08,25,0.006666666666666668,0.005773502691896259,0.9996090135921768,0.0003909864078232017,-0.002280859270086366,0.008147769946663636,0.0008781000787204396,0.008506440728174322,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,963,-0.06,-0.00666666666667,0.02,0.06359594676113006,0.08,25,0.006666666666666668,0.005773502691896259,0.9996004334522492,0.0003995665477507515,-0.0018234959189414868,0.008780478742303532,0.001697991257470527,0.009127163777476924,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,964,-0.06,-0.00666666666667,0.02666666666667,0.06599663291074612,0.08,25,0.006666666666666668,0.005773502691896259,0.9995863427241779,0.0004136572758220991,-0.0013759895148155454,0.009411581750829706,0.0025318272318684,0.009842833297860096,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,965,-0.06,-0.00666666666667,0.03333333333333,0.06896053621858939,0.08,25,0.006666666666666668,0.005773502691896259,0.9995666373640814,0.00043336263591864377,-0.0009387662301485467,0.010043237023771162,0.003382941864158745,0.01063918171697396,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,966,-0.06,-0.00666666666667,0.04,0.07241853660800175,0.08,25,0.006666666666666668,0.005773502691896259,0.9995411908755384,0.00045880912446161215,-0.0005122765859457146,0.010677526700851897,0.004254740197562945,0.011505425585204197,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,967,-0.06,-0.00666666666667,0.04666666666667,0.0763034876150663,0.08,25,0.006666666666666668,0.005773502691896259,0.9995098537724608,0.0004901462275391788,-9.699438330679211e-05,0.011316453462368092,0.005150717186998083,0.01243388171154822,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,968,-0.06,0.0,-0.04666666666667,0.07601169500661124,0.08,25,0.006666666666666668,0.005773502691896259,0.9994167563766919,0.0005832436233080829,-0.007599788795900675,0.006386335202316157,-0.005665486908321776,0.011429777292974935,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,969,-0.06,0.0,-0.04,0.07211102550927978,0.08,25,0.006666666666666668,0.005773502691896259,0.9994517945620391,0.0005482054379608581,-0.0070576250586397715,0.007100759605382534,-0.004848486148005177,0.011123788759643472,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,970,-0.06,0.0,-0.03333333333333,0.06863753427324505,0.08,25,0.006666666666666668,0.005773502691896259,0.9994814324265542,0.0005185675734458162,-0.00652235380820701,0.0077914423224540175,-0.0040447950253784115,0.010936546048039394,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,971,-0.06,0.0,-0.02666666666667,0.06565905201197539,0.08,25,0.006666666666666668,0.005773502691896259,0.9995057469187263,0.00049425308127371,-0.005994151127922551,0.008461082287721453,-0.0032508977427405245,0.010866834744198714,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,972,-0.06,0.0,-0.02,0.06324555320336758,0.08,25,0.006666666666666668,0.005773502691896259,0.9995247919067298,0.0004752080932701741,-0.0054732285402622205,0.009112340099212551,-0.00246338294796003,0.010911426500964857,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,973,-0.06,0.0,-0.01333333333333,0.06146362971528519,0.08,25,0.006666666666666668,0.005773502691896259,0.9995385988132098,0.00046140118679016684,-0.004959831647507046,0.00974783319766781,-0.0016789252204986171,0.011065214499375664,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,974,-0.06,0.0,-0.00666666666667,0.06036923425424981,0.08,25,0.006666666666666668,0.005773502691896259,0.9995471771255473,0.0004528228744526963,-0.004454238782423431,0.010370131267444516,-0.0008942662397982692,0.01132164200734674,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,975,-0.06,0.0,0.0,0.06,0.08,25,0.006666666666666668,0.005773502691896259,0.9995505147797172,0.0004494852202827637,-0.0039567596767123014,0.010981751836184994,-0.00010619570828526714,0.011673307074658284,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,976,-0.06,0.0,0.00666666666667,0.06036923425424981,0.08,25,0.006666666666666668,0.005773502691896259,0.9995485784163467,0.00045142158365329976,-0.003467734154376678,0.01158515605070301,0.000688467899286338,0.012112597117584605,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,977,-0.06,0.0,0.01333333333333,0.06146362971528519,0.08,25,0.006666666666666668,0.005773502691896259,0.9995413135080611,0.00045868649193891997,-0.0029875308565217307,0.012182744607402152,0.0014928966887750306,0.012632234454411109,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,978,-0.06,0.0,0.02,0.06324555320336758,0.08,25,0.006666666666666668,0.005773502691896259,0.999528644357663,0.00047135564233702354,-0.00251654600349141,0.01277685381647961,0.0023102727305498727,0.013225670392267477,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,979,-0.06,0.0,0.02666666666667,0.06565905201197539,0.08,25,0.006666666666666668,0.005773502691896259,0.9995104739671835,0.0004895260328164897,-0.002055202199598677,0.013369751780231559,0.003143807402861881,0.013887319530151574,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,980,-0.06,0.0,0.03333333333333,0.06863753427324505,0.08,25,0.006666666666666668,0.005773502691896259,0.9994866837783056,0.000513316221694371,-0.0016039472850290504,0.013963634666992075,0.0039967606228639985,0.014612660109742208,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,981,-0.06,0.0,0.04,0.07211102550927978,0.08,25,0.006666666666666668,0.005773502691896259,0.9994571332851687,0.0005428667148312805,-0.001163253238843448,0.014560623063493261,0.00487245989279847,0.015398239103928128,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,982,-0.06,0.0,0.04666666666667,0.07601169500661124,0.08,25,0.006666666666666668,0.005773502691896259,0.999421659521003,0.0005783404789969637,-0.0007336151363237786,0.01516275838979092,0.005774319088037286,0.01624161919532317,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,983,-0.06,0.00666666666667,-0.04666666666667,0.0763034876150663,0.08,25,0.006666666666666668,0.005773502691896259,0.999359221650616,0.0006407783493840302,-0.008425201227436174,0.010892566652543734,-0.0049579596947731674,0.014636030484318316,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,984,-0.06,0.00666666666667,-0.04,0.07241853660800175,0.08,25,0.006666666666666668,0.005773502691896259,0.9993896281969095,0.000610371803090537,-0.007872426035529012,0.011567873076176322,-0.004166063464664693,0.01459955012947365,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,985,-0.06,0.00666666666667,-0.03333333333333,0.06896053621858939,0.08,25,0.006666666666666668,0.005773502691896259,0.9994147926578243,0.0005852073421757087,-0.007326122601110457,0.012219438682907244,-0.0033847439510057142,0.014643880828035345,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,986,-0.06,0.00666666666667,-0.02666666666667,0.06599663291074612,0.08,25,0.006666666666666668,0.005773502691896259,0.9994347738781233,0.0005652261218767052,-0.006786491276954215,0.012849995482871246,-0.002610520925201948,0.014764608605137635,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,987,-0.06,0.00666666666667,-0.02,0.06359594676113006,0.08,25,0.006666666666666668,0.005773502691896259,0.9994496078759958,0.0005503921240042065,-0.006253767466785465,0.013462237713249281,-0.0018400235481133287,0.014957511104266883,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,988,-0.06,0.00666666666667,-0.01333333333333,0.061824123303304335,0.08,25,0.006666666666666668,0.005773502691896259,0.9994593085100201,0.0005406914899799276,-0.005728220280713681,0.014058817006309676,-0.0010699716237735635,0.015218662309052078,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,989,-0.06,0.00666666666667,-0.00666666666667,0.060736223860962724,0.08,25,0.006666666666666668,0.005773502691896259,0.9994638680201228,0.0005361319798772302,-0.005210151202241692,0.014642337776447273,-0.00029715655907133764,0.015544517783784562,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,990,-0.06,0.00666666666667,0.0,0.06036923425424981,0.08,25,0.006666666666666668,0.005773502691896259,0.9994632574408279,0.000536742559172132,-0.004699892774528647,0.015215352802888743,0.00048157789898939374,0.015931976345740534,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,991,-0.06,0.00666666666667,0.00666666666667,0.060736223860962724,0.08,25,0.006666666666666668,0.005773502691896259,0.99945742688554,0.0005425731144600432,-0.004197807312997182,0.015780358985430815,0.0012693550775055296,0.016378418063381722,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,992,-0.06,0.00666666666667,0.01333333333333,0.061824123303304335,0.08,25,0.006666666666666668,0.005773502691896259,0.9994463057010958,0.0005536942989041727,-0.0037042856507339683,0.016339793251439888,0.002069284872887961,0.01688172134491021,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,993,-0.06,0.00666666666667,0.02,0.06359594676113006,0.08,25,0.006666666666666668,0.005773502691896259,0.9994298024922633,0.0005701975077366805,-0.0032197459225142833,0.016896028593271856,0.0028844832567603007,0.017440263463856787,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,994,-0.06,0.00666666666667,0.02666666666667,0.06599663291074612,0.08,25,0.006666666666666668,0.005773502691896259,0.9994078050163698,0.0005921949836301676,-0.002744632392644969,0.01745137021634377,0.003718091722190009,0.018052909334876313,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,995,-0.06,0.00666666666667,0.03333333333333,0.06896053621858939,0.08,25,0.006666666666666668,0.005773502691896259,0.9993801799486799,0.000619820051320108,-0.0022794143311302695,0.01800805177928566,0.004573296599651389,0.018718993038269405,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,996,-0.06,0.00666666666667,0.04,0.07241853660800175,0.08,25,0.006666666666666668,0.005773502691896259,0.9993467725196339,0.0006532274803661142,-0.0018245849420062688,0.018568231708861876,0.005453348171570241,0.019438295843127507,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,997,-0.06,0.00666666666667,0.04666666666667,0.0763034876150663,0.08,25,0.006666666666666668,0.005773502691896259,0.9993074060255207,0.0006925939744792942,-0.0013806603470220002,0.01913398957370671,0.006361579513551402,0.020211023573975487,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,998,-0.06,0.01333333333333,-0.04666666666667,0.07717224601860294,0.08,25,0.006666666666666668,0.005773502691896259,0.9992712787804136,0.0007287212195864479,-0.009258764996376873,0.015508306857339005,-0.004288788245211422,0.01856410556562813,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,999,-0.06,0.01333333333333,-0.04,0.07333333333333272,0.08,25,0.006666666666666668,0.005773502691896259,0.9992973095816843,0.0007026904183157212,-0.008695459463285371,0.016145979569584273,-0.003522047901733466,0.018673738055386153,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,1000,-0.06,0.01333333333333,-0.03333333333333,0.06992058987800788,0.08,25,0.006666666666666668,0.005773502691896259,0.9993182567682171,0.0006817432317829386,-0.008138207512797285,0.01675983949326143,-0.0027631190937294214,0.018835006463693283,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,1001,-0.06,0.01333333333333,-0.02666666666667,0.06699917080747327,0.08,25,0.006666666666666668,0.005773502691896259,0.9993341608639381,0.0006658391360618854,-0.007587233542284605,0.017352650706846717,-0.002008556550414098,0.019045075447348795,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,1002,-0.06,0.01333333333333,-0.02,0.06463573143221704,0.08,25,0.006666666666666668,0.005773502691896259,0.9993450398159146,0.0006549601840853958,-0.007042796611037128,0.01792714016146782,-0.001255029348658232,0.019301772901454985,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,1003,-0.06,0.01333333333333,-0.01333333333333,0.06289320754704261,0.08,25,0.006666666666666668,0.005773502691896259,0.9993508896935908,0.0006491103064092396,-0.006505189111219917,0.0184859928284207,-0.0004993019370917173,0.019603538421661005,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,1004,-0.06,0.01333333333333,-0.00666666666667,0.06182412330330433,0.08,25,0.006666666666666668,0.005773502691896259,0.9993516852605745,0.000648314739425504,-0.00597473545192001,0.019031847063266633,0.0002617851101570645,0.019949365849668017,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,1005,-0.06,0.01333333333333,0.0,0.06146362971528519,0.08,25,0.006666666666666668,0.005773502691896259,0.9993473804174138,0.0006526195825862224,-0.005451790763916581,0.019567290163094497,0.001031334539108586,0.020338744253070768,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,1006,-0.06,0.01333333333333,0.00666666666667,0.06182412330330433,0.08,25,0.006666666666666668,0.005773502691896259,0.9993379085142643,0.0006620914857357052,-0.004936739632182385,0.020094854094264675,0.001812411990796875,0.020771600720457976,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
H,selected_full2145_max_net,1007,-0.06,0.01333333333333,0.01333333333333,0.06289320754704261,0.08,25,0.006666666666666668,0.005773502691896259,0.9993231825328228,0.000676817467177182,-0.004429994862513137,0.02061701136877897,0.002608065635762158,0.02124824742473359,5.0475,169.8960319578182,8.0,max_net,0.25,2145,335,0,0,13,25
