task,baseline,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,basis_count,segments,refreshes,frequency_seed_path,training_objective,optimizer_success_all,optimization_seconds
H,dcrab,0.08,46,0.9997511196491775,0.00024888035082248905,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,47,0.9998177625118226,0.0001822374881773614,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,48,0.9997502918219555,0.0002497081780444832,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,49,0.9999107945794465,8.920542055346203e-05,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,50,0.9999938196241944,6.180375805575622e-06,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,51,0.9999168211961287,8.317880387131993e-05,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,52,0.9983741843558163,0.0016258156441837368,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,53,0.9997739051194856,0.00022609488051439364,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,54,0.9999508309339459,4.916906605412219e-05,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,55,0.9999477700258969,5.2229974103146226e-05,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,56,0.9997164727389594,0.0002835272610406392,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,57,0.9997755151487103,0.00022448485128967466,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,58,0.999884553658689,0.00011544634131099851,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
H,dcrab,0.08,59,0.9991150606403655,0.0008849393596345179,5.140156985906014,3,40,3,"31,43,59",0.0010323398135331364,False,48.13288228586316
