system,controller,eval_strength,noise_case,gamma_phi,gamma_relax,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,final_purity,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success,smooth_label,reference_stages,leakage_cap,cap_weight,mean_leakage_weight,worst_weight,trust_radius,slew_weight,pulse_slew_rms,pulse_slew_max,pulse_abs_max
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,41,0.9653343871614948,0.0005913784804649769,0.0800920342978001,0.04255430615743785,0.9999967143218674,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,42,0.9816743598745781,4.496538802467587e-05,0.08108564871704149,0.023336503331914518,0.9999969833935431,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,43,0.9666644429955925,0.0003887749163329346,0.06754262548471346,0.03427588186374392,0.9999972615927356,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,44,0.9691589122470073,0.000540689509244463,0.06584028728205427,0.039325429204260166,0.9999975582268993,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,45,0.9982724578425567,0.0002552362885394066,0.09050870954933798,0.008478761334162574,0.999997186466767,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,46,0.9885523692682788,0.0005634114880670449,0.07050320848408564,0.02300981758197986,0.9999966960311119,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,47,0.9869955567663791,0.0014849472790813278,0.07320777997440775,0.013461702962802411,0.9999970416702723,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,48,0.9023967573037079,0.00029524961517490844,0.08384032707024669,0.10302492153335056,0.9999959276903538,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,49,0.989977678324353,0.00100939842544423,0.08345704922532593,0.005010381355964513,0.9999970546959156,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,50,0.977328505652453,0.0009138616772847996,0.08551088701506382,0.017530282887692938,0.9999975701817816,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,51,0.9670652699144353,0.00017047736297526317,0.08547219230104697,0.022753595964017586,0.9999968503977051,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,52,0.9756079512713636,0.00016367384833282372,0.07449235102472507,0.033366216844162314,0.9999967047149939,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,53,0.9341443405169104,0.0012550270189276569,0.07468392288844372,0.07014417123397866,0.9999968357935041,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,54,0.9558635844088884,0.0017935569285603137,0.08392034915507529,0.049438104787027426,0.9999969262134388,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,55,0.9587499421912318,0.0005690103802836743,0.08860557854731677,0.050219022925079654,0.9999973279517426,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,56,0.9573974760630607,0.0030023624389888814,0.07374116436838019,0.0509023310350045,0.9999966556769362,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,57,0.8905960803816433,0.0016288796699046593,0.09761630270330279,0.06701664563481641,0.9999972620324129,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,58,0.9934444378478163,0.0009140082753729128,0.06645571445999288,0.010136845363131143,0.9999972816812368,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,59,0.9642157102223262,0.0009248283315470562,0.09672955297889185,0.04953810466774122,0.9999961313123301,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,deph_0.001,0.001,0.0,10,0.8894451632251885,0.001381227525580897,0.08102111147086011,0.08765741024324913,0.9867941101928144,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
