system,disorder_strength,seed,tail_infidelity_mean,tail_stability_range,final_fidelity,pulse_energy,task,config,horizon_steps,beam_width,segments,n_train_strengths,n_train_seeds
horizon_lyapunov_H,0.08,53,0.04593932160833099,0.02412854663734587,0.9369955536990481,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,54,0.03732732707887328,0.03428524090238105,0.9430196714453019,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,55,0.003169130874390625,0.004101679525930324,0.9986774918702023,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,56,0.05643713373266455,0.03745827450133421,0.9243178342364737,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,57,0.08227437883969826,0.02315529685379747,0.9062051462745336,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,58,0.14322071819807083,0.008407247110635785,0.8546666689383347,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,59,0.03731277364938089,0.027545553160026492,0.9518998425822596,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,10,0.0025076251192989807,0.0069472286905920555,0.9940688388165695,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,11,0.00395740866897808,0.009736287147278033,0.9896382485138258,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,12,0.003869231321408764,0.008778145769920198,0.9905743405014197,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,13,0.0025067126782880164,0.004629048535958802,0.998600938379809,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,14,0.00336800390640151,0.009280843580090403,0.990144080813927,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,15,0.0017985407439166418,0.003378705160754003,0.9970701441068176,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,16,0.004593720908010304,0.01088942446789054,0.9885714134552395,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,17,0.0010924298243710137,0.002216960384306299,0.9972286407691544,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,18,0.001838916358301341,0.0028537601776652544,0.9989659909493288,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,19,0.0042249983854314496,0.006997334666763999,0.9924035272439933,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,20,0.004465389900753693,0.010960494905066676,0.9884808566479966,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,21,0.0026151593330379984,0.002620921033267276,0.9982989594898071,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,22,0.0025779092885475454,0.007184431768850308,0.9934205170736423,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,23,0.0008899404286261126,0.0019368335778735535,0.9975787803198277,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,24,0.0015656767259954753,0.003406804286196885,0.9959239518022052,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,25,0.002489875142762708,0.006567678211297556,0.9928923268278128,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,26,0.0016055769461645834,0.00238322529044932,0.9987104227296364,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,27,0.0019284594630403693,0.005661784221239752,0.9938402298162667,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,28,0.0033529765222010967,0.007551407798733756,0.995309112340065,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,29,0.003488110411368243,0.007956733141464278,0.9952715077960053,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,30,0.0011395974541971905,0.0017628647588814328,0.9976135509292298,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,31,0.004447120990109872,0.010462289407625058,0.9889648216140465,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,32,0.0010845181046643987,0.001643054533509547,0.9977245221608644,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,33,0.002520203841060146,0.004502053933792327,0.9976386620904948,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,34,0.0028540868374568834,0.0044328563043339875,0.9947360986056197,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,35,0.004391623725838319,0.00933233287376145,0.9901097190668466,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,36,0.0025711290339110538,0.006501752820098128,0.9954264025858813,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,37,0.0029056242981489533,0.008143780102963905,0.991365364064012,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,38,0.0012682705500788951,0.0028399547239661427,0.9966878161983453,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,39,0.003593406069105769,0.007923621880585707,0.9913851425700397,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,40,0.002238060239900057,0.0060654159453478185,0.9945840849112425,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,41,0.003523425280491311,0.007594783114544756,0.9949958543000605,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,42,0.002386602192705531,0.004266088590510031,0.9988022833585792,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,43,0.0022998526066773106,0.003188709828052194,0.9991229621260478,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,44,0.0013346091011939842,0.00292066205331476,0.9965975809498839,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,45,0.001556204393472033,0.0023004271910057605,0.9983483883570201,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,46,0.0040243982286005415,0.005738306785244451,0.9972681745945737,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,47,0.003560944813427846,0.008021248438914053,0.9925697325680239,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,48,0.003854733118820812,0.005226927241304469,0.9949778480653387,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,49,0.0022714658086138892,0.002932965624956707,0.9960871114572479,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,50,0.002539950032874195,0.0043998945755380214,0.9967675916648258,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,51,0.0015821696087955097,0.002737355580206713,0.9977919646465324,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,52,0.003697814836778245,0.007927483054055329,0.995145186822155,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,53,0.0024480255825988177,0.0035995778342271523,0.9975646217130582,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,54,0.0033099491622803345,0.00685474143600473,0.992304811893059,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,55,0.002512176432797341,0.0032887383628382727,0.9973936811804609,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,56,0.004230406284832241,0.010298359189904405,0.989066999079425,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,57,0.0037618398021454845,0.010470672934824288,0.9890077242529978,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,58,0.00354959514224063,0.008055425354387524,0.9922688684665708,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,59,0.004605540006579058,0.01069762611470726,0.9887632306947887,1.995,H,q2_b2,2,2,100,2,8
horizon_lyapunov_H,0.08,10,0.0019263211475502135,0.004408677028797325,0.9977458302955403,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,11,0.0029551739128952687,0.004912223480287081,0.9990232737108429,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,12,0.0027885330290420814,0.004525257105529423,0.9987010220632762,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,13,0.0023620471759125644,0.006939567588870377,0.9925404801355256,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,14,0.0029044910748557548,0.0056717522152727184,0.9982699571779099,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,15,0.002258292534474822,0.006475126595593905,0.9931095561521875,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,16,0.0035732603162269296,0.005443394013720515,0.9979657016130568,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,17,0.0019196827536536916,0.004136343225516703,0.9974498760238372,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,18,0.0035856811674057206,0.0102475857982528,0.9894290901468995,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,19,0.0025332875682274178,0.003970084023862563,0.9978171015109143,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,20,0.0033165397509357783,0.005327199597391363,0.9987984629375759,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,21,0.004301649793532768,0.0074880174638033425,0.9942674400197518,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,22,0.0021470785993155054,0.004711989464724287,0.9977108279630227,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,23,0.0012316961456337449,0.0022908937733023826,0.9982190666642419,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,24,0.0027425621157729347,0.005369577880961707,0.9971404622736939,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,25,0.0034963782277241846,0.006726441010873829,0.99767779897098,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,26,0.002986281925017476,0.009392087280867156,0.9902351637923488,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,27,0.0018222673188093906,0.0038232684100026892,0.9996166287973167,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,28,0.0011748331989847726,0.0015488317232459359,0.998739803375563,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,29,0.0014261385980339134,0.0027029848807091916,0.9992344497522117,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,30,0.002353584657465464,0.0051404980242760745,0.9967385123016125,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,31,0.0037376177816484365,0.006001191998313504,0.9973092351461905,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,32,0.0016920952739429575,0.002569348688719386,0.9973495531185465,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,33,0.0033407002239029763,0.006108188576419704,0.9928486198957192,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,34,0.004645068706550502,0.00752444335493363,0.9924086536180963,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,35,0.00308913178329464,0.005174939098209208,0.9977002470814701,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,36,0.0013218612044392283,0.0025222041928065764,0.9976372568270052,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,37,0.0030158152536049424,0.006244557929629302,0.9982636959449369,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,38,0.000908010321754857,0.0013958043948345544,0.9990806320173571,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,39,0.00266772578031745,0.004200463986346548,0.9985266316776696,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,40,0.001975578164210689,0.0039002890266214285,0.9964114713270806,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,41,0.0012372317589379733,0.0011494543737565754,0.9984067198108402,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,42,0.0035366598462344503,0.008607197259217325,0.9907635358486379,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,43,0.00396829513560029,0.007659618918371636,0.993757834442366,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,44,0.0009430682402241441,0.001441723287202601,0.9990697035893332,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,45,0.0026152595978917092,0.008393399255787082,0.9910563749275152,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,46,0.002766639095299802,0.004389331165259636,0.995498999401114,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,47,0.003817107979665026,0.006153423459325569,0.9990173865725974,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,48,0.0025914919380375695,0.0034799105087608417,0.9964536190801673,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,49,0.002389712334916826,0.002913234294372513,0.9966096652287,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,50,0.0032662174488643026,0.004655647699493226,0.9940560345855598,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,51,0.0023266777120574864,0.007409141747251824,0.9921048718465625,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,52,0.0012348143693558496,0.0007682063872911371,0.9986549052809062,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,53,0.004151607675434803,0.008366832391406565,0.9909173411296284,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,54,0.004048686592178999,0.007188605165545203,0.9941827992327772,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,55,0.0021446993564745494,0.007155150597652482,0.9925571261868412,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,56,0.004317618747151346,0.006718471456761743,0.99628200272598,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,57,0.0038312393042740445,0.0050546247253734355,0.9983892420298484,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,58,0.003977017281500699,0.006411586235994804,0.9988874064887294,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,59,0.003297459744433993,0.005198138323581403,0.9984407474174765,2.7825,H,q4_b4,4,4,100,2,8
horizon_lyapunov_H,0.08,10,0.0673714671159673,0.026783784635873054,0.9477159941045474,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,11,0.04194469373748934,0.019789318118417998,0.952053184986821,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,12,0.031647668050302676,0.016522966124439042,0.9636501787047401,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,13,0.00820812337537123,0.008519803994345376,0.9883572629459808,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,14,0.08276390453573089,0.03272319386755318,0.9119635145775303,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,15,0.0016306252692882021,0.001785669463062467,0.997463626277227,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,16,0.04170556023942808,0.031463994946100415,0.9448163197650545,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,17,0.01815658344181395,0.019947047067331636,0.9715017132670885,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,18,0.01328394538934883,0.01796228402230926,0.9741574980053087,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,19,0.010771676286317635,0.008840237273459062,0.9857046411176208,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,20,0.045411096772304815,0.026627491796919367,0.944855999052956,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,21,0.08236739410331623,0.024809390695621936,0.9003846771555017,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,22,0.07621035507556419,0.024689004191543962,0.9382460862912516,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,23,0.004056673362064585,0.0035793745237291397,0.9935971041169835,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,24,0.04456739565487718,0.03212026350276542,0.9397493992927847,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,25,0.08152581196703651,0.038980214252830714,0.9020739405141897,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,26,0.0027343899607343795,0.008031034997753816,0.9913683679414422,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,27,0.04269452879851807,0.004960850314510212,0.9582594490436817,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,28,0.02869141358317384,0.02478615191309741,0.9813872854181113,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,29,0.053984459160947657,0.029659294670142167,0.9573766952250767,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,30,0.025555891906699685,0.023897265903702114,0.9614307635838143,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,31,0.04182732596500801,0.033443792852064225,0.94271681531708,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,32,0.005348261982940192,0.0032595263282206854,0.9922365985828016,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,33,0.043638621789730596,0.01636236470171526,0.9457766852717444,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,34,0.0654744877141711,0.030470797979901265,0.9140511879780056,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,35,0.02432414626288304,0.025395613777103088,0.964402787479341,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,36,0.03128998166862208,0.025689606723327985,0.9812994189458819,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,37,0.07511082719008245,0.03719244361253937,0.9134604036260917,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,38,0.011999805123821134,0.008114722932893947,0.9902667947833097,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,39,0.028165933579937654,0.013532175624398346,0.9683401535826026,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,40,0.05290330420961373,0.024207475924993727,0.9615116860012045,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,41,0.012644679040369986,0.01688869262324344,0.9936575782865369,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,42,0.029423606609316078,0.017731617981759595,0.9585863933429914,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,43,0.058253205403936636,0.024172671823919134,0.9248880267584093,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,44,0.014336633596247494,0.009052983881704169,0.9880703508389675,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,45,0.0012563706365535414,0.00149489032470973,0.9980111642520701,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,46,0.022143615522076422,0.012835663638764205,0.9746253767468505,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,47,0.14145525363098654,0.009273874573298757,0.8581916937804079,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,48,0.006235384731901005,0.003524334638067561,0.9911855530865905,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,49,0.00853443268228756,0.0036710526359173823,0.9895139398955733,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,50,0.05246211591694684,0.01530693903821434,0.9377482531804184,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,51,0.003053537503825664,0.005309870966755836,0.9995367565270941,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,52,0.017806301665152655,0.01995394423248087,0.98917779231661,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,53,0.04593932160833099,0.02412854663734587,0.9369955536990481,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,54,0.03732732707887328,0.03428524090238105,0.9430196714453019,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,55,0.003169130874390625,0.004101679525930324,0.9986774918702023,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,56,0.05643713373266455,0.03745827450133421,0.9243178342364737,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,57,0.08227437883969826,0.02315529685379747,0.9062051462745336,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,58,0.14322071819807083,0.008407247110635785,0.8546666689383347,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,59,0.03731277364938089,0.027545553160026492,0.9518998425822596,1.17,H,q6_b1,6,1,100,2,8
horizon_lyapunov_H,0.08,10,0.007123132183932594,0.010161400900733142,0.9964238714425293,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,11,0.003942113218491895,0.011024349716778792,0.9966753112671259,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,12,0.003788988315075126,0.010330353610675691,0.9961992990742344,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,13,0.0011873806381336224,0.0023018625568339557,0.9973732550806523,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,14,0.006437160381266299,0.013040891798621779,0.9979019820259311,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,15,0.00279056149294218,0.004778398070177103,0.9966605036421616,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,16,0.00443050028027403,0.014196349499989047,0.9979678413095148,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,17,0.0017600087693455033,0.0040794477015100306,0.9992907914644863,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,18,0.0012108026651202924,0.0028600080463863087,0.9967960378969825,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,19,0.004132344655039194,0.011297626352486101,0.9958809345018252,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,20,0.0043682959503821605,0.013096384071405898,0.9972520929937243,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,21,0.005326668697502048,0.011134429202560803,0.9982708301652583,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,22,0.007372176390216473,0.010633410429157442,0.9962439619246066,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,23,0.0008673524612107189,0.0018766056096929384,0.9987962722940672,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,24,0.0032381155793049948,0.008011486875576512,0.9995510017464424,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,25,0.005588806480361213,0.013528027385379726,0.999586378910932,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,26,0.0016046490487358173,0.003447141739277293,0.9960938448522149,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,27,0.0021677636880700663,0.004943049841486968,0.9983296842727958,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,28,0.006156938016126141,0.011653908957437342,0.997878056505007,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,29,0.007177727836545192,0.013929247265084044,0.9980627560047247,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,30,0.0020482034264308773,0.004623231308847342,0.9990524386671897,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,31,0.004302277694324484,0.014194885045932137,0.998346414908061,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,32,0.0009959902173730503,0.0022995904580171977,0.997497572143665,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,33,0.001669588054240852,0.0041136880472480986,0.9987524733100532,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,34,0.0027365354015318,0.008794560072399649,0.9991309475295646,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,35,0.00429679945634831,0.013668388260006492,0.9979271864414934,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,36,0.005852578926256627,0.008818989753826556,0.9971197989921862,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,37,0.0056403567347937155,0.012903601191646796,0.999016748711192,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,38,0.0010446646238365242,0.002313227068278745,0.9994306841220165,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,39,0.0035206020547625355,0.009325661516140782,0.9959828974402575,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,40,0.0061729261733641004,0.00789066757891288,0.9957228026475639,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,41,0.005422728527810318,0.011263144981469186,0.997875706786638,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,42,0.0012482308992756259,0.0024624889350590706,0.9978091879720449,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,43,0.0039891711166500235,0.007924826325702461,0.9977086527478223,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,44,0.0011020680557812007,0.002361531187637156,0.999469216512045,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,45,0.0020965852583786095,0.0034635777827544123,0.9956881465615776,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,46,0.00467387244566906,0.009672623777229994,0.9962077406055725,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,47,0.00984343257877095,0.021076758055751266,0.9989337738277,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,48,0.0038248446874360677,0.009288084713955702,0.9953818849188629,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,49,0.0020971669914279074,0.0041124509438909,0.9956040596764484,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,50,0.0019715222509693146,0.005276052104395967,0.9991858857880007,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,51,0.0026626179649827148,0.0030470758860954295,0.9956938363490807,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,52,0.005747569057856851,0.01190530735025308,0.9978981974250175,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,53,0.0017475518198037468,0.0049289626460775615,0.998403073789211,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,54,0.003267640962861632,0.011257799107317279,0.9988039822771663,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,55,0.0020263965370513944,0.0037471126679686773,0.9956249105640871,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,56,0.0041858300240177285,0.014198104152750801,0.9988910683780605,2.3825,H,q6_b3,6,3,100,2,8
