task,step,score_mode,train_net_points,eval_net_points,train_points_per_axis,eval_points_per_axis,train_covering_radius,eval_covering_radius,beam_width,residual_threshold,train_phi,eval_phi,train_outside_residual,eval_outside_residual,train_scheduled_margin,eval_scheduled_margin,shifted_selected_fraction
H,53,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0036050045589430812,0.0036050045589430812,1,1,0.0026050045589430812,0.0026050045589430812,0.23076923076923078
H,54,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.003816270144861078,0.003816270144861078,1,1,0.002816270144861078,0.002816270144861078,0.22641509433962265
H,55,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004029200837165625,0.004029200837165625,1,1,0.003029200837165625,0.003029200837165625,0.2222222222222222
H,56,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.003693715140390408,0.003693715140390408,1,1,0.002693715140390408,0.002693715140390408,0.21818181818181817
H,57,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0037428611322524175,0.0037428611322524175,1,1,0.0027428611322524174,0.0027428611322524174,0.21428571428571427
H,58,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004129386387441425,0.004129386387441425,1,1,0.003129386387441425,0.003129386387441425,0.21052631578947367
H,59,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0043074000981030425,0.0043074000981030425,1,1,0.0033074000981030425,0.0033074000981030425,0.20689655172413793
H,60,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004638709828971521,0.004638709828971521,1,1,0.003638709828971521,0.003638709828971521,0.2033898305084746
H,61,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0050660409459379885,0.0050660409459379885,1,1,0.0040660409459379885,0.0040660409459379885,0.2
H,62,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004769923527362607,0.004769923527362607,1,1,0.0037699235273626073,0.0037699235273626073,0.19672131147540983
H,63,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.005337000389525226,0.005337000389525226,1,1,0.004337000389525226,0.004337000389525226,0.1935483870967742
H,64,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004574124156039083,0.004574124156039083,1,1,0.0035741241560390833,0.0035741241560390833,0.19047619047619047
H,65,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0042455352659463985,0.0042455352659463985,1,1,0.0032455352659463985,0.0032455352659463985,0.1875
H,66,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004032481014035749,0.004032481014035749,1,1,0.003032481014035749,0.003032481014035749,0.2
H,67,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0038044967205608238,0.0038044967205608238,1,1,0.0028044967205608238,0.0028044967205608238,0.19696969696969696
H,68,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.003938037341286282,0.003938037341286282,1,1,0.0029380373412862823,0.0029380373412862823,0.19402985074626866
H,69,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004144907384736607,0.004144907384736607,1,1,0.003144907384736607,0.003144907384736607,0.19117647058823528
H,70,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004154911122232097,0.004154911122232097,1,1,0.0031549111222320967,0.0031549111222320967,0.18840579710144928
H,71,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0040204139645731996,0.0040204139645731996,1,1,0.0030204139645731995,0.0030204139645731995,0.18571428571428572
H,72,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004228152746314384,0.004228152746314384,1,1,0.003228152746314384,0.003228152746314384,0.18309859154929578
H,73,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004564368061087065,0.004564368061087065,1,1,0.003564368061087065,0.003564368061087065,0.19444444444444445
H,74,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004037669103710839,0.004037669103710839,1,1,0.003037669103710839,0.003037669103710839,0.1917808219178082
H,75,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.00409327984898733,0.00409327984898733,1,1,0.00309327984898733,0.00309327984898733,0.1891891891891892
H,76,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.00428588112052819,0.00428588112052819,1,1,0.00328588112052819,0.00328588112052819,0.18666666666666668
H,77,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004930624391017102,0.004930624391017102,1,1,0.003930624391017102,0.003930624391017102,0.18421052631578946
H,78,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004600862127777772,0.004600862127777772,1,1,0.0036008621277777717,0.0036008621277777717,0.18181818181818182
H,79,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.003935236969152989,0.003935236969152989,1,1,0.0029352369691529887,0.0029352369691529887,0.1794871794871795
H,80,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.004336718868902079,0.004336718868902079,1,1,0.0033367188689020786,0.0033367188689020786,0.17721518987341772
H,81,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.003758598418149517,0.003758598418149517,1,1,0.002758598418149517,0.002758598418149517,0.175
H,82,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.003881551021807428,0.003881551021807428,1,1,0.002881551021807428,0.002881551021807428,0.18518518518518517
H,83,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.003999538702948113,0.003999538702948113,1,1,0.0029995387029481133,0.0029995387029481133,0.18292682926829268
H,84,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0035018948152633067,0.0035018948152633067,1,1,0.0025018948152633067,0.0025018948152633067,0.18072289156626506
H,85,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0024715781279667226,0.0024715781279667226,1,1,0.0014715781279667226,0.0014715781279667226,0.17857142857142858
H,86,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0024804484786788983,0.0024804484786788983,1,1,0.0014804484786788983,0.0014804484786788983,0.18823529411764706
H,87,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0026267344455128683,0.0026267344455128683,1,1,0.0016267344455128683,0.0016267344455128683,0.19767441860465115
H,88,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002971695289636478,0.002971695289636478,1,1,0.001971695289636478,0.001971695289636478,0.19540229885057472
H,89,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0031292392299369087,0.0031292392299369087,1,1,0.0021292392299369087,0.0021292392299369087,0.19318181818181818
H,90,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002926201269288775,0.002926201269288775,1,1,0.001926201269288775,0.001926201269288775,0.19101123595505617
H,91,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.002807007145667617,0.002807007145667617,1,1,0.001807007145667617,0.001807007145667617,0.18888888888888888
H,92,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0032702532660567885,0.0032702532660567885,1,1,0.0022702532660567884,0.0022702532660567884,0.18681318681318682
H,93,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0033337996395754743,0.0033337996395754743,1,1,0.0023337996395754743,0.0023337996395754743,0.18478260869565216
H,94,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0036892081925692377,0.0036892081925692377,1,1,0.0026892081925692377,0.0026892081925692377,0.1827956989247312
H,95,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.003213420014358981,0.003213420014358981,1,1,0.002213420014358981,0.002213420014358981,0.18085106382978725
H,96,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.003127739468273383,0.003127739468273383,1,1,0.0021277394682733828,0.0021277394682733828,0.17894736842105263
H,97,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0029407670583249113,0.0029407670583249113,1,1,0.0019407670583249112,0.0019407670583249112,0.17708333333333334
H,98,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0031018303669785308,0.0031018303669785308,1,1,0.0021018303669785307,0.0021018303669785307,0.17525773195876287
H,99,max_net,2145,2145,13,13,0.011547005383792518,0.011547005383792518,8,0.001,0.0034142683351469083,0.0034142683351469083,1,1,0.0024142683351469083,0.0024142683351469083,0.17346938775510204
