task,method,net_index,coeff_x,coeff_y,coeff_z,coeff_norm,ball_radius,points_per_axis,grid_spacing,covering_radius,final_fidelity,final_infidelity,grad_x,grad_y,grad_z,gradient_norm,pulse_energy,design_seconds,time_horizon,score_mode,worst_weight,train_net_points,base_train_points,hard_points_requested,hard_points_used,design_points_per_axis,certificate_points_per_axis
Z,selected_hard_augmented_mean_worst,293,-0.06518573715061,-0.02897143873361,0.03621429841701,0.07999999999999993,0.08,21,0.007999999999999993,0.006928203230275503,0.9986898388078501,0.0013101611921498835,-0.00011122168392790899,-0.02223675431715827,0.012614622311235335,0.025565881734838505,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,294,-0.06518573715061,0.02897143873361,-0.03621429841701,0.07999999999999993,0.08,21,0.007999999999999993,0.006928203230275503,0.9982006624183013,0.0017993375816987012,-0.0027573388933310877,0.02091593903918465,-0.030934827087922778,0.037443863991624124,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,295,-0.06518573715061,0.02897143873361,0.03621429841701,0.07999999999999993,0.08,21,0.007999999999999993,0.006928203230275503,0.9988659411956596,0.0011340588043403654,0.002102250031895625,0.017291030761056647,0.011682006025431624,0.020973041380654193,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,296,-0.06518573715061,0.03621429841701,-0.02897143873361,0.07999999999999993,0.08,21,0.007999999999999993,0.006928203230275503,0.998237902575182,0.0017620974248180321,-0.0009499997024747103,0.02665803196091754,-0.02694796454996451,0.037917620717156646,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,297,-0.06518573715061,0.03621429841701,0.02897143873361,0.07999999999999993,0.08,21,0.007999999999999993,0.006928203230275503,0.9987889021566647,0.0012110978433352848,0.0024465835507692657,0.023011274679539617,0.007293025415646304,0.024262991430600202,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,298,-0.06488856845231,-0.03893314107138,-0.02595542738092,0.08000000000000193,0.08,21,0.007999999999999993,0.006928203230275503,0.9980913513598471,0.0019086486401529434,-0.007421538320125126,-0.02864607427286997,-0.023792041960342403,0.037970226005734575,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,299,-0.06488856845231,-0.03893314107138,0.02595542738092,0.08000000000000193,0.08,21,0.007999999999999993,0.006928203230275503,0.9985374232223089,0.001462576777691127,-0.0005469641910924306,-0.02819402015945993,0.00665405933140939,0.028973754471319155,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,300,-0.06488856845231,-0.02595542738092,-0.03893314107138,0.08000000000000193,0.08,21,0.007999999999999993,0.006928203230275503,0.9980578385231557,0.0019421614768443396,-0.00961973888715209,-0.021027262423084836,-0.031231713540384898,0.03886007040568665,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,301,-0.06488856845231,-0.02595542738092,0.03893314107138,0.08000000000000193,0.08,21,0.007999999999999993,0.006928203230275503,0.9987176757780817,0.0012823242219183184,5.427571429206246e-05,-0.02038156810180841,0.0141932411315559,0.024836653517740795,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,302,-0.06488856845231,0.02595542738092,-0.03893314107138,0.08000000000000193,0.08,21,0.007999999999999993,0.006928203230275503,0.9981749972041468,0.0018250027958531811,-0.003529666952774506,0.018533465314314657,-0.03239400560473446,0.03748759107323356,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,303,-0.06488856845231,0.02595542738092,0.03893314107138,0.08000000000000193,0.08,21,0.007999999999999993,0.006928203230275503,0.9988800286991312,0.0011199713008688272,0.0019818758495168814,0.014999188778579864,0.01332052232822184,0.020157872184212076,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,304,-0.06488856845231,0.03893314107138,-0.02595542738092,0.08000000000000193,0.08,21,0.007999999999999993,0.006928203230275503,0.9982414121438854,0.0017585878561146018,-0.00029821737434379547,0.028806387048552207,-0.02526248246805135,0.038315661143218695,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,305,-0.06488856845231,0.03893314107138,0.02595542738092,0.08000000000000193,0.08,21,0.007999999999999993,0.006928203230275503,0.9987417746728033,0.0012582253271966604,0.0025894106453578786,0.02525457797538566,0.005452889758927437,0.025965992431026836,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,306,-0.06467616667636,-0.04527331667345,-0.01293523333527,0.08000000000000417,0.08,21,0.007999999999999993,0.006928203230275503,0.9981609478555661,0.001839052144433917,-0.004964358709244152,-0.03198365984108337,-0.016223397740892875,0.03620494425466479,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,307,-0.06467616667636,-0.04527331667345,0.01293523333527,0.08000000000000417,0.08,21,0.007999999999999993,0.006928203230275503,0.9983841261580411,0.001615873841958937,-0.00146594757775792,-0.03181515815316277,-0.0010076224212520746,0.031864848870743194,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,308,-0.06467616667636,-0.01293523333527,-0.04527331667345,0.08000000000000417,0.08,21,0.007999999999999993,0.006928203230275503,0.9980681532002396,0.0019318467997604394,-0.009818842741788888,-0.012248086815096149,-0.03492112440027173,0.03828720716894046,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,309,-0.06467616667636,-0.01293523333527,0.04527331667345,0.08000000000000417,0.08,21,0.007999999999999993,0.006928203230275503,0.9988281112675332,0.0011718887324667637,0.0004418362997164818,-0.012086057786506454,0.017732903575089554,0.021464479526369706,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,310,-0.06467616667636,0.01293523333527,-0.04527331667345,0.08000000000000417,0.08,21,0.007999999999999993,0.006928203230275503,0.9981320805687393,0.001867919431260745,-0.006412080245921173,0.007836881926418182,-0.035569891190049,0.03698308600807507,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,311,-0.06467616667636,0.01293523333527,0.04527331667345,0.08000000000000417,0.08,21,0.007999999999999993,0.006928203230275503,0.9989157298883891,0.001084270111610941,0.0013780108359767035,0.005510644721454072,0.0172669285858994,0.018177264422918775,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,312,-0.06467616667636,0.04527331667345,-0.01293523333527,0.08000000000000417,0.08,21,0.007999999999999993,0.006928203230275503,0.9983246826354268,0.001675317364573159,0.0014615263935192635,0.03312493065924316,-0.017754360483315967,0.03761136007578232,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,313,-0.06467616667636,0.04527331667345,0.01293523333527,0.08000000000000417,0.08,21,0.007999999999999993,0.006928203230275503,0.9985832832354311,0.0014167167645688927,0.002716823551048589,0.031033295535486838,-0.0023822247676933417,0.031242944112938705,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,314,-0.06414269805898,-0.04276179870599,-0.02138089935299,0.07999999999999859,0.08,21,0.007999999999999993,0.006928203230275503,0.9980853663889165,0.0019146336110834605,-0.006396618805299167,-0.03072322937164701,-0.021032674118773576,0.03777839244528105,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,315,-0.06414269805898,-0.04276179870599,0.02138089935299,0.07999999999999859,0.08,21,0.007999999999999993,0.006928203230275503,0.9984500753448375,0.0015499246551624601,-0.0006585898220354408,-0.030423517231211172,0.004027021057323443,0.030695945006916112,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,316,-0.06414269805898,-0.02138089935299,-0.04276179870599,0.07999999999999859,0.08,21,0.007999999999999993,0.006928203230275503,0.998031005200431,0.001968994799569024,-0.010001016366747176,-0.018020081598310256,-0.033303086858766595,0.03916426002748242,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,317,-0.06414269805898,-0.02138089935299,0.04276179870599,0.07999999999999859,0.08,21,0.007999999999999993,0.006928203230275503,0.9987456646847372,0.0012543353152627557,0.0003285009385563531,-0.017520592914313626,0.016401725697422764,0.02400199355864482,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,318,-0.06414269805898,0.02138089935299,-0.04276179870599,0.07999999999999859,0.08,21,0.007999999999999993,0.006928203230275503,0.9981267906282849,0.00187320937171509,-0.004707935376895199,0.014946719633855854,-0.034392282337429275,0.037794155205581235,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,319,-0.06414269805898,0.02138089935299,0.04276179870599,0.07999999999999859,0.08,21,0.007999999999999993,0.006928203230275503,0.9988840190740222,0.0011159809259777553,0.001832534668003899,0.01160389330162026,0.015622585597170557,0.019546705702131618,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,320,-0.06414269805898,0.04276179870599,-0.02138089935299,0.07999999999999859,0.08,21,0.007999999999999993,0.006928203230275503,0.998234916288971,0.001765083711029014,0.0005865462083872036,0.03180741783128904,-0.022692944167178597,0.03907717467427069,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,321,-0.06414269805898,0.04276179870599,0.02138089935299,0.07999999999999859,0.08,21,0.007999999999999993,0.006928203230275503,0.9986553864704221,0.0013446135295779316,0.0027945389745123034,0.028524258266686975,0.0026463615054443945,0.028782737655793384,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,322,-0.064,-0.048,0.0,0.08,0.08,21,0.007999999999999993,0.006928203230275503,0.9982347456002127,0.0017652543997872527,-0.0027758428969705123,-0.03337800629909449,-0.008556588862031589,0.034568943016020835,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,323,-0.064,-0.04,-0.024,0.07919595949289332,0.08,21,0.007999999999999993,0.006928203230275503,0.9981121241708046,0.0018878758291953623,-0.00694167552614211,-0.029257219109677157,-0.02251807839416642,0.037566415635614255,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,324,-0.064,-0.04,-0.016,0.07714920608794364,0.08,21,0.007999999999999993,0.006928203230275503,0.9982737954413547,0.0017262045586452501,-0.005652666054603642,-0.02924638693070325,-0.017889359573124708,0.03474669722379131,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,325,-0.064,-0.04,-0.008,0.0758946638440411,0.08,21,0.007999999999999993,0.006928203230275503,0.9983982162874961,0.001601783712503857,-0.004461306395093553,-0.02920385488163718,-0.013209038723185462,0.03236119742360038,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,326,-0.064,-0.04,0.0,0.07547184905645282,0.08,21,0.007999999999999993,0.006928203230275503,0.9984850598742319,0.0015149401257681383,-0.0033624687260664643,-0.02913783485542326,-0.008498652911232973,0.030537627892508325,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,327,-0.064,-0.04,0.008,0.0758946638440411,0.08,21,0.007999999999999993,0.006928203230275503,0.9985341724008902,0.001465827599109848,-0.002351085580635126,-0.02905614625010894,-0.0037798905806037397,0.029395149448787072,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,328,-0.064,-0.04,0.016,0.07714920608794364,0.08,21,0.007999999999999993,0.006928203230275503,0.9985455735179797,0.0014544264820203212,-0.0014221736179341055,-0.0289662107046324,0.0009256070145083894,0.0290158696014787,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,329,-0.064,-0.04,0.024,0.07919595949289332,0.08,21,0.007999999999999993,0.006928203230275503,0.9985194551561143,0.0014805448438857116,-0.0005708564232330265,-0.02887504809813457,0.005596444071908013,0.029417927628837583,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,330,-0.064,-0.032,-0.032,0.07838367176906169,0.08,21,0.007999999999999993,0.006928203230275503,0.9981297718724114,0.0018702281275886357,-0.008446564763233355,-0.024717158267888728,-0.02711018547411953,0.03764630825964901,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,331,-0.064,-0.032,-0.024,0.07547184905645282,0.08,21,0.007999999999999993,0.006928203230275503,0.9983283052021881,0.001671694797811929,-0.007120440343842793,-0.02471869791398007,-0.022510800987563084,0.03418261046723169,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,332,-0.064,-0.032,-0.016,0.07332121111929343,0.08,21,0.007999999999999993,0.006928203230275503,0.9984897744190527,0.0015102255809472664,-0.005889966845252503,-0.024682581979854235,-0.01784758347328913,0.03102350396822419,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,333,-0.064,-0.032,-0.008,0.072,0.08,21,0.007999999999999993,0.006928203230275503,0.9986137517266431,0.0013862482733568715,-0.004750292420004548,-0.024617726060654654,-0.013141323192252974,0.028307103167159897,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,334,-0.064,-0.032,0.0,0.07155417527999326,0.08,21,0.007999999999999993,0.006928203230275503,0.9986999771488951,0.001300022851104865,-0.0036966120250061657,-0.024532629369456216,-0.008413152294807491,0.026197251301962012,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,335,-0.064,-0.032,0.008,0.072,0.08,21,0.007999999999999993,0.006928203230275503,0.9987483604795415,0.0012516395204584807,-0.0027241910910188183,-0.024435367792234597,-0.003684348232979806,0.024861271852904543,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,336,-0.064,-0.032,0.016,0.07332121111929343,0.08,21,0.007999999999999993,0.006928203230275503,0.998758981655687,0.0012410183443130052,-0.0018283882798003914,-0.024333588322491273,0.00102386348225314,0.024423652895922156,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,337,-0.064,-0.032,0.024,0.07547184905645282,0.08,21,0.007999999999999993,0.006928203230275503,0.9987320895538532,0.001267910446146825,-0.0010046772294422107,-0.024234504829701464,0.005690506270432383,0.024913900984992562,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,338,-0.064,-0.032,0.032,0.07838367176906169,0.08,21,0.007999999999999993,0.006928203230275503,0.9986680992141583,0.0013319007858416665,-0.0002486671898663112,-0.024144895110166098,0.010295048304305499,0.026249301225751177,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,339,-0.064,-0.024,-0.04,0.07919595949289332,0.08,21,0.007999999999999993,0.006928203230275503,0.998072698832699,0.0019273011673009988,-0.009642496233572412,-0.01974268763149739,-0.031694314200066964,0.0385652823293426,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,340,-0.064,-0.024,-0.032,0.07547184905645282,0.08,21,0.007999999999999993,0.006928203230275503,0.9983080447631195,0.0016919552368804824,-0.008296680071468332,-0.019782936476792412,-0.02712815181196465,0.03458520054280594,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,341,-0.064,-0.024,-0.024,0.07244308110509934,0.08,21,0.007999999999999993,0.006928203230275503,0.9985065508195963,0.0014934491804037275,-0.007043740211411131,-0.019778139537446615,-0.02248759760792418,0.030764933380465435,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,342,-0.064,-0.024,-0.016,0.07019971509913697,0.08,21,0.007999999999999993,0.006928203230275503,0.9986677007955861,0.0013322992044139115,-0.005879099804855625,-0.01973794217097652,-0.017792487526942347,0.027216222883726274,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,343,-0.064,-0.024,-0.008,0.06881860213634101,0.08,21,0.007999999999999993,0.006928203230275503,0.9987911394106894,0.0012088605893105786,-0.004798216968764472,-0.01967155369897272,-0.01306318508428711,0.02409646686875999,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,344,-0.064,-0.024,0.0,0.06835202996254025,0.08,21,0.007999999999999993,0.006928203230275503,0.9988766757583581,0.0011233242416418543,-0.0037966083050095384,-0.01958773853946949,-0.008320387806874108,0.02161764531509075,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,345,-0.064,-0.024,0.008,0.06881860213634101,0.08,21,0.007999999999999993,0.006928203230275503,0.9989242851981374,0.0010757148018626372,-0.0028698715602044345,-0.019494808827324128,-0.003584932080570591,0.020028366683488924,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,346,-0.064,-0.024,0.016,0.07019971509913697,0.08,21,0.007999999999999993,0.006928203230275503,0.9989341096833044,0.0010658903166955724,-0.002013707330061662,-0.019400618483714716,0.0011224026998114534,0.019537113465973963,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,347,-0.064,-0.024,0.024,0.07244308110509934,0.08,21,0.007999999999999993,0.006928203230275503,0.9989064565219241,0.0010935434780758868,-0.001223939713631772,-0.019312558690703474,0.005781089774932691,0.020196384592057623,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,348,-0.064,-0.024,0.032,0.07547184905645282,0.08,21,0.007999999999999993,0.006928203230275503,0.998841795576592,0.0011582044234079714,-0.0004965358245877932,-0.019237554721205974,0.010371049551958389,0.021860666236088726,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,349,-0.064,-0.024,0.04,0.07919595949289332,0.08,21,0.007999999999999993,0.006928203230275503,0.9987407549154119,0.0012592450845880787,0.00017237593097615966,-0.019182064068788363,0.014872842116910423,0.024273086495854333,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,350,-0.064,-0.016,-0.04,0.07714920608794364,0.08,21,0.007999999999999993,0.006928203230275503,0.9982095462467173,0.0017904537532826836,-0.009165172966641516,-0.014403163880477243,-0.03176486596131595,0.03606186676832897,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,351,-0.064,-0.016,-0.032,0.07332121111929343,0.08,21,0.007999999999999993,0.006928203230275503,0.9984452526831094,0.0015547473168906478,-0.007906862874014202,-0.014456551931010558,-0.02714943234077616,0.031758495724275915,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,352,-0.064,-0.016,-0.024,0.07019971509913697,0.08,21,0.007999999999999993,0.006928203230275503,0.9986437654330192,0.0013562345669807518,-0.006733627637365028,-0.01446647495670983,-0.02246962312537315,0.02755911105656535,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,353,-0.064,-0.016,-0.016,0.06788225099390856,0.08,21,0.007999999999999993,0.006928203230275503,0.9988046466503658,0.001195353349634165,-0.005641185110106847,-0.014442873154669467,-0.01774483014395284,0.023564773524184367,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,354,-0.064,-0.016,-0.008,0.0664529909033446,0.08,21,0.007999999999999993,0.006928203230275503,0.9989276158216149,0.0010723841783850663,-0.004625301342375571,-0.014395224700354037,-0.012994962882919237,0.01993702502907374,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,355,-0.064,-0.016,0.0,0.06596969000988256,0.08,21,0.007999999999999993,0.006928203230275503,0.9990125531403247,0.0009874468596753339,-0.003681813097424505,-0.014332536312275379,-0.008240256461337137,0.016937507826586158,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,356,-0.064,-0.016,0.008,0.0664529909033446,0.08,21,0.007999999999999993,0.006928203230275503,0.999059501338392,0.0009404986616079469,-0.0028066494631417277,-0.014263335373431107,-0.0035010779823426708,0.014952510298353568,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,357,-0.064,-0.016,0.016,0.06788225099390856,0.08,21,0.007999999999999993,0.006928203230275503,0.9990686659645805,0.000931334035419451,-0.001995852467237519,-0.014195663572387385,0.0012022678532597197,0.014385608757448048,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,358,-0.064,-0.016,0.024,0.07019971509913697,0.08,21,0.007999999999999993,0.006928203230275503,0.9990404141079822,0.0009595858920178335,-0.0012455966063426582,-0.014137072021673469,0.005849732973741639,0.015350169123361323,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,359,-0.064,-0.016,0.032,0.07332121111929343,0.08,21,0.007999999999999993,0.006928203230275503,0.9989752715713218,0.0010247284286781788,-0.0005522072013663948,-0.014094617805481768,0.010421719101599669,0.01753782805562,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,360,-0.064,-0.016,0.04,0.07714920608794364,0.08,21,0.007999999999999993,0.006928203230275503,0.9988739185061744,0.001126081493825648,8.782250589467466e-05,-0.014074861902554692,0.014899268957937306,0.020496284196153246,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,361,-0.064,-0.008,-0.04,0.0758946638440411,0.08,21,0.007999999999999993,0.006928203230275503,0.9983021443399356,0.001697855660064418,-0.008466309268197941,-0.008686867085047567,-0.03185834142411431,0.034089499419520594,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,362,-0.064,-0.008,-0.032,0.072,0.08,21,0.007999999999999993,0.006928203230275503,0.9985383995167785,0.0014616004832215257,-0.007301130271400155,-0.008774026100633103,-0.027194898681099866,0.029493262815935336,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,363,-0.064,-0.008,-0.024,0.06881860213634101,0.08,21,0.007999999999999993,0.006928203230275503,0.9987371184807099,0.0012628815192901044,-0.006213107555771327,-0.008818964125908935,-0.022477389821451033,0.024932105545643794,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,364,-0.064,-0.008,-0.016,0.0664529909033446,0.08,21,0.007999999999999993,0.006928203230275503,0.9988979439940581,0.0011020560059419315,-0.005198250783521041,-0.008831888339247362,-0.01772473792633822,0.020474139723140584,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,365,-0.064,-0.008,-0.008,0.06499230723708768,0.08,21,0.007999999999999993,0.006928203230275503,0.9990206723584313,0.0009793276415687169,-0.004252631584153663,-0.008822519965792974,-0.01295637318183368,0.016241592901076417,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,366,-0.064,-0.008,0.0,0.0644980619863884,0.08,21,0.007999999999999993,0.006928203230275503,0.9991052567112819,0.0008947432887180806,-0.003372405029318057,-0.00880008421035433,-0.008192042462153104,0.012486959497524479,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,367,-0.064,-0.008,0.008,0.06499230723708768,0.08,21,0.007999999999999993,0.006928203230275503,0.9991518087919273,0.0008481912080726683,-0.0025538301597444815,-0.008773301816903,-0.003451617255362416,0.009767626883373955,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,368,-0.064,-0.008,0.016,0.0664529909033446,0.08,21,0.007999999999999993,0.006928203230275503,0.99916059916728,0.0008394008327200497,-0.0017932894773539793,-0.008750382219277986,0.0012450991875206374,0.009018611207930486,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,369,-0.064,-0.008,0.024,0.06881860213634101,0.08,21,0.007999999999999993,0.006928203230275503,0.9991320559146326,0.0008679440853673892,-0.0010873073176755413,-0.008739018242395674,0.005878564588059382,0.010588210361528568,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,370,-0.064,-0.008,0.032,0.072,0.08,21,0.007999999999999993,0.006928203230275503,0.9990667617660106,0.0009332382339893863,-0.0004325670201483084,-0.008746382307489697,0.010429689364600148,0.01361854389932133,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,371,-0.064,-0.008,0.04,0.0758946638440411,0.08,21,0.007999999999999993,0.006928203230275503,0.998965449725746,0.0010345502742540313,0.00017407318323305054,-0.008779124088662993,0.014880026452264272,0.0172776881687727,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,372,-0.064,0.0,-0.048,0.08,0.08,21,0.007999999999999993,0.006928203230275503,0.998073036810206,0.0019269631897940176,-0.008712192109133585,-0.0024421467971456057,-0.036644302146057545,0.037744817552835194,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,373,-0.064,0.0,-0.04,0.07547184905645282,0.08,21,0.007999999999999993,0.006928203230275503,0.9983476407684887,0.0016523592315113023,-0.007571770308723441,-0.002634942193169093,-0.03199504407439546,0.03298420032821649,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
Z,selected_hard_augmented_mean_worst,374,-0.064,0.0,-0.032,0.07155417527999326,0.08,21,0.007999999999999993,0.006928203230275503,0.9985847941250001,0.0014152058749998808,-0.00650426244533947,-0.0027755063985578365,-0.027284543449459797,0.02818608126312965,4.1775,32.963545409962535,8.0,mean_worst,0.25,547,335,256,212,13,21
